Name,X,Y,A,B,C,D,E,F,Signal
3445,-112.56856,39.49829,0.20617089,0.22968316,0.028103366,0.068558194,0.243159,0.112674996,A
3446,-112.19244,40.55467,0.21089238,0.052783754,0.06967379,0.0,0.32470766,0.1739806,A
3447,-113.36884,37.14387,0.12410224,0.48890314,0.034616567,0.14509687,0.1239463,0.0477299,B
3448,-111.99105,41.11244,0.261674,0.33247808,0.05184697,0.013399658,0.1264075,0.116290964,B
3449,-111.99408,41.10444,0.268368,0.3264641,0.0506242,0.007291565,0.13961037,0.11748477,B
3450,-113.36745,37.15165,0.12322649,0.40430608,0.034298223,0.001298076,0.09087051,0.105091475,B
3451,-111.98158,41.14074,0.25237063,0.29247266,0.05518847,0.0,0.1352363,0.15556487,B
3452,-111.98161,41.14161,0.25480327,0.29538986,0.055139214,0.0,0.12502395,0.15211782,B
3453,-111.98133,41.14244,0.25564066,0.29719278,0.055042922,0.0,0.12872607,0.14735495,B
3454,-113.15023,37.80942,0.19618736,0.34867364,0.03955926,0.02384702,0.054248497,0.18445766,F
3455,-112.9919,38.28025,0.19920059,0.28768742,0.044180766,0.0294774,0.31858808,0.027535534,A
3456,-113.17662,37.73109,0.18138218,0.35341838,0.040829025,0.012895086,0.05446561,0.20127529,F
3457,-112.10883,40.7955,0.24768305,0.08226583,0.05494233,0.18770881,0.40945977,0.13420716,A
3458,-113.18745,37.6997,0.19187562,0.42049283,0.04114571,0.00020426624,0.09887125,0.070654675,B
3459,-113.33634,37.25054,0.13171262,0.46688965,0.03482805,0.0,0.0,0.19104008,F
3460,-112.98773,38.29497,0.19937302,0.3828058,0.04301893,0.0,0.33795455,0.0,B
3461,-112.66217,39.24274,0.22469446,0.33208993,0.026429988,0.10469823,0.14541951,0.02813227,B
3462,-113.21606,37.61498,0.16735965,0.35379487,0.040830623,0.013915335,0.0,0.21407086,F
3463,-112.98829,38.29497,0.1991314,0.38203636,0.043046225,0.0,0.33671638,0.0,B
3464,-113.37301,37.14054,0.12645374,0.50150967,0.030471029,0.024134928,0.081613876,0.12481402,B
3465,-112.9919,38.28775,0.18432428,0.28889507,0.0438939,0.0,0.30508637,0.09737183,A
3466,-113.1244,37.8947,0.21316838,0.39357325,0.040076,0.060812697,0.03170202,0.11906505,B
3467,-112.10689,40.80717,0.28281945,0.1181816,0.04780286,0.10673938,0.42092797,0.047233894,A
3468,-112.10658,40.80804,0.28204215,0.13111787,0.046366703,0.14549576,0.43976164,0.024997603,A
3469,-112.10661,40.808,0.24278143,0.067326576,0.05010784,0.23770456,0.38265115,0.17208812,A
3470,-113.33328,37.26609,0.11996716,0.37060684,0.035387028,0.035530224,0.0,0.29480267,F
3471,-112.19939,40.55245,0.20793907,0.049966037,0.07051839,0.0,0.326344,0.1594964,A
3472,-112.43495,39.89578,0.2024645,0.13383304,0.03523693,0.0052058753,0.36107194,0.087282315,A
3473,-113.27745,37.43831,0.16487604,0.44805148,0.037910003,0.0,0.0,0.1274066,B
3474,-112.19522,40.56689,0.22086565,0.05687491,0.0673811,0.017012311,0.31746033,0.17241524,A
3475,-112.80689,38.83524,0.17751737,0.30684265,0.03094735,0.14310645,0.07094397,0.25992528,F
3476,-112.99162,38.29469,0.1786317,0.27980945,0.04489911,0.0004973064,0.30571556,0.10366532,A
3477,-112.98579,38.31302,0.20019741,0.38012046,0.04298254,0.0,0.32385066,0.0,B
3478,-112.57578,39.50217,0.21480902,0.25800076,0.027297195,0.03997955,0.2625307,0.07242568,A
3479,-113.37467,37.1472,0.12944765,0.5030856,0.030457955,0.0,0.076741435,0.11082467,B
3480,-112.97718,38.33941,0.20348747,0.37965873,0.041586928,0.0,0.30488884,0.0,B
3481,-112.19939,40.55939,0.21944654,0.05907298,0.06776779,0.0017781699,0.31702775,0.16257888,A
3482,-112.97773,38.33802,0.18929328,0.2745027,0.042544197,0.0042697135,0.26452652,0.0995995,A
3483,-112.22383,40.49272,0.19373469,0.049544472,0.0716289,0.0,0.34720817,0.13409998,A
3484,-111.98855,41.14078,0.2569638,0.3111172,0.053962614,0.013271887,0.11034577,0.15433778,B
3485,-113.22523,37.60387,0.16574657,0.3491823,0.041226797,0.021306572,0.0,0.21584383,F
3486,-112.65773,39.27246,0.15734905,0.24173716,0.028172785,0.4027436,0.10895021,0.21440162,D
3487,-112.83189,38.76941,0.20145619,0.34038755,0.027091792,0.10348073,0.12409541,0.14484592,B
3488,-112.83188,38.76966,0.19509757,0.33388892,0.02798448,0.12491059,0.11479991,0.1610685,B
3489,-111.98828,41.143,0.25698534,0.29593205,0.05434971,0.0,0.11678221,0.15156373,B
3490,-112.83218,38.76936,0.2016516,0.34566182,0.02750771,0.10439253,0.12583163,0.14200144,B
3491,-113.27689,37.45054,0.16416673,0.42701054,0.036969468,0.0,0.0,0.16044368,B
3492,-112.19467,40.57828,0.220893,0.05492752,0.06653329,0.037053503,0.31366792,0.18274057,A
3493,-112.99968,38.28025,0.19671707,0.37843752,0.043125995,0.0,0.3385966,0.0,B
3494,-112.99134,38.30497,0.19912502,0.3818267,0.043145623,0.0,0.32914042,0.0,B
3495,-112.19355,40.58245,0.22934027,0.0541706,0.064571455,0.010353023,0.31242135,0.1785461,A
3496,-112.99134,38.30636,0.1990957,0.38113174,0.043162026,0.0,0.32852122,0.0,B
3497,-112.20644,40.54814,0.2150563,0.060393404,0.06899197,0.0013069061,0.32042208,0.15200418,A
3498,-113.22495,37.61053,0.1793543,0.41352594,0.041589603,0.0021332346,0.05101774,0.07880592,B
3499,-112.99607,38.29469,0.19757001,0.3792251,0.04317277,0.0,0.33028865,0.0,B
3500,-112.99134,38.30969,0.19880545,0.3780268,0.043229666,0.0,0.32181853,0.0,B
3501,-112.203,40.56161,0.21959174,0.066923596,0.06738717,0.009799896,0.31993085,0.15857972,A
3502,-112.23606,40.47106,0.19222711,0.07502586,0.06869458,0.0,0.36768332,0.10569464,A
3503,-113.20134,37.68914,0.17728397,0.3882376,0.041684695,0.0021562115,0.08046779,0.12948824,B
3504,-112.59217,39.4719,0.15173239,0.17204706,0.031130427,0.37180364,0.17505288,0.21185549,D
3505,-112.24439,40.4505,0.19357224,0.06543266,0.062566966,0.0,0.3510418,0.12500831,A
3506,-113.22495,37.61942,0.16747427,0.35640213,0.040815853,0.0020473383,0.0,0.2080183,F
3507,-112.25133,40.43272,0.19280669,0.053866755,0.061078638,0.0,0.35208902,0.12631077,A
3508,-112.99134,38.31663,0.18157354,0.2843637,0.043328002,0.04241557,0.2807299,0.13370058,A
3509,-112.98384,38.33886,0.17684178,0.27712217,0.04211374,0.049956165,0.244836,0.20077911,A
3510,-112.59273,39.47301,0.2154261,0.25770494,0.026269201,0.04416725,0.2227342,0.09155742,A
3511,-112.20967,40.54939,0.21129046,0.062080603,0.0695443,0.0,0.31949693,0.141334,A
3512,-112.24189,40.46189,0.19559759,0.05600136,0.065457165,0.0,0.36265388,0.1387007,A
3513,-112.25161,40.43495,0.19335994,0.07250009,0.05802394,0.00012414907,0.32889158,0.1316843,A
3514,-111.99189,41.14883,0.24729738,0.34927556,0.054170784,0.06668177,0.09715807,0.15490481,B
3515,-113.76328,35.96332,0.22333731,0.05108519,2.0946614e-5,0.0029981332,0.4772073,0.17662252,A
3516,-111.99133,41.15078,0.2398675,0.31068745,0.053981908,0.07960627,0.08004651,0.21127246,F
3517,-112.24883,40.44328,0.1940876,0.05650471,0.0619446,0.0,0.3528398,0.124101736,A
3518,-112.20411,40.56772,0.21522954,0.061488226,0.06720506,0.039058004,0.31421822,0.18416804,A
3519,-111.99133,41.15189,0.26369795,0.3746631,0.05207354,0.00055278634,0.10905465,0.119849525,B
3520,-113.34662,37.25748,0.16015877,0.4727597,0.03336521,0.0007774126,0.041151118,0.044617366,B
3521,-111.99161,41.15189,0.2634561,0.37377757,0.052078545,0.00038130692,0.10826742,0.12137298,B
3522,-112.02633,41.05744,0.2688158,0.34512767,0.038896974,0.0,0.16561906,0.0742369,B
3523,-111.98633,41.16689,0.2622135,0.3672013,0.05169688,0.0007931386,0.13771184,0.11524182,B
3524,-113.00079,38.29469,0.19478945,0.3213134,0.04334167,0.0,0.31006065,0.03549366,A
3525,-111.99216,41.15133,0.2634387,0.3729604,0.052111987,0.00019752915,0.10593536,0.12216017,B
3526,-112.99579,38.30969,0.19820791,0.3769646,0.0431151,0.0,0.31823403,0.0,B
3527,-112.38273,40.07272,0.15064767,0.0,0.042328835,0.25266805,0.20525175,0.34783825,D
3528,-111.99328,41.14939,0.24734536,0.31061777,0.05324912,0.05795241,0.08352319,0.20692219,F
3529,-113.21634,37.65414,0.17578122,0.40247604,0.042097762,0.0,0.0742769,0.10420956,B
3530,-112.99134,38.32413,0.20071028,0.38215926,0.04188485,0.0,0.31729916,0.0,B
3531,-112.21133,40.55133,0.21890685,0.068229005,0.06771683,0.0067290976,0.32180783,0.15307131,A
3532,-111.993,41.1505,0.24143696,0.30981886,0.05369093,0.079429716,0.07636483,0.21520129,F
3533,-111.99355,41.14939,0.2450577,0.31772462,0.053332247,0.07038131,0.08278309,0.18483078,F
3534,-112.99162,38.32441,0.20019707,0.37935323,0.041935157,0.0,0.3125727,0.0,B
3535,-111.99355,41.14994,0.24806589,0.31065512,0.053202067,0.06022582,0.08627763,0.17850548,B
3536,-111.99272,41.15244,0.25268894,0.3614599,0.05290996,0.0736751,0.09930446,0.11042451,B
3537,-111.99411,41.14883,0.26581603,0.37949976,0.052081168,0.0010309676,0.111436784,0.11046965,B
3538,-111.99411,41.14967,0.26626587,0.38108426,0.05207383,0.0016134664,0.112487055,0.10771918,B
3539,-111.99411,41.14994,0.24051796,0.30405992,0.05348439,0.08663034,0.06993221,0.23886502,F
3540,-111.99383,41.15078,0.24649228,0.3040322,0.053212807,0.054050088,0.0849176,0.19222364,F
3541,-111.99411,41.15022,0.2550791,0.30603948,0.05297753,0.046702392,0.09473286,0.1642178,B
3542,-112.22633,40.51356,0.1969488,0.055956088,0.07193699,0.0,0.34896976,0.13876115,A
3543,-111.99494,41.14911,0.24624547,0.3246041,0.05365762,0.052575532,0.08672778,0.20333685,F
3544,-111.99522,41.14883,0.2673612,0.38512683,0.052212544,0.004129516,0.116060264,0.100078344,B
3545,-111.99411,41.15189,0.26480007,0.37660408,0.05184937,0.00036913587,0.10780578,0.115862034,B
3546,-111.99466,41.1505,0.2540219,0.30721644,0.052754078,0.04045777,0.090363555,0.16688257,B
3547,-111.9955,41.14883,0.25350466,0.30624855,0.053313058,0.024954636,0.0948834,0.18535574,B
3548,-113.37939,37.16693,0.11195428,0.449261,0.0313719,0.04322427,6.025454e-6,0.25169733,F
3549,-111.9955,41.14967,0.24982817,0.318616,0.05313845,0.045474026,0.08566706,0.1944537,F
3550,-111.99633,41.14772,0.26819807,0.3862288,0.05223951,0.0021581447,0.11439051,0.09706861,B
3551,-111.83855,41.57466,0.18834291,0.426257,0.07191025,0.0,0.045187447,0.1381888,B
3552,-112.98884,38.33858,0.17626892,0.28646642,0.042314544,0.042057212,0.24774954,0.19323926,A
3553,-111.99578,41.14939,0.24819934,0.35168883,0.05266825,0.039719798,0.086766064,0.16128215,B
3554,-112.98889,38.33857,0.17393117,0.28735504,0.043367147,0.054291144,0.25085127,0.17560305,A
3555,-111.99605,41.14883,0.26924247,0.3927707,0.052175887,0.011921398,0.121038325,0.0853604,B
3556,-112.11133,40.83383,0.25411305,0.049560312,0.041899946,0.1606667,0.4044026,0.23183066,A
3557,-111.99522,41.15133,0.2469993,0.33001313,0.053076874,0.071347706,0.08719937,0.16113557,B
3558,-113.35078,37.25554,0.14367376,0.45102808,0.034027666,0.009505788,0.0,0.15521006,B
3559,-111.99605,41.14939,0.2444468,0.29840714,0.05371037,0.06311781,0.079331055,0.24305677,F
3560,-111.99494,41.15244,0.24052407,0.30579105,0.053441938,0.08028327,0.07376565,0.214149,F
3561,-112.25911,40.42661,0.19932972,0.05976171,0.057722274,0.0,0.35327938,0.13867529,A
3562,-113.19412,37.72998,0.18106273,0.37541994,0.04107749,0.023828767,0.08025293,0.15204862,B
3563,-111.99578,41.15133,0.25426367,0.29521045,0.052894678,0.046323925,0.09245075,0.17968123,B
3564,-111.99605,41.15078,0.23304474,0.28513935,0.054578867,0.13037412,0.06805718,0.23788694,F
3565,-112.98551,38.35191,0.20389289,0.38009468,0.04150044,1.020581e-6,0.2929771,0.0,B
3566,-112.99134,38.33497,0.20063615,0.37609044,0.041761193,0.0,0.29870546,0.0,B
3567,-111.95189,41.27217,0.26139015,0.37487435,0.025437484,0.068411864,0.1555282,0.028177297,B
3568,-113.01023,38.28025,0.1762316,0.28907484,0.043910563,0.024677997,0.31857786,0.13400792,A
3569,-112.9844,38.35663,0.20501624,0.3811408,0.04109676,1.1448543e-5,0.28842008,0.0,B
3570,-113.01023,38.28108,0.19608709,0.3760337,0.043108832,0.0,0.34177133,0.0,B
3571,-111.80383,41.67327,0.18487681,0.308962,0.06716084,0.0,0.06312151,0.14944541,B
3572,-111.99855,41.14717,0.26982453,0.39089885,0.05186774,0.0038452044,0.117527485,0.088954255,B
3573,-111.99661,41.15272,0.24883117,0.31099263,0.05294049,0.05831799,0.080694824,0.20235775,F
3574,-113.00079,38.30969,0.17162848,0.27621338,0.04404738,0.050083,0.28546408,0.169211,A
3575,-112.98634,38.3533,0.1314922,0.19014251,0.047851853,0.2622959,0.21626213,0.28517804,D
3576,-111.99772,41.15106,0.23793326,0.31198654,0.053162456,0.026214426,0.072237365,0.26054427,F
3577,-111.99883,41.14883,0.26934528,0.38799098,0.051591393,0.0014041093,0.113160685,0.09458855,B
3578,-113.01023,38.28386,0.19604763,0.37728742,0.04313042,0.0,0.33866236,0.0,B
3579,-112.99662,38.32413,0.19951652,0.37824792,0.04182801,0.0,0.31036663,0.0,B
3580,-113.1969,37.72914,0.18960632,0.3953392,0.040539283,0.0038274766,0.09840704,0.102311835,B
3581,-112.45412,39.88884,0.19421174,0.12434011,0.035296474,0.0075236466,0.3731903,0.08476112,A
3582,-113.38328,37.16582,0.10982474,0.4425504,0.03310752,0.051120896,0.0,0.24152072,F
3583,-111.99883,41.15133,0.26850232,0.38531655,0.051372457,0.000618355,0.11023977,0.09982846,B
3584,-113.01023,38.28719,0.17899917,0.2829932,0.04390478,0.023226079,0.30954853,0.12616573,A
3585,-112.98218,38.36997,0.19125791,0.29449624,0.040540118,0.02845551,0.24266668,0.13927516,B
3586,-111.99828,41.15383,0.24088113,0.29947194,0.05295678,0.08360535,0.069578305,0.22124203,F
3587,-113.01023,38.28775,0.16856137,0.2925859,0.04430022,0.048965238,0.30644858,0.16863671,A
3588,-111.99966,41.15022,0.27027085,0.39086232,0.051365897,0.0029476068,0.11507352,0.089890584,B
3589,-111.99828,41.15411,0.23665456,0.2586519,0.053327475,0.09057226,0.06373077,0.24447885,F
3590,-111.99911,41.15189,0.24785085,0.3353147,0.05240669,0.053963296,0.08398071,0.1594063,B
3591,-112.98249,38.36997,0.1798263,0.27533594,0.04237964,0.05028194,0.22540095,0.16482374,A
3592,-111.99855,41.15383,0.24492882,0.26688507,0.05302978,0.06994819,0.0748121,0.23426741,F
3593,-112.26522,40.42106,0.19951938,0.06887748,0.056629777,0.0,0.34869835,0.13080963,A
3594,-113.13857,37.90831,0.1704818,0.26557592,0.0455211,0.17272685,0.0,0.26399115,F
3595,-111.99883,41.15411,0.2457847,0.2651132,0.052887827,0.06928381,0.07672614,0.23117937,F
3596,-112.22133,40.54356,0.20607829,0.03920254,0.06948849,0.0044042035,0.296462,0.1478772,A
3597,-113.36356,37.23054,0.12550725,0.4770899,0.034461178,0.0,0.0,0.18136391,F
3598,-111.94883,41.2905,0.24328841,0.3209067,0.02581008,0.0,0.15210386,0.1450778,B
3599,-111.84716,41.56605,0.1963737,0.43146425,0.07011878,9.562601e-6,0.028992508,0.15817861,B
3600,-112.0205,41.09661,0.2649812,0.30967996,0.04699539,0.000109679284,0.13693765,0.12909229,B
3601,-111.93772,41.32327,0.23171097,0.3109234,0.03170118,0.0,0.16778383,0.11132762,B
3602,-113.38745,37.16137,0.10854227,0.42705923,0.032003254,0.040641565,0.029506898,0.2506805,F
3603,-113.01468,38.28025,0.028125629,0.0668698,0.06682485,0.75630176,0.21695508,0.49994197,D
3604,-111.833,41.60632,0.18772031,0.3780911,0.07037885,0.017146992,0.02736783,0.1700633,B
3605,-112.11994,40.82689,0.24464564,0.047743578,0.047534164,0.18484305,0.36364615,0.20251767,A
3606,-113.00996,38.29497,0.196224,0.37813967,0.043204304,0.0,0.32967645,0.0,B
3607,-112.60189,39.4794,0.21236584,0.25437874,0.026083676,0.057101384,0.21266456,0.09513405,A
3608,-113.22467,37.65637,0.17146282,0.3762269,0.041972514,0.04368039,0.057271574,0.13926521,B
3609,-113.39048,37.15418,0.113555886,0.44464806,0.03117012,0.037097998,0.031454984,0.23303278,F
3610,-113.39051,37.15415,0.1139101,0.44009638,0.030983355,0.035834894,0.03568086,0.23024921,F
3611,-112.98551,38.3683,0.2066729,0.38231015,0.039979994,0.00013768375,0.27949685,0.0,B
3612,-112.60745,39.4644,0.15365566,0.18269299,0.031087203,0.38892666,0.16968016,0.18889134,D
3613,-113.00134,38.32413,0.19871002,0.37645197,0.041746765,0.0,0.30682027,0.0,B
3614,-112.26078,40.4455,0.19511183,0.055198967,0.06063022,0.0,0.33987188,0.14436,A
3615,-112.61412,39.45134,0.20855273,0.25231954,0.026543023,0.0625656,0.19109555,0.09650601,B
3616,-113.39078,37.16098,0.10785301,0.42475033,0.032486357,0.028595513,0.026358053,0.25128034,F
3617,-113.00329,38.32441,0.19929893,0.38111237,0.041654192,0.0,0.31476033,0.0,B
3618,-112.9919,38.35969,0.20464395,0.38114637,0.040271964,4.8448726e-7,0.28575185,0.0,B
3619,-112.68967,39.23885,0.2092237,0.32507625,0.026292976,0.15797585,0.13151608,0.08348498,B
3620,-112.68968,39.23886,0.21074556,0.32721615,0.026084598,0.15731664,0.13740808,0.08450772,B
3621,-111.99678,41.17494,0.2729085,0.38116765,0.048451852,0.014997652,0.11411138,0.09807811,B
3622,-113.00051,38.33497,0.20001948,0.37827116,0.041728593,0.0,0.30227098,0.0,B
3623,-111.94716,41.31022,0.24085484,0.32231688,0.02845833,0.0,0.18028806,0.09358283,B
3624,-111.99661,41.17633,0.27229074,0.38383684,0.04733582,0.0,0.12155559,0.10604757,B
3625,-112.13189,40.80661,0.26023564,0.04237317,0.049851473,0.05774604,0.4169422,0.24708354,A
3626,-113.08769,38.07777,0.20037267,0.31319433,0.04367651,0.020771757,0.24106117,0.05521357,B
3627,-113.01246,38.30136,0.19659638,0.38267034,0.043171298,0.0,0.33305207,0.0,B
3628,-112.24022,40.50967,0.20011601,0.06415875,0.07006756,0.00013077077,0.34598288,0.1483908,A
3629,-113.00412,38.32775,0.19905546,0.37851626,0.04170968,0.0,0.30751386,0.0,B
3630,-113.00051,38.33886,0.2008179,0.38107342,0.04163312,1.9805373e-7,0.3051173,0.0,B
3631,-111.81732,41.66584,0.18724538,0.3438984,0.066377595,0.00044924053,0.05349737,0.14336705,B
3632,-112.02578,41.10272,0.2707136,0.3118218,0.04635693,0.0009918432,0.12429053,0.14087489,B
3633,-113.40318,37.13458,0.12055529,0.41500834,0.032160483,0.03873458,0.06893874,0.15136722,B
3634,-111.9555,41.29605,0.25063947,0.40155247,0.024817461,0.0,0.16439715,0.08719287,B
3635,-113.01246,38.30969,0.19642287,0.378177,0.04270278,0.0,0.32031104,0.0,B
3636,-113.00384,38.33886,0.14527963,0.24634092,0.04647553,0.19845974,0.23954298,0.21046722,F
3637,-113.01023,38.32052,0.15922564,0.27994606,0.044509497,0.104302876,0.27748123,0.17796104,A
3638,-113.00162,38.34608,0.18201296,0.2998542,0.042572036,0.05719838,0.275424,0.11412339,A
3639,-113.00412,38.33886,0.200594,0.38137382,0.041629527,3.615921e-7,0.30466247,0.0,B
3640,-112.62412,39.44329,0.22171807,0.2695331,0.025919437,0.041502282,0.1970453,0.062922075,B
3641,-113.36301,37.26693,0.13573124,0.45289326,0.035067175,0.0,0.0,0.18546078,F
3642,-112.23661,40.53356,0.20820288,0.041362584,0.06982172,0.009903174,0.27939218,0.073684715,A
3643,-113.00523,38.33886,0.19957198,0.3756644,0.041739024,0.0,0.2948541,0.0,B
3644,-111.83328,41.63382,0.1936905,0.33561867,0.069105595,0.0,0.040519528,0.15830244,B
3645,-113.3969,37.16776,0.121220484,0.49371442,0.03230428,0.0,0.003161793,0.18968768,F
3646,-112.16633,40.73106,0.20348856,0.0,0.06854914,0.23381431,0.33005098,0.29177567,A
3647,-113.40078,37.15693,0.11356192,0.47864825,0.03204757,0.044783607,5.9895324e-6,0.22467223,F
3648,-112.26189,40.46856,0.20660025,0.065124296,0.06306257,0.012006336,0.34299287,0.15232834,A
3649,-113.40912,37.13332,0.11840252,0.47596878,0.03088491,0.02480063,0.062388334,0.17690909,B
3650,-112.53412,39.70634,0.15599664,0.122984804,0.031303044,0.08999907,0.39222786,0.1909691,E
3651,-111.82716,41.6566,0.18713935,0.31651926,0.06865977,0.0,0.05135334,0.14449269,B
3652,-113.00523,38.34608,0.1655067,0.28648442,0.04393115,0.10649287,0.2592991,0.14980592,A
3653,-113.01773,38.30969,0.19569267,0.37780723,0.042472556,0.0,0.3190348,0.0,B
3654,-113.01496,38.31886,0.19689071,0.37859333,0.04186353,0.0,0.3143605,0.0,B
3655,-111.98744,41.2255,0.24330875,0.2858042,0.03323455,0.17102627,0.0790458,0.18929262,F
3656,-112.66995,39.3219,0.22265247,0.2969662,0.020643653,0.082717784,0.15756781,0.0764231,B
3657,-112.62384,39.45467,0.15470926,0.19265899,0.031047216,0.40698436,0.16283701,0.16895531,D
3658,-113.01357,38.32413,0.15905131,0.2796844,0.044352464,0.10426475,0.2939478,0.18771303,A
3659,-112.61273,39.4869,0.15147622,0.1846393,0.030738842,0.36797088,0.18160987,0.19495259,D
3660,-111.96466,41.28911,0.26004434,0.35795137,0.023495512,0.0,0.16375719,0.07832144,B
3661,-113.00162,38.36052,0.20376854,0.38213953,0.039941203,6.299827e-7,0.28735435,0.0,B
3662,-112.64801,39.38857,0.21840914,0.26861954,0.024406314,0.08955529,0.1846617,0.03242114,B
3663,-113.02162,38.30386,0.19501595,0.37723207,0.04301132,0.0,0.32378367,0.0,B
3664,-112.99134,38.3933,0.1860758,0.30183613,0.040425815,0.047815025,0.21573591,0.15934935,B
3665,-113.02162,38.30441,0.19548015,0.37940428,0.042835996,0.0,0.32672402,0.0,B
3666,-111.81828,41.68743,0.18915676,0.35611182,0.06343819,2.0581503e-5,0.032115184,0.16286132,B
3667,-113.40958,37.14078,0.11242176,0.43158323,0.03095301,0.040117938,0.026692862,0.2465421,F
3668,-112.16967,40.733,0.25259507,0.07042442,0.0642271,0.06458784,0.38598442,0.16089202,A
3669,-113.01301,38.33163,0.19880353,0.3814149,0.041643713,0.0,0.31016457,0.0,B
3670,-113.00051,38.36858,0.20513538,0.3826208,0.039895274,4.5294164e-5,0.28104308,0.0,B
3671,-113.01968,38.31247,0.19659911,0.38166472,0.04208342,0.0,0.32339585,0.0,B
3672,-113.00829,38.34608,0.20122592,0.38227108,0.040723708,4.0350866e-7,0.29948992,0.0,B
3673,-111.84744,41.61104,0.18695949,0.39479345,0.07122678,0.0,0.035283573,0.16714531,B
3674,-112.16911,40.73606,0.24555331,0.054818466,0.0642521,0.0,0.3946348,0.20628865,A
3675,-112.05078,41.06105,0.2840221,0.3628013,0.036523852,0.05624454,0.17807902,0.027314523,B
3676,-113.23912,37.66192,0.18448387,0.3786025,0.040518068,0.0048817713,0.078453325,0.106361695,B
3677,-112.2255,40.58383,0.2235739,0.058107845,0.06341521,0.01852368,0.31187057,0.1713314,A
3678,-113.01912,38.31886,0.1968407,0.38084224,0.041657787,0.0,0.31881422,0.0,B
3679,-112.99134,38.4008,0.15405439,0.2664175,0.041809108,0.14930566,0.17401099,0.28964415,F
3680,-112.69134,39.27301,0.2222964,0.3046115,0.021975797,0.12323664,0.16351382,0.0078540305,B
3681,-112.25522,40.50356,0.20144005,0.064893834,0.0679858,0.012769314,0.34006274,0.1741835,A
3682,-111.81522,41.70438,0.21092945,0.4370519,0.05884559,0.0,0.031105783,0.09711273,B
3683,-112.31884,40.32911,0.2172882,0.09575185,0.042159386,0.013409117,0.2877761,0.16969992,A
3684,-112.17411,40.72994,0.24837594,0.06708688,0.06399649,0.034634616,0.38498694,0.15861408,A
3685,-113.02884,38.29497,0.1753973,0.2674249,0.045143764,0.0782443,0.28568807,0.11519431,A
3686,-112.86967,38.76163,0.20462053,0.3364191,0.025937395,0.05783577,0.15159777,0.13160013,B
3687,-112.86578,38.77296,0.19592641,0.32732823,0.026817905,0.078104995,0.14855982,0.15083064,B
3688,-112.17244,40.7355,0.24801442,0.0606957,0.063602984,0.00070554524,0.3943827,0.19786191,A
3689,-113.0194,38.32302,0.17813706,0.35777947,0.044662163,0.1420469,0.30392012,0.00048499735,B
3690,-113.0044,38.36774,0.18742232,0.30195278,0.04049311,0.043701943,0.25246605,0.13480097,B
3691,-112.86999,38.76186,0.20211476,0.32091096,0.026596347,0.07966925,0.15012014,0.13644566,B
3692,-112.62106,39.4794,0.1532573,0.18900569,0.030623922,0.36738878,0.17250131,0.18675637,D
3693,-112.26828,40.47217,0.20727113,0.06725711,0.063391514,0.0107669,0.34022543,0.14605454,A
3694,-112.00633,41.19161,0.26578435,0.3241238,0.040976126,0.011361746,0.08256228,0.14205526,B
3695,-112.17467,40.73217,0.23789331,0.009425793,0.0652445,0.09376325,0.37546277,0.268597,A
3696,-113.02384,38.31358,0.19590448,0.38036835,0.041978087,0.0,0.3242664,0.0,B
3697,-113.01912,38.32775,0.1975957,0.3812827,0.041640155,0.0,0.31340665,0.0,B
3698,-112.99219,38.40827,0.19130272,0.2905128,0.040361185,0.05523125,0.19787829,0.12053106,B
3699,-113.07023,38.1783,0.18833816,0.2528739,0.043475688,0.01208174,0.32640457,0.08558528,A
3700,-112.32078,40.3305,0.21527353,0.09508197,0.04230729,0.010366514,0.28845206,0.17653076,A
3701,-113.86801,35.72943,0.3045175,0.0,0.00033228984,0.0027921498,0.44163343,0.1629675,A
3702,-113.01969,38.32857,0.1853432,0.3199366,0.043211807,0.008117317,0.27854487,0.06494864,B
3703,-112.63912,39.43301,0.15563916,0.20610902,0.030964062,0.4215272,0.14820741,0.15624517,D
3704,-113.03218,38.29497,0.18806748,0.3216793,0.043044716,0.012189473,0.31226873,0.059802633,A
3705,-113.02884,38.30497,0.19446273,0.37527376,0.042528857,0.0,0.3245986,0.0,B
3706,-112.17578,40.73594,0.19107994,0.0,0.06790235,0.29654086,0.30665952,0.32552066,D
3707,-113.00773,38.36774,0.16469069,0.27081612,0.04215232,0.07844934,0.18728206,0.25594798,F
3708,-111.96883,41.30189,0.27206206,0.38803935,0.023071954,0.0061113015,0.16594788,0.058418747,B
3709,-113.01551,38.34691,0.2002872,0.38083246,0.04037691,0.0,0.29739255,0.0,B
3710,-112.25633,40.51661,0.20561054,0.05537557,0.0690903,0.0,0.3361971,0.14939648,A
3711,-113.02857,38.30969,0.1950641,0.38052475,0.042118907,0.0,0.3258572,0.0,B
3712,-113.0044,38.38108,0.19252883,0.34865686,0.040354475,0.029123757,0.2625629,0.07260903,B
3713,-113.02412,38.32413,0.19636536,0.37967038,0.041649234,0.0,0.3148996,0.0,B
3714,-111.97855,41.27967,0.25994527,0.3529943,0.023687888,0.0,0.15761979,0.0902519,B
3715,-112.26578,40.49217,0.20578524,0.068760626,0.06683349,0.0,0.33838165,0.13887684,A
3716,-113.03718,38.28719,0.17988601,0.29522833,0.043548223,0.023604598,0.32304254,0.09506333,A
3717,-112.28717,40.43522,0.20363328,0.06511725,0.055358395,0.020329047,0.32181185,0.18870701,A
