Name,X,Y,S1,S2,S3,Cluster
15-12,327137.93,4.40603467e6,0.5012959618223013,2.6825458648242646e-16,0.41394272422052997,B
17-31,328813.04,4.40882204e6,2.7734035224239237e-16,0.9187960838413984,0.0004304175167682654,A
18-1,327026.54,4.40703217e6,0.9749926344257599,5.616616723697869e-16,0.18941237442639347,C
18-31,328801.97,4.40871725e6,0.4577802470025795,0.7806632867451874,2.430645078918121e-5,A
18A-1,327056.33,4.40703775e6,0.8972892961129268,2.6825458648242646e-16,0.20068735164911786,C
18B-31,328791.32,4.40871144e6,0.474445242316556,0.7623511413285855,2.3546054868953232e-6,A
18D-31,328751.91,4.40862911e6,0.5966406154256355,0.6332053287394245,0.049551933859580156,C
22-13,327161.72,4.4051245e6,0.19069109002465925,0.48946416361978945,0.10183472066718714,A
26-12,327300.66,4.40579963e6,2.7734035224239237e-16,0.49254213444186806,0.34582956816569943,A
27-1,327256.49,4.40720478e6,0.6906779788604668,2.6825458648242646e-16,0.28493513206548027,C
27A-1,327256.49,4.40720478e6,0.6906781945166549,2.6825458648242646e-16,0.2849353067084296,C
46-1,327805.01,4.40748476e6,9.680766475931922e-6,0.653735841587474,0.3669638976048843,A
46A-1,327774.78,4.40740108e6,2.7734035224239237e-16,0.6016587033492024,0.40074204638941774,A
47A-1,327661.35,4.40729129e6,1.1537386810888222e-15,0.5825805417510118,0.3718828848701467,A
47C-1,327746.25,4.4073085e6,1.4999654324881397e-8,0.2288272258205554,0.6129307779366642,B
48A-1,327704.9,4.40718065e6,2.7734035224239237e-16,1.6561506947463494e-13,0.8954096600318402,B
55-1,328014.47,4.40772054e6,0.3992340920050658,0.5626848488494486,0.31701943150758516,A
56-1,327963.43,4.40755491e6,0.08511820463412229,0.788870736914669,0.3258660476776907,A
56A-1,327859.51,4.40755578e6,0.5221107011509962,4.167026444476953e-16,0.5779429180016472,B
56B-1,327891.35,4.40745289e6,2.7734035224239237e-16,0.45620169999457594,0.6037258577281973,B
57-1,327931.46,4.40741438e6,1.0186525835360312e-9,0.8372468028323354,0.3752148462399051,A
64-1,328156.6,4.40795433e6,0.3211232811923624,0.8455066644012483,1.6156973436094556e-16,A
68A-1,328229.72,4.40707921e6,0.015802474802963106,0.7087517798917687,0.2943096806492188,A
68B-1,328065.7,4.40706164e6,0.34891786142149184,0.615905203419269,0.30231817422123974,A
77-1,328214.13,4.40718169e6,0.6377921621634195,0.3822005567176103,0.2622976861482032,C
81-1,328567.28,4.40851194e6,0.117646690657001,0.9207700408093091,2.0173887042684926e-5,A
81-11,326859.34,4.4069495e6,1.606847061685393e-14,7.641776402155292e-13,0.5988138598024972,B
81A-1,328598.76,4.40855648e6,0.1002887806784238,0.9217138110800119,2.608100196337083e-5,A
81B-1,328528.63,4.40843124e6,0.6329586708333537,0.607152984270255,0.017973869542017115,C
82A-11,326907.12,4.40670723e6,1.0,2.6825458648242646e-16,1.6156973436094556e-16,C
82A-11-RD1,326907.12,4.40670723e6,1.0,2.6825458648242646e-16,1.6156973436094556e-16,C
82A-11-RD2,326907.12,4.40670723e6,1.0,2.6825458648242646e-16,1.6156973436094556e-16,C
82A-11-RD3,326907.12,4.40670723e6,1.0,2.6825458648242646e-16,1.6156973436094556e-16,C
88-11,326889.0,4.40544507e6,0.6381110331789999,0.01880531175486618,0.26218622272756725,C
B1,327745.53,4.40596877e6,2.7734035224239237e-16,0.17559720021598405,0.5372172438764429,B
B2,327721.65,4.40609786e6,2.816824080870035e-5,1.0,0.00044063370821444104,A
B3,327738.97,4.40619405e6,4.4303324728727016e-15,1.1036667864841716e-7,1.0,B
B4,327778.14,4.40639034e6,0.1930639084643237,0.43578785548009974,0.5618463157872066,B
B5,327713.81,4.40629808e6,0.8596670836873337,0.4014276051738112,8.681255511894487e-13,C
B5A,327754.04,4.40637455e6,0.31859846733923347,0.48569288571906233,0.37782601214257566,A
B6,327848.36,4.40636567e6,0.47810327231674415,7.065109785702324e-10,0.6963974011402905,B
B7,327784.51,4.40629935e6,0.6411427223524034,0.006843918167141371,0.74561278491392,B
B8,327603.56,4.40643766e6,1.8953611205937513e-10,0.574501704426641,0.28997146808280433,A
BCH-1,328398.2,4.40887416e6,0.3747715228142454,0.33193258697157585,0.2599247793265939,C
BCH-2,327732.14,4.40800628e6,2.7734035224239237e-16,0.3804402025520592,0.4205774430252312,B
BCH-3,327126.74,4.40600409e6,0.45221845847071607,2.6825458648242646e-16,0.45222502636239986,B
EE-1,327575.0,4.40640489e6,2.077078873445727e-7,0.5358719401606146,0.3094625236661623,A
MG-1(SP-1),328194.09,4.4071925e6,0.6823677774849324,0.43090126676214663,0.18374131887353798,C
MG-2(SP-2),328128.08,4.4076273e6,0.32079626239044656,0.951786253488451,1.6156973436094556e-16,A
MGI-1,327853.91,4.40678619e6,0.1906810468994488,0.3670057233576673,0.6354492020606138,B
MGI-2,327994.35,4.40709171e6,0.6718671346902785,0.0035436870591495652,0.7721563325063614,B
