Name,S1,S2
15-12,0.018410736964401597,0.018203018906381395
17-31,0.033484301382958756,1.0807506779736515e-17
18-1,0.007058123495631414,0.03839444499950305
18-31,0.02071318005470274,0.024766883675866776
18A-1,0.007404648254671543,0.03583563397760671
18B-31,0.020757418771001464,0.025556189014898357
18D-31,0.01868136733355778,0.028665570021279257
22-13,0.009592329779151951,0.021056311704486227
26-12,0.028252209010303085,4.338188338754627e-14
27-1,0.015678689558190306,0.01936326917167016
27A-1,0.015678697820727505,0.019363276038170604
46-1,0.02764705112288447,0.010327917422880818
46A-1,0.03345173388652222,1.6613973668890918e-7
47A-1,0.031151706945489067,5.944480611723869e-12
47C-1,0.032405690311936554,3.93565495331699e-13
48A-1,0.032349151879637085,3.025756347003754e-16
55-1,0.02465396093890844,0.021847410048410672
56-1,0.02975862918040854,0.011830481794865315
56A-1,0.026048619184812535,0.017200250633011036
56B-1,0.037194386219967276,1.0807506779736515e-17
57-1,0.03257371328614137,0.009824182664819952
64-1,0.01112290721177655,0.03152200883005458
68A-1,0.020812056901664162,0.020084073705630826
68B-1,0.02238070103697644,0.025562077873656566
77-1,0.014535119809256251,0.03642741288921467
81-1,0.02534392421451317,0.013632516198863642
81-11,0.024029591588244793,1.0807506779736515e-17
81A-1,0.024764074870650122,0.013185009909957076
81B-1,0.015002916330705761,0.03149221635872383
82A-11,7.048131467219441e-18,0.036746276551210225
82A-11-RD1,7.048131467219441e-18,0.036746276551210225
82A-11-RD2,7.048131467219441e-18,0.036746276551210225
82A-11-RD3,7.048131467219441e-18,0.036746276551210225
88-11,0.012410171147254777,0.022769811650128143
B1,0.027323395547060293,1.0807506779736515e-17
B2,0.0332838681610427,1.8997057919714093e-6
B3,0.020087878731761603,0.017049402101890175
B4,0.02063638069828262,0.02373994326537255
B5,6.4051513864548064e-12,0.051312081427554154
B5A,0.021874918249535434,0.02337715814086828
B6,0.0123620005218479,0.0312773205042591
B7,0.0049318701607393295,0.05046459652686153
B8,0.027242180722700727,9.51857214902351e-8
BCH-1,0.01697571163599819,0.01928754874580299
BCH-2,0.028143819661245,1.0807506779736515e-17
BCH-3,0.019760314921163348,0.017068625055857035
EE-1,0.027133786307053112,4.86206548988392e-7
MG-1(SP-1),0.015862707660788955,0.031082487883354264
MG-2(SP-2),0.016417757976592673,0.026383367505219704
MGI-1,0.023703650821381855,0.020250606583114557
MGI-2,0.010911949723353393,0.04480914132074438
