15-12,327137.93,4.40603467e6,0.27479871419875246,0.28112672690780804,0.29985038621377386,A
17-31,328813.04,4.40882204e6,0.6304774925337651,2.6970192450257426e-16,0.13452413171488653,A
18-1,327026.54,4.40703217e6,0.0630008919064091,0.9177342533861034,0.186827452356689,C
18-31,328801.97,4.40871725e6,0.6273423515442292,0.24622589241326673,5.027329391139009e-7,A
18A-1,327056.33,4.40703775e6,1.3888760400553458e-7,0.8922403806183015,0.20957142040991786,C
18B-31,328791.32,4.40871144e6,0.6397102599734399,0.24234251674869015,7.326594941658758e-9,A
18D-31,328751.91,4.40862911e6,0.6714083501808583,0.25594195026473476,3.443922135195189e-9,A
22-13,327161.72,4.4051245e6,0.5769904875161871,0.09269975367139635,2.404518741001788e-16,A
26-12,327300.66,4.40579963e6,0.5196503977249914,4.065526156808578e-12,0.3272547122649302,A
27-1,327256.49,4.40720478e6,3.1065843741700965e-16,0.46139179504820294,0.3678784393505171,C
27A-1,327256.49,4.40720478e6,3.1065843741700965e-16,0.46139179504820294,0.3678784393505171,C
46-1,327805.01,4.40748476e6,0.24910940504443438,0.05816256208534544,0.6837290685643005,B
46A-1,327774.78,4.40740108e6,0.2215593013869419,1.429524339368118e-6,0.7552919782515413,B
47A-1,327661.35,4.40729129e6,4.80224014158621e-12,4.4171356386383793e-7,0.8540159468146488,B
47C-1,327746.25,4.4073085e6,1.3413124542864468e-13,1.3218322903693193e-10,0.8709356934055107,B
48A-1,327704.9,4.40718065e6,3.1065843741700965e-16,3.831610815399515e-10,0.9093859964660882,B
55-1,328014.47,4.40772054e6,0.5856614201581339,0.24081553162905545,0.43581309378334365,A
56-1,327963.43,4.40755491e6,0.47037868030813784,0.021228420824551314,0.6189049112679714,B
56A-1,327859.51,4.40755578e6,4.351276592528451e-11,0.2437217520202386,0.7546315376595131,B
56B-1,327891.35,4.40745289e6,5.173576832251982e-13,2.6970192450257426e-16,1.0,B
57-1,327931.46,4.40741438e6,0.45579913107215436,0.0002034977751659156,0.6710303226750457,B
64-1,328156.6,4.40795433e6,0.7710089295370719,0.4517800018820743,0.024904995449255042,A
68A-1,328229.72,4.40707921e6,0.9285538033566252,0.0957221296244214,0.30024705762852966,A
68B-1,328065.7,4.40706164e6,0.889182024347825,0.07908849244340996,0.3678215305583425,A
77-1,328214.13,4.40718169e6,0.9093434817408131,0.39997299942066517,0.13078766694376417,A
81-1,328567.28,4.40851194e6,0.5754256626175077,0.0026999213712736963,0.1340635984098276,A
81-11,326859.34,4.4069495e6,3.1065843741700965e-16,2.507897632186756e-7,0.6699581313812012,B
81A-1,328598.76,4.40855648e6,0.5461086468189018,0.0005193809763914697,0.13226795674147296,A
81B-1,328528.63,4.40843124e6,0.5912775533087656,0.31128875612536083,2.396186667976474e-6,A
82A-11,326907.12,4.40670723e6,3.1065843741700965e-16,1.0,2.404518741001788e-16,C
82A-11-RD1,326907.12,4.40670723e6,3.1065843741700965e-16,1.0,2.404518741001788e-16,C
82A-11-RD2,326907.12,4.40670723e6,3.1065843741700965e-16,1.0,2.404518741001788e-16,C
82A-11-RD3,326907.12,4.40670723e6,3.1065843741700965e-16,1.0,2.404518741001788e-16,C
88-11,326889.0,4.40544507e6,0.6382211004553332,0.2880409928261985,0.00017782000862506792,A
B1,327745.53,4.40596877e6,0.5036813957338604,2.6970192450257426e-16,0.48994573886825993,B
B2,327721.65,4.40609786e6,0.7856351615998083,0.0009431008677005786,0.41245765483150887,A
B3,327738.97,4.40619405e6,0.8153402933357469,4.9068932912731473e-5,0.47483349578516515,A
B4,327778.14,4.40639034e6,0.622871900536281,0.20304501543982217,0.48378886235467766,A
B5,327713.81,4.40629808e6,0.6382332874329691,0.7341371676407222,2.454843153604517e-9,C
B5A,327754.04,4.40637455e6,0.6372412868700995,0.3497030802061938,0.3710689562147259,A
B6,327848.36,4.40636567e6,0.6520390669991004,0.5912695627000109,0.2522188447649808,A
B7,327784.51,4.40629935e6,1.0,0.8518856596140812,0.0036386693088187112,A
B8,327603.56,4.40643766e6,1.1253046538851234e-7,4.88769737483202e-9,0.7733445445730245,B
BCH-1,328398.2,4.40887416e6,0.37985802349049985,0.11594615904463398,0.1818650819969807,A
BCH-2,327732.14,4.40800628e6,5.5749528849396124e-8,0.00013635723285946718,0.657390686686245,B
BCH-3,327126.74,4.40600409e6,0.2729192075114662,0.2702584362076604,0.3016253899515815,A
EE-1,327575.0,4.40640489e6,2.6754618752696554e-6,6.64578049876064e-5,0.7284326685839532,B
MG-1(SP-1),328194.09,4.4071925e6,0.7919775606188806,0.3799323656083326,0.17454094633462883,A
MG-2(SP-2),328128.08,4.4076273e6,0.7652869368464711,0.4941772705502571,0.045370149158230476,A
MGI-1,327853.91,4.40678619e6,0.6318960087706045,0.002691624546936558,0.5756421580250489,B
MGI-2,327994.35,4.40709171e6,0.837004874175458,0.6729272549046467,0.07677966988139642,A
