15-12,327137.93,4.40603467e6,0.3563554576458796,0.4049024168364177,A
17-31,328813.04,4.40882204e6,2.3277190938454747e-16,0.6008833876956827,A
18-1,327026.54,4.40703217e6,0.8881514351395222,0.13401019426874264,B
18-31,328801.97,4.40871725e6,0.0014659929665873418,0.6701674688099584,A
18A-1,327056.33,4.40703775e6,1.0,0.0006512225845945077,B
18B-31,328791.32,4.40871144e6,0.0004553232352283291,0.6810806448204593,A
18D-31,328751.91,4.40862911e6,0.008848492435524128,0.7077784989531241,A
22-13,327161.72,4.4051245e6,0.0866927373041791,0.3611163612684839,A
26-12,327300.66,4.40579963e6,0.13470027743546548,0.5785822849180678,A
27-1,327256.49,4.40720478e6,0.8468437139655051,2.3913146351384417e-16,B
27A-1,327256.49,4.40720478e6,0.8468437139655051,2.3913146351384417e-16,B
46-1,327805.01,4.40748476e6,0.6283718826897647,0.4039758033442764,B
46A-1,327774.78,4.40740108e6,0.6319446401093601,0.41506103839288344,B
47A-1,327661.35,4.40729129e6,0.6994818773746774,0.34350911205723006,B
47C-1,327746.25,4.4073085e6,0.7092068539076348,0.33230435153959037,B
48A-1,327704.9,4.40718065e6,0.9357673849677771,0.1322096912648672,B
55-1,328014.47,4.40772054e6,0.3637151910259069,0.7105358504163946,A
56-1,327963.43,4.40755491e6,0.41983684203926336,0.6443154052791495,A
56A-1,327859.51,4.40755578e6,0.6935967934929467,0.39189434965283865,B
56B-1,327891.35,4.40745289e6,0.6733733008608134,0.3644962407348284,B
57-1,327931.46,4.40741438e6,0.48323130961500266,0.6219511197499905,A
64-1,328156.6,4.40795433e6,0.332109655678852,0.558837965117748,A
68A-1,328229.72,4.40707921e6,0.27295002946304914,0.7630918630641637,A
68B-1,328065.7,4.40706164e6,0.2524296695740102,0.8239344846579436,A
77-1,328214.13,4.40718169e6,0.3123081878100083,0.747294037139566,A
81-1,328567.28,4.40851194e6,0.01711683614355304,0.5595754434252374,A
81-11,326859.34,4.4069495e6,0.8492896192060566,0.005920203178789305,B
81A-1,328598.76,4.40855648e6,0.015699400932069455,0.5294249405979409,A
81B-1,328528.63,4.40843124e6,0.06802379017275431,0.6400749614434612,A
82A-11,326907.12,4.40670723e6,0.8234907080543764,2.3913146351384417e-16,B
82A-11-RD1,326907.12,4.40670723e6,0.8234907080543764,2.3913146351384417e-16,B
82A-11-RD2,326907.12,4.40670723e6,0.8234907080543764,2.3913146351384417e-16,B
82A-11-RD3,326907.12,4.40670723e6,0.8234907080543764,2.3913146351384417e-16,B
88-11,326889.0,4.40544507e6,0.18824184471619443,0.4536264788881225,A
B1,327745.53,4.40596877e6,0.24153703468064225,0.645813589500201,A
B2,327721.65,4.40609786e6,0.15903040780337238,0.8560055103014997,A
B3,327738.97,4.40619405e6,0.3121606140311367,0.7764928288267314,A
B4,327778.14,4.40639034e6,0.5306089997348651,0.6401420534890419,A
B5,327713.81,4.40629808e6,0.5562449976113274,0.47359667845444897,B
B5A,327754.04,4.40637455e6,0.5217828433525175,0.6593586820164421,A
B6,327848.36,4.40636567e6,0.6073808798905161,0.6947251548047607,A
B7,327784.51,4.40629935e6,0.47711530980823047,1.0,A
B8,327603.56,4.40643766e6,0.5786347095458285,0.3600085187936745,B
BCH-1,328398.2,4.40887416e6,0.1156867614989995,0.4288543690954138,A
BCH-2,327732.14,4.40800628e6,0.3701781955204097,0.41488400565878497,A
BCH-3,327126.74,4.40600409e6,0.34663732871115877,0.40639560754321935,A
EE-1,327575.0,4.40640489e6,0.5333867293509574,0.3495571142039117,B
MG-1(SP-1),328194.09,4.4071925e6,0.3274586176317049,0.6932931987555397,A
MG-2(SP-2),328128.08,4.4076273e6,0.377359963310391,0.5691387345544775,A
MGI-1,327853.91,4.40678619e6,0.45507607144670925,0.610829603001683,A
MGI-2,327994.35,4.40709171e6,0.5179734059299744,0.8284742790428213,A
