Name,S1,S2
15-12,8.490064837507874e-9,0.040855138305929996
17-31,0.028868213982349678,0.005084760360041775
18-1,0.02179286478718235,0.015840516343713678
18-31,0.020205400423501805,0.031652105455240276
18A-1,0.019589188510948215,0.01663390603831715
18B-31,0.030401269053194364,0.01456360610198036
18D-31,0.029498757292996464,0.018529692821913503
22-13,0.018535038402963493,0.009876676899872634
26-12,0.01666165190394232,0.022661402079617098
27-1,0.008138053316279807,0.028768960986727612
46-1,0.017160580401611964,0.03000364003552568
46A-1,0.016575451994130765,0.031044917800099107
47A-1,0.015953741910482835,0.028635556413938845
47C-1,2.206738603166755e-8,0.04908104573095405
48A-1,7.803016600343852e-17,0.05247260032698083
55-1,0.024975964742598136,0.026213775351143272
56-1,0.024408756623852997,0.026929113395583335
56A-1,1.1607904905173055e-8,0.052669862030595295
56B-1,0.011773830166711255,0.04247048279926506
57-1,0.02498478681723649,0.029116765651208663
64-1,0.03723450480914876,9.667916820225365e-18
68A-1,0.030282067214776737,0.012944700050166765
68B-1,0.03074790325003926,0.019356187965978402
77-1,0.028952626474961933,0.018129858417363576
81-1,0.024241081811033446,0.01521173244324862
81-11,8.969713105969908e-18,0.036746335128064675
81A-1,0.021730400476725305,0.01795512602358854
81B-1,0.032949016097696966,0.011281783781491694
82A-11,0.027191210426463726,1.5555315188425895e-5
88-11,0.008616811554924794,0.025923087970662638
B1,3.384766346333814e-14,0.04094673625429213
B2,5.070040807827808e-5,0.04890288137906328
B3,0.029486170185438497,0.0033384979189852817
B4,0.03667608864425153,0.0015727468015004104
B5,0.03560827331503057,3.959828658713736e-17
B5A,0.03602072061023477,0.0020054669547696405
B6,0.03322857147495187,0.006372348971998801
B7,0.04583506745410404,0.0004650569760496773
B8,0.017447184084897937,0.021875173256410422
BCH-1,0.01602992119817682,0.02247075062431813
BCH-2,0.008486572187299769,0.03226727739820299
BCH-3,4.3899012262578876e-8,0.04195844057293955
EE-1,0.01520564801602849,0.023678061006861338
MG-1(SP-1),0.03242522067342808,0.012392844528374357
MG-2(SP-2),0.041157141998370395,9.667916820225365e-18
MGI-1,0.031834306600228665,0.010066798974962207
MGI-2,0.04903915463932455,0.0010180263568701662
