Name,S1,S2,S3,S4,S5,S6
B5,0.03387405542196274,0.036452078665695664,0.07764699173557768,2.8518845850968557e-17,1.6110301887937925e-16,2.4774738161709492e-17
B5A,2.563170503819198e-8,0.03417212824402609,0.08017480795949933,0.022447567322746432,0.004684912498040981,0.019046768238959358
B6,0.026859020662982708,4.094972205973511e-17,0.0642875855858791,0.015525521296478979,0.0034119571934113015,0.0399607627526964
B7,0.020462528172757455,0.028147163150065452,0.06697223033907475,0.02838154485099524,0.007311311469331858,0.014783430438830847
B8,3.1526258775819423e-17,2.78583162520741e-17,3.611796281512068e-17,2.8518845850968557e-17,0.0358801446349266,0.05386931595043652
BCH-1,0.033868251679251095,0.03468314022097465,3.611796281512068e-17,0.056654104422530285,2.330546441671324e-17,3.847618339725145e-13
BCH-2,3.1526258775819423e-17,2.78583162520741e-17,3.611796281512068e-17,0.0492533718158611,2.330546441671324e-17,0.05621663094805656
BCH-3,0.04901355624880073,2.78583162520741e-17,0.010116396891923559,0.07445636916489742,3.321292054099299e-8,2.4774738161709492e-17
EE-1,3.1526258775819423e-17,2.78583162520741e-17,3.611796281512068e-17,2.8518845850968557e-17,0.03380594513878982,0.05471350981867339
MG-1(SP-1),0.027327965432598824,2.78583162520741e-17,0.09663366551286942,2.9505624119113456e-13,2.330546441671324e-17,0.040808854385935366
MG-2(SP-2),0.025945450635545205,0.04666247718864086,0.0018868488261667652,2.8518845850968557e-17,2.330546441671324e-17,0.04684196709005477
MGI-1,0.014811363339613854,0.02269089608399498,0.03071445485611385,0.05849520514358111,0.0028405191400030227,0.041959035286611934
MGI-2,0.03810809455143791,0.023259022436412424,0.07073994584699443,0.03617948999316695,0.003062532639812592,0.018948376222286168
