Name,S1,S2,S3,S4
15-12,8.980117751840596e-17,0.03869416329849933,0.048274145320321885,1.791176610994004e-17
17-31,0.02575045468471116,1.845867791841345e-17,0.0006864675778371274,0.03703911545694627
18-1,0.002191923970199772,0.0797068324962029,1.9100255362320438e-17,1.791176610994004e-17
18-31,0.00433533579623807,0.018734339736049932,0.00011389199638882525,0.05063875515759306
18A-1,0.019490259061634096,0.055981535358682506,1.9100255362320438e-17,1.791176610994004e-17
18B-31,0.0035381113211495423,0.02157752306767265,0.00010722116071784724,0.0471269865223538
18D-31,0.018448612819642784,0.031524309578661466,0.00030711289144861475,0.031894550807655124
22-13,0.01202724068765738,8.096806803610704e-8,0.007360225941024322,0.03173453112986198
26-12,0.00019217456636003182,1.845867791841345e-17,0.042303408073714764,0.031304610817099905
27-1,0.017473969867607672,0.03246489065216126,0.026257810365886067,1.791176610994004e-17
46-1,0.027529942650695412,1.845867791841345e-17,0.026960070173118054,0.031924989126441455
46A-1,0.028919761616246036,1.845867791841345e-17,0.030454998396755178,0.029041981237878055
47A-1,0.05715055869551949,1.845867791841345e-17,0.009207296231321464,0.01519560145828372
47C-1,0.05579677991272425,1.845867791841345e-17,0.03628746113226281,0.0015872859913086208
48A-1,0.06235475507028053,1.845867791841345e-17,0.04143841922612407,1.791176610994004e-17
55-1,0.04396526579414276,0.023737728099386225,8.508912566924731e-8,0.026855591409399134
56-1,0.05521266697515065,2.3914667861756477e-9,9.675875223368205e-9,0.03579777994325007
56A-1,0.042320146092675565,0.02746389578109763,0.03389817811358834,1.791176610994004e-17
56B-1,0.08276142335630705,1.845867791841345e-17,0.0023578776035363116,0.010522375785493025
57-1,0.050602956011205485,1.845867791841345e-17,0.011618406145629631,0.035743863823097105
64-1,1.7977204109273516e-17,0.012165559108494973,1.9100255362320438e-17,0.05535723289075234
68A-1,1.1268057359849789e-10,0.023529292933493533,0.022345865282222148,0.03864611720829961
68B-1,1.7977204109273516e-17,0.02829925493430193,0.03820415696988152,0.035274673835894
77-1,0.02785926930524674,0.047118731390320544,1.9100255362320438e-17,0.017921964442496417
81-1,0.001608234465589572,3.1837867284693567e-17,0.0017977488250869123,0.056736204617524405
81-11,0.04283290329858156,1.845867791841345e-17,0.029005743847009328,1.791176610994004e-17
81A-1,0.0007059726924971018,1.845867791841345e-17,0.003370987765149634,0.056332219956448396
81B-1,0.001963958922098789,0.032307814001321024,0.002231337587530014,0.03924276573993571
82A-11,1.5769409692896404e-15,0.06122731675647046,1.9100255362320438e-17,1.791176610994004e-17
88-11,0.02116321947031616,0.038078054636769686,0.011008536430567392,4.647243965098017e-9
B1,0.05484452311931909,1.845867791841345e-17,0.022545688243996585,1.791176610994004e-17
B2,0.032652200470708354,3.768176968359894e-16,0.03872800658795208,0.020055923547520532
B3,0.03544705452411401,0.02236598522927277,0.04119761451900602,5.119562227376913e-10
B4,0.003109375827848002,0.02917039611916762,0.043144463527580765,0.02613693144350701
B5,1.7977204109273516e-17,0.05260456179169173,1.9100255362320438e-17,0.02232537233820952
B5A,3.692301572634973e-5,0.03297515417995507,0.0332612739532743,0.028171836422254366
B6,0.014165543381960488,0.04187959513363967,0.060989076904332806,4.3301101289278926e-11
B7,0.0030707357037127836,0.05628722261358279,0.02372941343263678,0.018859293249466398
B8,0.06494263222306584,1.845867791841345e-17,1.9100255362320438e-17,0.006552121453171632
BCH-1,1.7977204109273516e-17,0.01728906057108481,0.0408407103131772,0.02139073878756529
BCH-2,4.620330510776702e-6,1.845867791841345e-17,0.05610133659549003,0.024830644992074526
BCH-3,1.2005513542214314e-13,0.03451310232119116,0.05493834175644797,1.791176610994004e-17
EE-1,0.07100557257829675,1.845867791841345e-17,1.9100255362320438e-17,4.414668295619448e-5
MG-1(SP-1),3.566036757279196e-16,0.05046511466200187,0.01383444473689124,0.02707492606949325
MG-2(SP-2),1.7977204109273516e-17,0.013620503252987581,1.9100255362320438e-17,0.061055157758995005
MGI-1,0.006309635270938958,0.020742224458296418,0.07002931210409591,0.024254207768278014
MGI-2,0.00821528633651834,0.05547575447800712,0.07506285550299525,0.003329496925994664
