Name,S1,S2,S3,S4,S5
1,0.010087645915404238,0.006352817956844244,0.07224509755987663,0.014618603229749123,0.019420438518636344
2,7.019590018063907e-18,0.006718644432978331,0.07747558774648745,5.0e-324,5.0e-324
3,5.388922700130408e-11,0.011102409286549588,0.07806846834236,2.9060729799567035e-299,5.0e-324
4,0.006970880044791108,1.3020410699845544e-140,0.07078910121046741,0.02131480931695209,0.04931599793560334
5,0.0037498458467172375,0.013313867358996348,0.0767659241899775,5.0e-324,0.0
6,0.0051082029599628315,0.00268332663778732,0.0827990682307308,0.0030520340249426503,2.813343300797441e-218
7,3.407594027511464e-239,0.01061826315804166,0.08040208272021854,1.5212857144621022e-233,5.0e-324
8,0.02842860949975725,0.004512257874705736,0.023862646352180075,1.557264293209401e-140,0.17827150152074675
9,0.010174814012819566,0.030025919126235798,0.061139937642509454,0.004689429747964291,1.0608821890608235e-37
10,0.0281008759238795,0.0015602280328080767,0.019646676992755692,5.0e-324,0.14253544332321919
11,0.018169370920063595,0.014604273470851284,0.01979504027819205,4.791021462171216e-64,0.20132659747360582
12,5.0e-324,0.05296845567900454,0.06274242753058307,0.006409639418611962,0.014946014149027772
13,0.0,0.07619630694277886,0.02928574638892328,0.0005125977183728253,5.0e-324
14,0.020955575049000124,0.027412954238860844,0.040544062008769505,0.013347316007007691,5.988119505137588e-208
15,0.02775035227349566,0.0,0.010808909697971596,0.03699276123233341,5.0e-324
16,0.017611380480558752,0.05939969916567233,0.02868200420346769,0.001349795734317028,0.005890572562406234
17,0.021175824229929394,0.053031258321364697,0.030922104681701576,0.003042546223262812,0.0020364605488558036
18,0.03719278933208062,0.021037815838466416,0.02412261346018478,0.014655678304178979,0.032027053244711085
19,0.038817524927681875,0.06053165601765311,0.009893553740789084,0.010330750216727441,0.0002600417882199015
20,0.047939690686207445,0.0,3.330255445405918e-234,0.022280780001720783,0.0828148359910062
21,0.04778475184540357,0.024651617718634375,0.017014466755752883,0.0048210656537207765,0.004183421426171557
22,0.03877077084358066,0.04467409012267913,4.441129133901938e-54,0.023866446323737172,0.004484873181700695
23,0.03724057938741805,0.03148140063746972,0.013545656996081366,0.003386022918251908,0.0020979428894910435
24,0.04977225047402748,5.0e-324,5.663039112261483e-216,0.008742693825628369,0.08239330030057876
25,0.033129370843180614,0.013279148857263471,0.011149137056250473,0.026130154528829153,0.023109165147186327
26,0.057276258751673394,0.03490763908007533,5.122490056071332e-153,5.0e-324,5.0e-324
27,0.021165290331377002,0.028633513339335587,0.005792154297836258,0.03251783170275872,0.005534624195001124
28,0.05059581183297582,0.027917312260360927,6.321606379021729e-43,5.0e-324,1.677275665884421e-80
29,0.03959134755083871,0.03531645295399626,0.01400180873864325,0.001984915140712542,0.0025431990376006933
30,0.053408738754071795,0.05672793899674882,0.002379982329753346,5.0e-324,4.600978575642229e-288
31,0.03235982153187177,0.05257834586698171,0.013091230920545703,0.014304600311269077,3.9958767381683793e-22
32,0.03535048475969632,0.05654212185253834,0.004219523874048383,0.005177003122102602,2.6078752314664607e-169
33,0.03429581135300187,0.027229468946361836,0.0011841057759990508,0.02428953475454473,5.0e-324
34,0.034767857465413214,0.024998369311651412,0.003352801195523166,0.032761800946724644,1.369402132077654e-308
35,0.044797256087637564,0.020620445915342133,1.3332928510947682e-10,0.010945295984661069,1.0e-323
36,0.01937012291313963,0.0034308230408154235,0.004832953382752732,0.06090278527516104,0.022828605210558267
37,0.0,0.005999429018168396,5.0e-324,0.08256049642878217,0.04181630099568437
38,0.011417506119886262,0.008959021770356153,5.0e-324,0.06107326085376042,5.0e-324
39,0.0,0.01573536061136919,1.249169468884858e-143,0.07937392817652744,5.0e-324
40,5.0e-324,0.0061801261551235305,9.752225962571024e-171,0.07679839272329339,0.038551776240869265
41,0.014426745771004414,0.014220012445569,5.0e-324,0.05771202564752648,0.0
42,1.2020190658838348e-10,0.0,0.005690710283233044,0.07573341724061604,0.01144266767740566
43,0.01488326822236816,0.01217066839322954,0.0028793580146888875,0.06697148401621555,4.2644008683190324e-33
44,0.007362572884993546,0.001676539166330649,0.0008750572674157927,0.09735010324903554,0.032169166641713806
