Name,S1,S2,S3,S4
Normal stress,4201.9202806864,4832.447376112469,3653.80852358432,7429.965183068576
Coulomb shear stress,4562.195219483857,4422.187866605948,3288.3553591455134,7760.976030710202
Dilation,4603.480476659851,6495.717532485804,5289.123972225445,3729.4067018435053
Faulting,5855.994533591972,7324.576755891687,6132.233532484297,3459.810043360098
Fault dilation tendency,3274.064903624315,3092.4018537669053,3965.0090246539785,6677.411806051825
Fault slip tendency,2242.3247332623732,2238.565457677448,2996.5731028482755,4456.421631842825
Fault curvature,2857.8209195261315,2871.431435988986,3519.280060646857,5926.111351794728
Temperature,644.9919342134422,785.3030595751047,968.3110854588583,1382.2099952830524
Fault density,4095.1170354300334,7095.187523277594,8853.550986571348,5176.008153099447
Fault intersection density,2113.5384841879513,5528.10548650229,6779.057236701454,6976.692601420951
Inverse distance from contacts,1866.468122703679,2791.2115050601697,5155.158435437765,191.8158587537062
Inverse distance from faults,6214.235591348837,6625.488566685907,6029.471932128047,8566.370837484426
Unit thickness,5827.275667807876,8060.460208462326,6918.966689236346,8486.649742278365
Lithology,5510.3774997865885,2236.630710998809,3102.2492189336544,3636.575274370384
