Name,X,Y,S1,S2,S3,S4,Signal
15-12,327137.93,4.40603467e6,0.34124099062416796,2.339468106430258e-16,2.666921268828174e-16,0.46002371689662575,B
17-31,328813.04,4.40882204e6,2.197611165140004e-16,0.2581581810435812,0.5192434165610315,0.1781720061983172,A
18-1,327026.54,4.40703217e6,1.0,5.107211032144103e-9,2.666921268828174e-16,1.6487507627463218e-16,D
18-31,328801.97,4.40871725e6,0.2694365145982497,0.10405658614111621,0.031069254535784862,0.7203390395669643,B
18A-1,327056.33,4.40703775e6,0.7116811357495577,0.22965359525084156,2.666921268828174e-16,1.6487507627463218e-16,D
18B-31,328791.32,4.40871144e6,0.2728448840395973,0.0004644882532804131,0.13637653953908785,0.7143856027148711,B
18D-31,328751.91,4.40862911e6,0.409313032677838,0.1534769167958355,0.06194790917900443,0.49359638501771186,B
22-13,327161.72,4.4051245e6,0.379938490867012,0.25217009068734947,3.2069927850511135e-7,0.08025640045138759,D
26-12,327300.66,4.40579963e6,2.197611165140004e-16,0.00011214376060083569,0.45160904064805535,0.4034669400947224,B
27-1,327256.49,4.40720478e6,0.34736103398604207,0.27641082431571606,2.666921268828174e-16,0.19288678489709163,D
46-1,327805.01,4.40748476e6,3.167558470097994e-14,0.3779375981469746,0.2137188879576496,0.3772253288423173,A
46A-1,327774.78,4.40740108e6,2.197611165140004e-16,0.4047422519055249,0.23460199580948737,0.34530676750655875,A
47A-1,327661.35,4.40729129e6,2.197611165140004e-16,0.5856660444367726,0.2584976902546009,0.1333332819719741,A
47C-1,327746.25,4.4073085e6,2.197611165140004e-16,0.6296092229360233,2.666921268828174e-16,0.30627251557324486,A
48A-1,327704.9,4.40718065e6,2.197611165140004e-16,1.0,2.666921268828174e-16,1.531930166851996e-5,A
55-1,328014.47,4.40772054e6,0.33234946396256243,0.48521040830603374,0.4041257022828413,0.0007600508816399059,A
56-1,327963.43,4.40755491e6,0.1387272886716436,0.47598789380564016,0.46459274803455153,0.09885613796909286,A
56A-1,327859.51,4.40755578e6,0.23241089427021364,0.5299717585833789,2.666921268828174e-16,0.2701719360867279,A
56B-1,327891.35,4.40745289e6,2.197611165140004e-16,0.8884304742117421,0.23474770472865705,1.1534517180296245e-9,A
57-1,327931.46,4.40741438e6,4.784438385259959e-8,0.5225666009157424,0.46864910614357186,0.19706885020119913,A
64-1,328156.6,4.40795433e6,0.3308118690456247,2.339468106430258e-16,0.7648629449677665,1.6487507627463218e-16,C
68A-1,328229.72,4.40707921e6,0.05747196825454403,5.113858132896981e-11,1.0,0.1375784804592868,C
68B-1,328065.7,4.40706164e6,0.19456273365403373,2.339468106430258e-16,0.7625679739748205,0.29110666732378615,C
77-1,328214.13,4.40718169e6,0.463258692951188,0.3278523610597289,0.43836970837962136,1.6487507627463218e-16,D
81-1,328567.28,4.40851194e6,2.197611165140004e-16,0.0035500113377840516,0.031904547108808405,1.0,B
81-11,326859.34,4.4069495e6,2.197611165140004e-16,0.5852253640017125,2.666921268828174e-16,0.20187746052176053,A
81A-1,328598.76,4.40855648e6,2.197611165140004e-16,0.02028128149760171,0.030678792752270385,0.9680698794267828,B
81B-1,328528.63,4.40843124e6,0.3902549923902419,0.005398290871052864,0.0003965873039639366,0.6753184995432945,B
82A-11,326907.12,4.40670723e6,0.7738944427363689,5.092773511367151e-13,2.666921268828174e-16,1.6487507627463218e-16,D
88-11,326889.0,4.40544507e6,0.41881753982604747,0.2272041949152634,2.666921268828174e-16,0.15181645642735184,D
B1,327745.53,4.40596877e6,2.197611165140004e-16,0.7211295403241471,1.9982420335376919e-7,0.15706543544160934,A
B2,327721.65,4.40609786e6,4.772373042092133e-11,0.7438907992640649,0.15873329720971946,0.0974137162427623,A
B3,327738.97,4.40619405e6,0.10183907388400221,0.18528266570416946,0.8171495834734764,1.677405171034068e-7,C
B4,327778.14,4.40639034e6,0.2332110477170536,0.023578550101541692,0.8598703136554614,0.05372768162399842,C
B5,327713.81,4.40629808e6,0.5785501885230627,2.339468106430258e-16,0.4801121819950628,1.6487507627463218e-16,C
B5A,327754.04,4.40637455e6,0.333788610966355,0.007356220417185139,0.6646413502505695,0.09537753456545878,C
B6,327848.36,4.40636567e6,0.41224492819532094,0.13592065540839454,0.5482241273759485,1.1280786346014596e-7,C
B7,327784.51,4.40629935e6,0.533941335085272,0.009444395867229649,0.712706407468251,0.014063066886460725,C
B8,327603.56,4.40643766e6,2.197611165140004e-16,0.7505349136112227,0.23304826195509673,1.6487507627463218e-16,A
BCH-1,328398.2,4.40887416e6,0.19996464391067215,1.1949570134678576e-13,0.17805959828450912,0.4226079782190894,B
BCH-2,327732.14,4.40800628e6,2.197611165140004e-16,0.10057477983599926,0.43335104895338433,0.3594866444986258,B
BCH-3,327126.74,4.40600409e6,0.3125963502653297,2.339468106430258e-16,2.666921268828174e-16,0.4957817615123028,B
EE-1,327575.0,4.40640489e6,2.197611165140004e-16,0.7981787124514216,0.1621331553521251,1.6487507627463218e-16,A
MG-1(SP-1),328194.09,4.4071925e6,0.4609876900759153,2.339468106430258e-16,0.7920515592239827,1.0058003902097863e-8,C
MG-2(SP-2),328128.08,4.4076273e6,0.3130821432975878,2.339468106430258e-16,0.8471174394189495,1.6487507627463218e-16,C
MGI-1,327853.91,4.40678619e6,0.00045357705038047755,0.004656076851398164,0.7673787008152393,0.522830946217671,B
MGI-2,327994.35,4.40709171e6,0.5426045590304127,0.0076147717533473665,0.7413761766903186,0.013081076986324594,C
