Name,X,Y,S1,S2,S3,S4,Cluster
15-12,327137.93,4.40603467e6,0.4665743682211664,0.8296172218531112,0.70495112358679,0.4578342907146274,C
17-31,328813.04,4.40882204e6,0.45935420262494714,0.35392574077096156,0.2769492660971925,0.2685463391575333,C
18-1,327026.54,4.40703217e6,0.5549320628534875,0.6113738203480047,0.6918378764345527,0.6268460050332186,C
18-31,328801.97,4.40871725e6,0.351271977495011,0.2509103726270532,0.12818880469768215,0.21314754154930854,B
18A-1,327056.33,4.40703775e6,0.4056435136611513,0.5184295300649691,0.6672548907459188,0.6593148281078222,C
18B-31,328791.32,4.40871144e6,0.4771306942863107,0.3352729311425771,0.1706308790550997,0.22400270452452364,B
18D-31,328751.91,4.40862911e6,0.37690106911899224,0.29576551929632783,0.20588176490547205,0.20256553733701696,C
22-13,327161.72,4.4051245e6,0.32128933364958967,0.29006627957088715,1.0,0.23601249031413035,D
26-12,327300.66,4.40579963e6,0.38425393080466047,0.44289175690050525,0.4614793125869665,0.3953576983793596,C
27-1,327256.49,4.40720478e6,0.31710906360339675,0.42154449321993254,0.4888579203645561,0.7236705822262676,A
27A-1,327256.49,4.40720478e6,0.3171090643031104,0.42154449321993254,0.48885801252711686,0.7236707959432689,A
46-1,327805.01,4.40748476e6,0.3407956304325785,0.49644148888870765,0.24735325900593658,0.6865604483642086,A
46A-1,327774.78,4.40740108e6,0.4033633852323649,0.4396189853919485,0.23589793577379095,0.7087439864637282,A
47A-1,327661.35,4.40729129e6,0.4421828623283535,0.5100687452696725,0.3340683734197729,0.9150584684006484,A
47C-1,327746.25,4.4073085e6,0.26849209547601965,0.436126174908126,0.27009176972142857,0.7994074063455305,A
48A-1,327704.9,4.40718065e6,0.06380137577524067,0.12034971580639149,0.15320456609069763,0.5754821708584089,A
55-1,328014.47,4.40772054e6,0.9895045767382272,0.9292175045936377,0.3488293925826234,0.5738835947054199,B
56-1,327963.43,4.40755491e6,0.6371380827355243,1.0,0.5028181802850931,0.8099128783746553,B
56A-1,327859.51,4.40755578e6,0.8257285372445263,0.7359988993491849,0.2890620723423576,0.7201379400407959,B
56B-1,327891.35,4.40745289e6,0.1858122571300575,0.26710586752430066,0.137067645259975,0.5579427374879169,A
57-1,327931.46,4.40741438e6,0.7782341450515757,0.945631749712125,0.5306636089351142,0.9709565320580748,B
64-1,328156.6,4.40795433e6,0.5427703238602309,0.5112659374836467,0.43787147385615943,0.8738757335462755,A
68A-1,328229.72,4.40707921e6,0.5802048240597535,0.6649757728103523,0.7486729746407209,0.868892305508079,A
68B-1,328065.7,4.40706164e6,0.5642781922847513,0.7573699880665028,0.4018249511147279,0.8646927254585844,A
77-1,328214.13,4.40718169e6,1.0,0.7994776045647475,0.712581910402674,0.8425032778960129,C
81-1,328567.28,4.40851194e6,0.3282444465627292,0.22600637615305766,0.1434359619483448,0.19647969185367065,B
81-11,326859.34,4.4069495e6,4.330515092044532e-5,0.35635592306449126,0.28650382187423185,0.3874108522195183,A
81A-1,328598.76,4.40855648e6,0.2990023516471701,0.19840597631005608,0.10874986192993792,0.1983103523244321,B
81B-1,328528.63,4.40843124e6,0.3488998552567654,0.31553489010443525,0.1498383066842652,0.17648235695238218,B
