Name,X,Y,S1,S2,Cluster
15-12,327137.93,4.40603467e6,0.6111362446187389,0.7844889985807239,B
17-31,328813.04,4.40882204e6,0.30444835705350365,0.3911221675561637,B
18-1,327026.54,4.40703217e6,0.7751732046188169,0.6367617465371294,A
18-31,328801.97,4.40871725e6,0.19656725589531734,0.28633769958946953,B
18A-1,327056.33,4.40703775e6,0.8127020757237804,0.5257609020806555,A
18B-31,328791.32,4.40871144e6,0.20939258799404573,0.38386255098470884,B
18D-31,328751.91,4.40862911e6,0.2192973051174375,0.3288695745593859,B
22-13,327161.72,4.4051245e6,0.6668686198182362,0.3081739276614952,A
26-12,327300.66,4.40579963e6,0.49712851892434284,0.4492757195211624,B
27-1,327256.49,4.40720478e6,0.8018362595812836,0.4190023269410508,A
27A-1,327256.49,4.40720478e6,0.801836494016799,0.4190023269410508,A
46-1,327805.01,4.40748476e6,0.62385880693828,0.4938357309004763,A
46A-1,327774.78,4.40740108e6,0.6454156677513816,0.46012036569326503,A
47A-1,327661.35,4.40729129e6,0.8613607296287196,0.5288703999254429,A
47C-1,327746.25,4.4073085e6,0.7490704202694554,0.42544869180818423,A
48A-1,327704.9,4.40718065e6,0.5580544732917604,0.11452211821051059,A
55-1,328014.47,4.40772054e6,0.4778831827845814,1.0,B
56-1,327963.43,4.40755491e6,0.7651565622707875,0.9785997830252943,B
56A-1,327859.51,4.40755578e6,0.6152499924204389,0.801584613536989,B
56B-1,327891.35,4.40745289e6,0.5028956677609805,0.2653651357377795,A
57-1,327931.46,4.40741438e6,0.9227856946753603,0.9671453089673607,B
64-1,328156.6,4.40795433e6,0.8740551250767503,0.5541051747760137,A
68A-1,328229.72,4.40707921e6,1.0,0.6935162993637294,A
68B-1,328065.7,4.40706164e6,0.7984180550196799,0.7692578385821849,B
77-1,328214.13,4.40718169e6,0.9224736023941268,0.8958096994356706,B
81-1,328567.28,4.40851194e6,0.1955458432151553,0.26001039116757163,B
81-11,326859.34,4.4069495e6,0.42306229426959624,0.2975490029769807,A
81A-1,328598.76,4.40855648e6,0.1841701770054601,0.23153538332740375,B
81B-1,328528.63,4.40843124e6,0.16471356340491233,0.3393329715561035,B
82A-11,326907.12,4.40670723e6,0.7461135167220567,0.19585628809858277,A
82A-11-RD1,326907.12,4.40670723e6,0.7461135167220567,0.19585628809858277,A
82A-11-RD2,326907.12,4.40670723e6,0.7461135167220567,0.1958562880985826,A
82A-11-RD3,326907.12,4.40670723e6,0.7461135167220565,0.19585628809858294,A
88-11,326889.0,4.40544507e6,0.6828730782619988,0.5479903172092403,A
B1,327745.53,4.40596877e6,0.5496263555824873,0.5003012369890321,B
B2,327721.65,4.40609786e6,0.1180065036475113,2.0283157658081084e-16,A
B3,327738.97,4.40619405e6,0.24633942467172984,0.1518323933364287,A
B4,327778.14,4.40639034e6,0.2460696698665879,0.3062637441209209,B
B5,327713.81,4.40629808e6,0.6608191468869367,0.46622831905147877,A
B5A,327754.04,4.40637455e6,0.36728597064863955,0.4805541182382466,B
B6,327848.36,4.40636567e6,0.22296696750208525,0.29418921691353805,B
B7,327784.51,4.40629935e6,0.05820349438454348,0.17924140340582623,B
B8,327603.56,4.40643766e6,0.9741941850889627,0.4261365073239962,A
BCH-1,328398.2,4.40887416e6,0.4578643150627763,0.5763184938407924,B
BCH-2,327732.14,4.40800628e6,0.7378487617459777,0.6770263692752094,B
BCH-3,327126.74,4.40600409e6,0.5998652579975213,0.8408155400773333,B
EE-1,327575.0,4.40640489e6,0.9705980587302228,0.4112735489100166,A
MG-1(SP-1),328194.09,4.4071925e6,0.9908412158932903,0.6868718724297055,A
MG-2(SP-2),328128.08,4.4076273e6,0.8867291105960736,0.6228532590992341,A
MGI-1,327853.91,4.40678619e6,0.24495499941211718,0.19663727018755828,A
MGI-2,327994.35,4.40709171e6,0.12505713367504742,0.31389859384504737,B
