Name,S1,S2,S3
15-12,1579.3513073696784,1221.5329931224928,1102.9969912272848
17-31,795.9020642462013,712.3621030900957,437.3405302908134
18-1,1269.6806081746233,1660.7757561129863,1092.1619311734614
18-31,575.2739316258038,565.8782720523361,202.7020036515999
18A-1,1048.6751930399619,1747.4341381341546,1053.4730596349548
18B-31,772.3720043039702,593.0730129034523,270.54200268822615
18D-31,662.3769407319447,536.3456257844706,324.95895487083897
22-13,628.1801751766045,625.3414447133327,1585.6920342947274
26-12,911.654009467263,1047.5570911550997,726.6377390202684
27-1,844.0879295650807,1927.6717137369924,767.7398849876967
27A-1,844.0879295650807,1927.6722869104208,767.7400289937179
46-1,980.0607847419406,1822.5100705685818,386.5195988233916
46A-1,913.6396897224446,1884.1954119393667,369.7721306200784
47A-1,1048.1691460441598,2435.2056185489632,523.1264374160887
47C-1,846.9301602654675,2126.2052360295047,421.66063133795353
48A-1,229.02628653324808,1536.3497471392402,238.78525029661304
55-1,1993.3958705044852,1510.0820663801178,551.6140391910349
56-1,1953.7779615322993,2136.788754854161,787.8507664217225
56A-1,1596.7386585289523,1907.970787905713,456.0882445269336
56B-1,529.1589452473413,1483.5925853784333,213.82985134591638
57-1,1925.053793402189,2572.3449803360863,833.5306109850326
64-1,1097.2661921945041,2320.834530631981,692.6727587494647
68A-1,1372.1583309949212,2305.684323101629,1179.7341527341664
68B-1,1519.2416925532316,2286.2601952760815,631.8104966600843
77-1,1781.2693898606299,2239.3647804914076,1124.3555833015162
81-1,524.623367600826,520.8210517474641,227.01409658241784
81-11,599.2478452906494,1010.8372129276013,455.73002519946346
81A-1,465.50744605134395,526.1321720775447,172.17838944848796
81B-1,682.0012031135575,465.27987702420353,236.55247796702184
82A-11,388.7057164374777,1079.0408487458346,1322.6331752898109
82A-11-RD1,388.7057164374777,1079.0408487458346,1322.6331752898109
82A-11-RD2,388.7057164374777,1079.0408487458346,1322.6331752898109
82A-11-RD3,388.7057164374777,1079.0408487458346,1322.6331752898109
88-11,1123.729005664061,890.9092429345867,1495.4189216979705
B1,1003.9900075535588,1086.0323074207454,888.7441352000542
B2,4.641562880085428e-13,259.8717083680226,101.1309293213076
B3,299.6906414314211,589.743210899782,257.88794188866694
B4,604.3969488521673,762.4594406059381,180.10589143716717
B5,921.6736726029532,1666.0504478965795,642.8439826598676
B5A,951.4901776326835,1060.4985986370493,357.7588808478191
B6,583.7951043775431,594.93281427183,266.24791371020183
B7,352.55657252844145,245.76382755986666,44.53655259234493
B8,844.438273829493,2664.5094051312335,576.3251351865297
BCH-1,1159.5647784407497,1237.04586374885,498.5647582430277
BCH-2,1348.0937615526375,2016.6895153951705,648.0657296300292
BCH-3,1692.561341889534,1197.8596187174096,1125.044323091314
EE-1,815.865755835754,2641.6733403006137,578.1904567972882
MG-1(SP-1),1370.2600916273245,2367.8727642798035,1074.1955362257868
MG-2(SP-2),1249.4374617139867,2094.715363768152,983.6676160809524
MGI-1,386.25003701246334,769.3962736505807,103.62664646404485
MGI-2,615.632838170998,516.5956147295501,64.33362060159487
