Name,S1,S2
15-12,2247.1598283182525,1704.9495684570975
17-31,1011.4149926856969,895.4383626650164
18-1,1707.360739748288,2101.1709165447896
18-31,710.6141456584055,619.6197154143342
18A-1,1439.2581423335898,2231.851213911331
18B-31,952.8378480135016,644.0537545226609
18D-31,820.5209025201998,659.1319639734245
22-13,831.5367589601166,2072.3727231905336
26-12,1220.8479483636715,1381.6701635004151
27-1,1151.3674789599643,2496.1649676890165
46-1,1353.1754753713626,1972.8365769818126
46A-1,1211.475986741274,2056.1664295348464
47A-1,1400.1555086667106,2799.377710684643
47C-1,1181.2082574443662,2398.4953054073962
48A-1,323.769937358313,1845.6557811620798
55-1,2607.3757860086994,1318.8255965013982
56-1,2721.5817978662308,2251.703510931663
56A-1,2046.5554696842269,1974.1265775760967
56B-1,727.2794181666626,1583.5107796258724
57-1,2579.331153617658,2779.1284664446207
64-1,1441.9854984535928,2444.02050588435
68A-1,1862.3733574145226,2569.208959656665
68B-1,2095.0450196396387,2083.653327684589
77-1,2268.2694493621075,2462.028969599467
81-1,634.7000762593406,674.9035260460823
81-11,967.881059506924,1166.5884417791285
81A-1,559.6244524460378,647.9428887374607
81B-1,869.8940997957984,529.7202174061745
82A-11,579.9564640905936,2102.576658455635
88-11,1526.2183412295576,1904.2805422893812
B1,1318.3818553077547,1458.7560327886338
B2,6.415150264478389e-13,333.47652598505476
B3,371.0799336633289,655.7804161968314
B4,787.9677059872648,666.9840988515775
B5,1216.0300743259045,1731.3532926364928
B5A,1213.5657299547913,969.3697593628287
B6,714.7121778327028,591.8801286811265
B7,429.96500965437684,150.97245343284735
B8,1111.8631588775374,2769.7576697908426
BCH-1,1645.6745752344818,1517.5752806600733
BCH-2,1843.47961539018,2166.6046779492535
BCH-3,2424.3738786712197,1637.2182688841071
EE-1,1072.4700633148145,2793.734685354121
MG-1(SP-1),1795.5139404443166,2733.758890735163
MG-2(SP-2),1711.483527531068,2553.8330748826625
MGI-1,496.14713660694116,719.5125646185655
MGI-2,799.2992808875013,328.4656502195597
