Name,S1,S2,S3
15-12,1559.761905544031,2018.5422491186707,373.80524211264935
17-31,693.2301904068879,698.0334064722858,515.58975847154
18-1,1179.326163487946,1935.7018294410486,693.5036633640832
18-31,487.64765167127723,531.8803521656979,310.70585723576494
18A-1,994.9460618520629,1986.6368987370586,689.5263956558
18B-31,653.4918676823934,553.4377303590322,389.96200449473713
18D-31,565.23551407827,689.0704190973722,225.3469333179823
22-13,550.7920737336084,874.2846152354076,1478.832793181634
26-12,840.1938318247405,1076.363042849449,685.9612371898975
27-1,796.6346918610036,2323.4439629781664,527.4537918098115
46-1,927.2019450683149,1402.5441917222352,996.2659155626263
46A-1,829.035897720424,1368.54026513543,1070.0662534202672
47A-1,957.09169397843,1765.0660836564366,1477.3754417164878
47C-1,806.9555620593187,1536.219450328955,1236.5285504634894
48A-1,221.36237651387347,1118.5050993316734,829.5582426748465
55-1,1780.5777703201406,834.4162643083025,1311.2073478816549
56-1,1859.6274962578032,1388.977404156846,1724.6804083832458
56A-1,1398.885341643648,1317.0704598378825,1304.7262457787938
56B-1,497.2923576839227,1080.5539416641257,732.9438984444866
57-1,1765.0748434726797,1846.8641696607901,1746.520606928811
64-1,986.5548088596141,916.9468602896852,1982.504335188645
68A-1,1278.6460680739651,1783.4393948740706,1369.496854123152
68B-1,1436.4993016758908,1454.7159488584143,1287.4830967899234
77-1,1556.328828818534,1747.136456648376,1426.8331334946656
81-1,434.82055889026617,503.2327481392965,371.5502952758603
81-11,666.8205984859942,1258.5216869545839,209.12721584547432
81A-1,383.47959001477784,480.6149419866527,343.47280918206815
81B-1,597.0946030177633,482.14689423755334,320.3728199466564
82A-11,400.1219493908501,1731.5624335027137,550.848739652665
88-11,1050.0419532764417,1605.826411423975,774.6305188185225
B1,904.3558938367248,688.1139594549243,1184.6680348047398
B2,3.5591460003188116e-13,221.52098468485673,111.95554130019866
B3,254.95443931287252,464.47524829502265,307.4306622522654
B4,541.0534474616179,520.8747706302419,393.0235867469828
B5,835.3112472815865,1244.7811528059142,867.2909668748973
B5A,833.4148724273873,773.8954115658767,575.6252053243563
B6,490.7332166129669,478.612743036039,337.2463468648235
B7,295.206226927766,149.1658743022112,136.5653618572473
B8,762.8575527864052,1863.442084549078,1255.321191332897
BCH-1,1127.0633917065134,1060.1797351384823,976.0067290495602
BCH-2,1265.344512705932,1572.91056413038,1171.8292165031228
BCH-3,1684.251025647281,1977.3906883374423,399.95043357060416
EE-1,736.7645053799506,1979.6374853820266,1149.802757906959
MG-1(SP-1),1232.0810939721086,1837.0459914367743,1460.1457457705976
MG-2(SP-2),1169.0352405398085,1243.5116499339742,1852.769711939947
MGI-1,340.1934757894485,471.4821833242478,403.9840421118107
MGI-2,548.4475435687563,303.55500077147326,275.76238676683147
