Name,S1,S2,S3,S4
15-12,1.6784748495633536e-17,1.9433507426586086e-17,0.029357401073767223,0.06221575990977885
17-31,0.02857733060189809,0.03089703378444556,2.3603821021269987e-17,4.6642147725264006e-8
18-1,0.01463020186120892,0.018252582645724363,0.0403783152843768,2.3576165298342806e-17
18-31,0.04323033165299056,1.9433507426586086e-17,0.028049515999052945,0.0008504216112992998
18A-1,0.017476263768968877,0.010353886755248514,0.043650679947418156,2.3576165298342806e-17
18B-31,0.0416250198897754,1.9433507426586086e-17,0.030012311068767707,1.7571947114391626e-5
18D-31,0.03278147880136935,0.01180099983279463,0.03464256863099947,0.0003624088408941492
22-13,0.032884023242286134,1.9433507426586086e-17,0.002015127119115713,0.007323670906623001
26-12,0.021483367477704293,0.013916693731495493,2.3603821021269987e-17,0.035269278328686024
27-1,1.6784748495633536e-17,1.9433507426586086e-17,0.04485832252922141,0.04049605156665893
27A-1,1.6784748495633536e-17,1.9433507426586086e-17,0.04485832259835934,0.04049607494672152
46-1,0.04694510059608314,1.9433507426586086e-17,2.3603821021269987e-17,0.032046812637926365
46A-1,0.04435801471086752,1.9433507426586086e-17,2.3603821021269987e-17,0.037489626739473286
47A-1,0.025194187069690274,0.030537197695713475,2.3603821021269987e-17,0.021036634771776207
47C-1,0.025948994360900268,1.9433507426586086e-17,2.3603821021269987e-17,0.0642098733127808
48A-1,1.6784748495633536e-17,1.9433507426586086e-17,2.3603821021269987e-17,0.13082928755583736
55-1,0.030737165233740628,0.02829785934175878,0.021020112992847815,0.010334301361059223
56-1,0.0373470823772546,0.03855879857106655,0.002245552255094857,0.005261313494984815
56A-1,0.022486892000205164,1.9433507426586086e-17,0.026715343195036708,0.05409334637316138
56B-1,1.6784748495633536e-17,0.033488289813857874,2.3603821021269987e-17,0.08858260831372101
57-1,0.038932347896264326,0.02977844457695068,2.3603821021269987e-17,0.024228866221040327
64-1,0.02740119557634879,0.01797951571998843,0.022419939365996226,2.3576165298342806e-17
68A-1,0.012327978950808642,0.04780007632021756,2.3603821021269987e-17,0.01845215336004968
68B-1,0.020935488648916714,0.029016011967727583,0.012889254279799011,0.03380484998981261
77-1,0.033814223870837094,0.01852148779159887,0.0319198219247775,2.3576165298342806e-17
81-1,0.051241495082598086,1.9433507426586086e-17,0.00013335112221150302,0.0012233343461153746
81-11,1.6784748495633536e-17,0.005949240851232168,2.3603821021269987e-17,0.0684020350233868
81A-1,0.0507902550175844,1.9433507426586086e-17,5.749840304327139e-6,0.0009292308987426826
81B-1,0.03226842168447426,0.009456766221912646,0.03603236572894808,1.6398266062376706e-6
82A-11,1.6784748495633536e-17,1.9433507426586086e-17,0.0657822313228992,2.3576165298342806e-17
82A-11-RD1,1.6784748495633536e-17,1.9433507426586086e-17,0.0657822313228992,2.3576165298342806e-17
82A-11-RD2,1.6784748495633536e-17,1.9433507426586086e-17,0.0657822313228992,2.3576165298342806e-17
82A-11-RD3,1.6784748495633536e-17,1.9433507426586086e-17,0.0657822313228992,2.3576165298342806e-17
88-11,0.018637450064070513,1.9433507426586086e-17,0.03236979842317511,0.015818435274229246
B1,0.012943147388990077,0.012784895228768262,2.3603821021269987e-17,0.05032378259897646
B2,0.05290094883398609,1.9433507426586086e-17,6.8777889211540225e-15,0.0012659467459986227
B3,1.6784748495633536e-17,0.07194343738099526,2.3603821021269987e-17,0.006066539695037381
B4,0.02387796363316965,0.04969088926105337,0.006187930465398211,3.8916691723801794e-9
B5,0.02160819765382656,0.017166898660916106,0.03418843127661244,2.3576165298342806e-17
B5A,0.02662593096011087,0.03381584153766098,0.014266496757117443,2.815529361822203e-7
B6,1.6784748495633536e-17,0.058263670431707916,0.0296449259033448,4.223253039315251e-8
B7,2.8195318847440374e-5,0.06318052772858164,0.030201094019291275,9.335492049533377e-5
B8,0.019178298556057807,0.042661083163910256,2.3603821021269987e-17,2.3576165298342806e-17
BCH-1,0.015655333021550734,1.9433507426586086e-17,0.02135128821218723,0.04067277281031231
BCH-2,1.6784748495633536e-17,0.03721542514674263,2.3603821021269987e-17,0.04179593889031423
BCH-3,1.6784748495633536e-17,1.9433507426586086e-17,0.02906100161056048,0.06530066225250625
EE-1,0.017294746569939956,0.04393427635275977,2.3603821021269987e-17,2.3576165298342806e-17
MG-1(SP-1),1.6784748495633536e-17,0.055760294411690475,0.030389053946643964,2.3576165298342806e-17
MG-2(SP-2),0.02332777381875125,0.03224513123140958,0.018099022291292805,2.3576165298342806e-17
MGI-1,0.03450055540515536,0.04094063749920591,0.00019281421709688339,0.0006795135890723096
MGI-2,4.59840276796083e-6,0.06579210634286468,0.039715162629580955,2.552661952391488e-5
