Name,S1,S2,S3
Normal stress,9121.910503228946,5019.226777613639,6143.582642068209
Coulomb shear stress,8925.23212612017,4535.087390803089,6723.457984161566
Dilation,7016.040783225674,8248.708846157631,6718.677199273908
Faulting,7103.029100341731,9355.947942796827,8886.446495218814
Fault dilation tendency,7113.8422220476905,5846.386293847173,3347.765615980097
Fault slip tendency,4891.98305752323,4393.560873070396,2265.64488943409
Fault curvature,6391.65811285128,5273.742918984303,2895.212207958549
Temperature,1496.4142336894101,1381.2573733729016,799.9479768127441
Fault density,8378.599249057997,12294.7318651688,6010.681772773538
Fault intersection density,9921.390507306804,9029.370373049254,2250.2407632659883
Inverse distance from faults,7.535476570973401,10.057395679299923,9.802278986857676
