Name,X,Y,S1,S2,Cluster
15-12,327137.93,4.40603467e6,0.3824443434095497,0.4334593843606898,A
17-31,328813.04,4.40882204e6,2.205099046917428e-16,0.8780813981293172,B
18-1,327026.54,4.40703217e6,0.9140310948690594,5.161840208463336e-11,A
18-31,328801.97,4.40871725e6,0.46561748558159216,0.5539318354195799,A
18A-1,327056.33,4.40703775e6,0.7689991163908338,0.08747834077832134,A
18B-31,328791.32,4.40871144e6,0.47367915857294063,0.5684907657688106,A
18D-31,328751.91,4.40862911e6,0.5384417963070623,0.5016842607326133,A
22-13,327161.72,4.4051245e6,0.3350419739262828,0.24936114388222275,A
26-12,327300.66,4.40579963e6,6.580390365034332e-13,0.7329535721424447,B
27-1,327256.49,4.40720478e6,0.32367704233050154,0.42333366720179977,A
27A-1,327256.49,4.40720478e6,0.3236770597249953,0.4233338432091827,A
46-1,327805.01,4.40748476e6,0.19273675767262316,0.7409685158207187,B
46A-1,327774.78,4.40740108e6,0.00011515007153958439,0.9014389844855282,B
47A-1,327661.35,4.40729129e6,2.2378757206641426e-10,0.8466243804148134,B
47C-1,327746.25,4.4073085e6,1.6157298242470858e-12,0.8696281410935522,B
48A-1,327704.9,4.40718065e6,2.205099046917428e-16,0.8473032412468999,B
55-1,328014.47,4.40772054e6,0.40846153246005523,0.6596569020102455,A
56-1,327963.43,4.40755491e6,0.23362187563026623,0.8025241917099146,B
56A-1,327859.51,4.40755578e6,0.3478073135410822,0.6794204995431914,A
56B-1,327891.35,4.40745289e6,2.205099046917428e-16,1.0,B
57-1,327931.46,4.40741438e6,0.18574000182079975,0.8969783666278379,B
64-1,328156.6,4.40795433e6,0.4899197347829874,0.3553949864033854,A
68A-1,328229.72,4.40707921e6,0.3197549742141621,0.5954553582509703,A
68B-1,328065.7,4.40706164e6,0.4498453485842521,0.622144123203335,A
77-1,328214.13,4.40718169e6,0.7242712415914109,0.3379551529062967,A
81-1,328567.28,4.40851194e6,0.24632553601010454,0.6704341267710482,B
81-11,326859.34,4.4069495e6,2.205099046917428e-16,0.6211665074796204,B
81A-1,328598.76,4.40855648e6,0.23984883068632504,0.6504337181308938,B
81B-1,328528.63,4.40843124e6,0.5894139117467597,0.40216359845222616,A
82A-11,326907.12,4.40670723e6,0.6564192965570272,2.319963266569918e-16,A
82A-11-RD1,326907.12,4.40670723e6,0.6564192965570272,2.319963266569918e-16,A
82A-11-RD2,326907.12,4.40670723e6,0.6564192965570272,2.319963266569918e-16,A
82A-11-RD3,326907.12,4.40670723e6,0.6564192965570272,2.319963266569918e-16,A
88-11,326889.0,4.40544507e6,0.4393192931727889,0.28381074628794845,A
B1,327745.53,4.40596877e6,2.205099046917428e-16,0.7198906188163552,B
B2,327721.65,4.40609786e6,1.0608198255160445e-5,0.8401595002480177,B
B3,327738.97,4.40619405e6,0.3134167272643613,0.5251505842535164,A
B4,327778.14,4.40639034e6,0.43947896490652033,0.5559517471404541,A
B5,327713.81,4.40629808e6,0.9592222648652935,9.147236939536759e-14,A
B5A,327754.04,4.40637455e6,0.4286833149485129,0.5907749499220709,A
B6,327848.36,4.40636567e6,0.5866784086940848,0.32250494811266117,A
B7,327784.51,4.40629935e6,1.0,0.09247853009962981,A
B8,327603.56,4.40643766e6,2.8533297602194663e-8,0.7274543927030891,B
BCH-1,328398.2,4.40887416e6,0.3247841420043088,0.45415391933409016,A
BCH-2,327732.14,4.40800628e6,2.205099046917428e-16,0.7514612809817885,B
BCH-3,327126.74,4.40600409e6,0.34755616055268057,0.4831351624183256,A
EE-1,327575.0,4.40640489e6,1.630988764882934e-8,0.7167348524253968,B
MG-1(SP-1),328194.09,4.4071925e6,0.5959670551700372,0.3929706071273001,A
MG-2(SP-2),328128.08,4.4076273e6,0.4123201784188763,0.4869005005633341,A
MGI-1,327853.91,4.40678619e6,0.3799665153121267,0.6283774280536436,A
MGI-2,327994.35,4.40709171e6,0.8800104539714744,0.26747715346091927,A
