Name,S1,S2,S3
15-12,366.163348209232,1905.3309137174454,1589.603718400529
17-31,495.21036688132637,657.810350982866,709.2105099427044
18-1,660.1047702104863,1839.8117616258914,1205.3226773736012
18-31,302.46356879760174,510.2945210965853,498.75770716284296
18A-1,656.6909773064633,1884.0420757442698,1016.1957777818428
18B-31,378.94721431031354,528.3198918960836,668.3166218698186
18D-31,220.06803261835682,668.690125129496,577.597968420841
22-13,1381.3595254237714,864.0629070594183,566.0872874973752
26-12,667.0212352441981,1049.3550667376958,859.8426234344845
27-1,506.78442553755986,2224.144135901289,812.5422083732856
46-1,970.7416308063114,1345.7050939992523,944.5875809256387
46A-1,1047.079906122973,1337.0377151739733,844.5161353176427
47A-1,1433.5902394111004,1695.8232383702734,976.8385000053757
47C-1,1209.2642090727534,1511.5084437172045,823.3656660245017
48A-1,808.21190429169,1099.9484811596449,225.8892989396823
55-1,1268.8215343994295,784.9893227160414,1816.7195344655427
56-1,1675.236244918175,1323.2115639996491,1897.3426887731696
56A-1,1265.5763064066948,1253.664384690165,1425.7289487681583
56B-1,720.4976209946079,1075.6657367402845,507.5431144925902
57-1,1708.3001668311124,1775.7112794436066,1799.3534006790824
64-1,1889.443401460071,876.1802385685942,1007.2262683655648
68A-1,1311.8028391889047,1684.1300095958857,1295.8143710675322
68B-1,1255.0975846774656,1399.178783092478,1466.4966599895724
77-1,1381.8596102145257,1678.0571871959721,1587.156398205547
81-1,358.1039313968523,482.56633969811764,444.2808524583105
81-11,199.05201575995756,1184.1065610716794,681.693915219133
81A-1,330.7585365744845,460.75788239885594,392.139680824068
81B-1,310.7291883694817,457.1338812782416,608.8632881118453
82A-11,558.6068379741323,1788.8313507633045,409.22781854219795
88-11,730.0772258325213,1519.585779206289,1073.3638020355334
B1,1127.3047104590787,635.972537160693,926.6581383955315
B2,106.28750179361163,212.9660080813756,3.7073654515337e-13
B3,293.7088579447526,441.0684791039061,259.40628303568405
B4,382.7892680075638,503.94143813220614,553.5013783592826
B5,832.2917295691275,1170.614064370001,852.068657369206
B5A,558.016603008535,741.030627346875,850.8074499046656
B6,324.9811803455617,453.00547287868085,500.13107453642976
B7,133.18074551740202,140.88896457775428,301.74466082907054
B8,1220.2269974734916,1833.4847419899104,781.5113412670485
BCH-1,929.9202377626293,1008.604961501104,1156.110973174822
BCH-2,1125.407655771941,1491.5382087558114,1292.4546136181134
BCH-3,391.7771839664088,1857.7634779972886,1715.8307088197282
EE-1,1105.8774014336213,1918.692779454781,753.9109599017639
MG-1(SP-1),1416.1198908661709,1782.92565984151,1257.7061428805855
MG-2(SP-2),1780.960580500127,1193.7503277928333,1195.6069249703096
MGI-1,393.73575751162446,456.1844192998219,346.636680447867
MGI-2,270.6744184215338,284.8249835321217,557.3257353041929
