Name,S1,S2,S3,S4
15-12,1378.7083802901288,271.811686362401,1261.5737786712978,949.0041350033791
17-31,355.70777373494366,503.131499984756,575.2581508166331,428.1338032705644
18-1,561.6408003772613,779.3198021141764,984.9384091375878,1379.3401975809554
18-31,204.46543799230324,324.80156268191297,405.80927109535264,376.43952528746144
18A-1,606.7639265598231,765.839243723923,829.0987874106191,1355.2268731382112
18B-31,226.73193310715638,397.3750185031532,544.2779809739159,407.1987954919907
18D-31,224.83099849893463,259.0039573452699,470.0140736270405,512.5070966974492
22-13,212.88338506498377,1465.5653543583176,482.73209779538945,650.3288827618748
26-12,813.5467333755477,619.017264914968,686.3894163660262,457.26551075983724
27-1,915.8265130403682,522.2555196643995,658.202118883624,1447.1866182237436
46-1,903.7516453051866,935.3158423479751,759.0348402314871,662.9319778465546
46A-1,916.5238417824164,1021.3302810098363,677.7550105278453,613.0246232944919
47A-1,1356.9750402726163,1360.3583000959834,778.77402863716,610.1446087809913
47C-1,1129.7528057446332,1161.57267096439,656.8886782439283,595.924163861509
48A-1,749.1649329536243,793.7094758790436,179.96832147222466,411.20695408612505
55-1,1048.765159569203,1144.3414026693624,1451.49814775801,225.92568158443908
56-1,1271.357402107887,1576.6269485931593,1522.4019579411138,525.4041890488354
56A-1,1119.7304441974138,1178.7999513724085,1144.0516352986483,502.3876089965481
56B-1,600.6523569586607,722.0282235377438,408.85832183250795,572.1675698985707
57-1,1323.0586530271596,1638.2237498951702,1449.0999637088516,872.9824803226204
64-1,722.5227371083886,1857.4195156608832,814.2202724557026,378.6873831692565
68A-1,1114.7684476784898,1288.238929490443,1040.9726780237074,847.7671646596839
68B-1,1218.9543672822233,1152.6966294157937,1172.89634113448,576.2256899270199
77-1,1203.0041034671617,1332.1415364290276,1273.4344309256621,838.4931247941945
81-1,298.1552198832643,358.53404176343577,358.15880350676014,270.10305839982044
81-11,93.26772776412706,334.5819454510728,560.396678171496,1076.6061406640747
81A-1,285.178725394696,331.4373348962569,315.99413495189856,251.04590455455724
81B-1,248.9574199149742,314.3448484031639,492.3684978928251,321.0555915486057
82A-11,232.14837061303191,762.1994778231473,337.96408283603614,1424.35407600742
88-11,1204.655335379751,669.7912682049346,856.6055035639521,591.9746999257067
B1,282.2827226915996,1144.4224713717958,755.7655059254444,507.46468602646377
B2,100.21090706421741,113.3641607513292,3.3250883066519724e-13,105.6784420594402
B3,271.94101189509195,292.18280872674757,209.76833878084636,220.29146068165724
B4,403.8980281606315,356.13739458127634,443.52039334736173,236.67626840978338
B5,748.5399484735076,823.6984479345456,683.3426334796133,599.3934214206689
B5A,553.554023250741,528.6501390788987,683.0714989612295,384.5790189692068
B6,338.3257280201316,308.92133212632655,400.3457302928965,230.52493732131794
B7,130.18045500414476,121.87910329629045,242.13631153762236,81.61850108616899
B8,1145.1482679405735,1195.2842194454029,628.8858654145909,865.9047279298837
BCH-1,1236.1677326995841,805.191327790601,915.7313585059638,137.54575344240726
BCH-2,1773.3541135703063,901.1197433245866,1014.2635007542445,220.6631204967295
BCH-3,1412.48668459439,287.2574349673941,1359.2409007993265,906.3863504223158
EE-1,1126.2337774456,1087.2446918903086,606.5845588183844,958.418112635874
MG-1(SP-1),1259.2810561040922,1367.1138625755102,1008.9298453722524,821.4269295364128
MG-2(SP-2),965.0474172765447,1736.7737213384185,963.1928394450337,505.3038552032744
MGI-1,451.51995493416734,343.62844033662856,275.5875713043752,125.82089068414248
MGI-2,302.2061206204268,231.2282018736527,444.81588060469994,134.57493415906907
