9047.218085720915,4426.334421429881,1998.1713530578256,4965.630661964668
8475.798390905144,5494.794888576527,2905.1338340092743,5095.428716669823
5714.92359424333,3884.9530411212213,5486.83439463767,5506.438352832645
6074.242774856995,2200.106463684375,4377.312420388712,3023.714684067316
4749.71584665426,1739.204154290468,3694.278397527833,2420.051685399368
5463.344956481799,1931.8493376618023,3927.0397506452478,2636.776366390386
2489.519568739,762.7463782803711,2141.9664286519123,766.6298483687455
4642.387501621381,2094.657921446557,11995.628682538365,5330.267471441159
8761.32445237584,524.7496165174804,5954.2597617273395,4755.375162046935
2906.2729872159766,973.2989719901324,1541.4235931809974,8552.718037294488
2430.830373846701,5542.882934207142,1733.2247670595161,1142.8230441467824
