15-12,327137.93,4.40603467e6,0.46261196445325653,2.5735897417856426e-16,0.4205246943710667,B
17-31,328813.04,4.40882204e6,0.19084022536059866,0.5940986442760824,3.4339938894457523e-16,A
18-1,327026.54,4.40703217e6,0.1263924244198391,0.3158994067882699,0.618707012249682,C
18-31,328801.97,4.40871725e6,0.13115345254442254,0.3939308780474296,0.6145360870900454,C
18A-1,327056.33,4.40703775e6,3.2022108005721316e-14,0.4340482939931207,0.6574539208773341,C
18B-31,328791.32,4.40871144e6,0.018899910102909385,0.5075994140365415,0.5942298991001375,C
18D-31,328751.91,4.40862911e6,0.029592917224839248,0.544070132632239,0.5636412797288072,C
22-13,327161.72,4.4051245e6,0.09838159200736472,0.1322512619162902,0.2872367774332301,C
26-12,327300.66,4.40579963e6,0.38553086877337445,0.36649352067990915,3.4339938894457523e-16,B
27-1,327256.49,4.40720478e6,0.35444851472812905,2.5735897417856426e-16,0.5155141764722384,C
27A-1,327256.49,4.40720478e6,0.35444880867065914,2.5735897417856426e-16,0.5155130369214456,C
46-1,327805.01,4.40748476e6,0.46366870614746825,0.4069734377209234,0.15247174624591234,B
46A-1,327774.78,4.40740108e6,0.5633283412338818,0.40769913309097394,1.0035790351429193e-14,B
47A-1,327661.35,4.40729129e6,0.4200661924189944,0.4609991224139422,3.4339938894457523e-16,B
47C-1,327746.25,4.4073085e6,0.8871295030843159,0.00012501121758523977,3.4339938894457523e-16,B
48A-1,327704.9,4.40718065e6,1.0,2.5735897417856426e-16,3.4339938894457523e-16,B
55-1,328014.47,4.40772054e6,0.24337392671341285,0.6463776388431746,0.2983466190006583,A
56-1,327963.43,4.40755491e6,0.26152139479883424,0.7179190075136735,0.13809681328902668,A
56A-1,327859.51,4.40755578e6,0.7772545371108379,7.084390418871336e-9,0.3583033573480849,B
56B-1,327891.35,4.40745289e6,0.7548632603135841,0.3559176880595868,3.4339938894457523e-16,B
57-1,327931.46,4.40741438e6,0.3147531310172344,0.7836458511478035,0.05846271046558888,A
64-1,328156.6,4.40795433e6,1.872079559729675e-16,0.680471782370199,0.35023266369541717,A
68A-1,328229.72,4.40707921e6,0.15938972692289985,0.8846812338610326,3.4339938894457523e-16,A
68B-1,328065.7,4.40706164e6,0.27869872386483624,0.8063736822756349,0.1617553408000126,A
77-1,328214.13,4.40718169e6,3.860539111515792e-16,0.8946374963782525,0.3820286707311163,A
81-1,328567.28,4.40851194e6,0.13314395068357754,0.4727588841391504,0.2821978296459783,A
81-11,326859.34,4.4069495e6,0.6344096320287329,6.446413639326945e-13,2.4023675712722767e-14,B
81A-1,328598.76,4.40855648e6,0.17222482620194351,0.4278758794927458,0.2733958369791926,A
81B-1,328528.63,4.40843124e6,0.015422328206010636,0.48788895829987466,0.6144211641735439,C
82A-11,326907.12,4.40670723e6,1.872079559729675e-16,2.5735897417856426e-16,1.0,C
82A-11-RD1,326907.12,4.40670723e6,1.872079559729675e-16,2.5735897417856426e-16,1.0,C
82A-11-RD2,326907.12,4.40670723e6,1.872079559729675e-16,2.5735897417856426e-16,1.0,C
82A-11-RD3,326907.12,4.40670723e6,1.872079559729675e-16,2.5735897417856426e-16,1.0,C
88-11,326889.0,4.40544507e6,0.2335022002268438,0.08473697541588503,0.4960418649481142,C
B1,327745.53,4.40596877e6,0.577027722779957,0.12127314247940016,3.4339938894457523e-16,B
B2,327721.65,4.40609786e6,0.718592809388986,0.13513924512733755,1.774766134474136e-6,B
B3,327738.97,4.40619405e6,0.07160956706819568,0.8602459527334025,2.985196437850161e-11,A
B4,327778.14,4.40639034e6,7.810928475534245e-5,0.9552709089550409,0.09530292105881037,A
B5,327713.81,4.40629808e6,1.872079559729675e-16,0.6066964593934688,0.5925388857428321,C
B5A,327754.04,4.40637455e6,6.95276814826442e-5,0.8473499053824455,0.1829373583689535,A
B6,327848.36,4.40636567e6,0.01127877865671426,0.706445650575151,0.41405169753954374,A
B7,327784.51,4.40629935e6,4.090286701095537e-6,1.0,0.3830930574407506,A
B8,327603.56,4.40643766e6,0.19638242654673302,0.7059632286070264,1.6187719793961603e-9,A
BCH-1,328398.2,4.40887416e6,0.3050966460401507,0.18280390822315418,0.3333029958008447,B
BCH-2,327732.14,4.40800628e6,0.5174750122430847,0.2684816171720999,3.4339938894457523e-16,B
BCH-3,327126.74,4.40600409e6,0.48943900462662543,2.5735897417856426e-16,0.4003884982218265,B
EE-1,327575.0,4.40640489e6,0.21659794535353366,0.6547209720114556,3.5800886528166097e-9,A
MG-1(SP-1),328194.09,4.4071925e6,0.17497772764104852,0.6481099075746021,0.3415958573343856,A
MG-2(SP-2),328128.08,4.4076273e6,1.872079559729675e-16,0.721430485660629,0.298941463531269,A
MGI-1,327853.91,4.40678619e6,0.0002232845385558439,0.9207242147888851,0.17976653104700907,A
MGI-2,327994.35,4.40709171e6,1.5545999171670926e-5,0.9620802547183459,0.5578254032897485,A
