77-1,328214.13,4.40718169e6,0.039521155415053584,0.2680773961424224,0.27146511451593697,0.7822891743708161,A
81-1,328567.28,4.40851194e6,0.03805684298420782,5.331998695790387e-6,0.7995590351962182,2.7177402550769933e-16,B
81-11,326859.34,4.4069495e6,0.6349159175614058,8.381502467347174e-6,3.0553781269389785e-16,0.00147236284044666,C
81A-1,328598.76,4.40855648e6,0.034739475000737305,5.263700654546375e-8,0.797887449388695,2.7177402550769933e-16,B
81B-1,328528.63,4.40843124e6,0.0010330589967432302,0.4922087163491037,0.5314474376956265,0.1305598011283879,B
82A-11,326907.12,4.40670723e6,2.1343982932643055e-16,1.0,3.0553781269389785e-16,2.7177402550769933e-16,D
82A-11-RD1,326907.12,4.40670723e6,2.1343982932643055e-16,1.0,3.0553781269389785e-16,2.7177402550769933e-16,D
82A-11-RD2,326907.12,4.40670723e6,2.1343982932643055e-16,1.0,3.0553781269389785e-16,2.7177402550769933e-16,D
82A-11-RD3,326907.12,4.40670723e6,2.1343982932643055e-16,1.0,3.0553781269389785e-16,2.7177402550769933e-16,D
88-11,326889.0,4.40544507e6,0.26831529634102297,0.48142049969469747,0.06845064957645491,2.7177402550769933e-16,D
B1,327745.53,4.40596877e6,0.6191879239493908,3.29024368552033e-16,5.243418742521612e-12,0.07999713755815775,C
B2,327721.65,4.40609786e6,0.046187391277809686,0.00011137174732512351,1.0,6.478126005163492e-8,B
B3,327738.97,4.40619405e6,0.2712232449629656,3.29024368552033e-16,7.256097612814804e-11,0.7579033104998001,A
B4,327778.14,4.40639034e6,0.0038777249637155565,6.80516927571577e-10,0.42677942776115546,0.7338327853253365,A
B5,327713.81,4.40629808e6,2.1343982932643055e-16,0.5069345450471392,0.282136156819087,0.5031920440403579,A
B5A,327754.04,4.40637455e6,0.0012040631954108162,0.08131238118256073,0.36707593404892713,0.7170610987286895,A
B6,327848.36,4.40636567e6,0.028277005640123275,0.3594527879684926,4.322212636235286e-11,0.82816259522661,A
B7,327784.51,4.40629935e6,0.005642008294047709,0.32707440540229765,0.06525715504628851,0.8508742926377075,A
B8,327603.56,4.40643766e6,0.16313167654569127,3.29024368552033e-16,3.0553781269389785e-16,0.8323885194180378,A
BCH-1,328398.2,4.40887416e6,0.28877894569934937,0.3002817987863063,0.27464198692418385,2.7177402550769933e-16,D
BCH-2,327732.14,4.40800628e6,0.5303451196425072,3.29024368552033e-16,0.23532541133849094,0.08634055901530965,C
BCH-3,327126.74,4.40600409e6,0.49598214267273494,0.394410678378825,3.0553781269389785e-16,2.7177402550769933e-16,D
EE-1,327575.0,4.40640489e6,0.1754290445607962,3.29024368552033e-16,3.0553781269389785e-16,0.7865407579547612,A
MG-1(SP-1),328194.09,4.4071925e6,2.1343982932643055e-16,0.26145173239158,0.016477130235723055,1.0,A
MG-2(SP-2),328128.08,4.4076273e6,2.1343982932643055e-16,0.23541386119123742,0.8700915655182871,0.10359334669258145,B
MGI-1,327853.91,4.40678619e6,0.03542684225357497,3.130976587420892e-7,0.6502073364353492,0.4908159861039951,A
MGI-2,327994.35,4.40709171e6,0.003455631036270522,0.4868932187248178,0.18609498568577584,0.8204220399578878,A
