15-12,327137.93,4.40603467e6,3.445922162164604e-16,4.386875699732699e-16,0.735551170472722,2.2315914480275343e-16,3.884100813963969e-16,0.9499317415035017,B
17-31,328813.04,4.40882204e6,3.445922162164604e-16,0.5616752509272274,3.254677003218169e-6,0.3701939068215659,3.884100813963969e-16,3.802396537382638e-16,D
18-1,327026.54,4.40703217e6,0.4314690041828602,4.386875699732699e-16,4.3587508407888656e-16,0.08216392448146803,0.44101401086456987,0.437196211742739,B
18-31,328801.97,4.40871725e6,0.520454721019959,0.7964728302937324,4.3587508407888656e-16,5.842516820995741e-11,3.884100813963969e-16,3.802396537382638e-16,C
18A-1,327056.33,4.40703775e6,0.5465812870317222,4.386875699732699e-16,4.3587508407888656e-16,0.19443018159161024,0.40937630181643603,3.802396537382638e-16,F
18B-31,328791.32,4.40871144e6,0.5284774618816821,0.7455508608862809,4.3587508407888656e-16,7.558831113063997e-16,3.884100813963969e-16,3.802396537382638e-16,C
18D-31,328751.91,4.40862911e6,0.30579374405073945,0.5168718957064823,1.5752934170620812e-13,0.16858979905444246,0.07059487353978929,0.40511748886002896,B
22-13,327161.72,4.4051245e6,0.1833862568661335,0.2784239831817312,0.15513753778635023,0.049062359812362656,3.884100813963969e-16,3.802396537382638e-16,C
26-12,327300.66,4.40579963e6,3.445922162164604e-16,0.44624944389162313,0.7617683416327413,2.2315914480275343e-16,0.08746768945260196,3.802396537382638e-16,E
27-1,327256.49,4.40720478e6,0.3932405490406646,4.386875699732699e-16,0.9999997087208188,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,E
27A-1,327256.49,4.40720478e6,0.39323978714209057,4.386875699732699e-16,1.0,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,E
46-1,327805.01,4.40748476e6,2.888572981669179e-6,0.5451891487226598,0.6730968455772032,0.25959527578399394,3.884100813963969e-16,3.802396537382638e-16,E
46A-1,327774.78,4.40740108e6,3.445922162164604e-16,0.5125815363463001,0.7234093464052515,0.27907920844192796,3.884100813963969e-16,3.802396537382638e-16,E
47A-1,327661.35,4.40729129e6,3.445922162164604e-16,0.23479062969543765,0.2818277906266993,0.559113234602129,4.7037249140214945e-8,3.802396537382638e-16,D
47C-1,327746.25,4.4073085e6,3.445922162164604e-16,0.12256187595052717,0.7645775172391787,0.45275310953287823,3.884100813963969e-16,3.802396537382638e-16,E
48A-1,327704.9,4.40718065e6,3.445922162164604e-16,4.386875699732699e-16,0.5363915658168915,0.7006728476904092,3.884100813963969e-16,3.802396537382638e-16,D
55-1,328014.47,4.40772054e6,3.445922162164604e-16,0.4818212674363931,4.3587508407888656e-16,0.3896703770618546,0.12238070515041458,0.731261843604152,B
56-1,327963.43,4.40755491e6,3.445922162164604e-16,0.6221406890577342,4.3587508407888656e-16,0.5134739465877912,3.884100813963969e-16,0.21440485619200111,D
