3326.1245643388793,1375.3612931873267,4079.3984613031153,4946.5035943597795,3900.0444543865046,2543.5252415402924
4165.271985505495,2458.534243294076,4276.080502503736,4059.4628407242726,4174.521741231313,2528.0026468562382
3531.9613602636364,3318.922188074466,3055.578009683551,5742.416369907389,4649.8197426317465,25.2850330315977
1307.8307538945728,4284.88040233425,2027.2275217296992,3730.7937745401255,1435.3053273236064,2711.498342936933
1014.9744413670564,3646.540510926059,1615.799800614145,3026.960121584396,1154.879361404692,2048.5053458485922
1128.8932836119143,3873.956030849517,1800.6751474798018,3424.0467368438112,1281.9290456217418,2315.551905554991
533.4783291104462,2039.0764108212152,652.443011730544,1572.5588328815834,381.5242182095552,932.0291138922646
1832.2492823864502,12161.920260871977,21.59791592653883,6801.44748315374,3296.777212137457,712.4192172193918
388.3613842857053,6116.86549869756,3892.2788426564402,4853.660134174142,3359.6487418604083,1375.2549418323415
844.297628509825,747.3181093974267,1514.646650414041,2019.6398549851194,8629.294695219256,43.4097025432052
5079.7780216435485,865.2622675358366,1817.8067570457283,1951.4737167074973,850.6227089462333,208.08804285735508
