Name,S1,S2
15-12,1.073071615857711e-17,0.03332812588249809
17-31,0.031533723507629695,0.007232752189961687
18-1,0.018590736594606087,0.019813914872774292
18-31,0.00016829325956830218,0.04567174593549107
18A-1,0.017068443806287376,0.019883574721422992
18B-31,0.012538657837057347,0.034279138539762756
18D-31,0.01579009153402016,0.032300838864528614
22-13,0.011132846494903512,0.017810784892110867
26-12,0.017459044030696407,0.020784559866149636
27-1,4.483423826438028e-6,0.031114507309032903
46-1,0.011221017425640559,0.03025469093541398
46A-1,0.011939049162837716,0.02984496433604513
47A-1,0.01586226181377578,0.024608322897937972
47C-1,1.471581386792042e-7,0.038275724013037686
48A-1,1.1381889618962062e-6,0.03945920841834004
55-1,0.026582280703719808,0.022488460250484392
56-1,0.025059633844499392,0.023125193805597417
56A-1,1.3577849446691154e-9,0.04068276594349049
56B-1,0.020815126451353312,0.02384574261764488
57-1,0.024310451824917083,0.025585518199574653
64-1,0.047344224341064195,5.010815677026593e-15
68A-1,0.0416651391613352,0.008799204401405396
68B-1,0.03697908540227485,0.01640802712405081
77-1,0.03404444849999744,0.01634284077263061
81-1,0.007745823267414603,0.03215918182997111
81-11,0.0009719134742171816,0.03018644747728856
81A-1,0.0016569805573799334,0.03697117631022834
81B-1,0.010012778158782727,0.03605813189317945
82A-11,0.006402149479617853,0.021155266786164084
88-11,3.9722557924074316e-11,0.029704688857980274
B1,0.00882695916073643,0.027358618224556562
B2,0.009343793830567514,0.03274681201336263
B3,0.0435419243831131,1.4337686240262874e-5
B4,0.04714701307058194,0.001536121312675648
B5,0.04558148121669907,1.4060056383735296e-5
B5A,0.04029674203055549,0.006467260037615712
B6,0.045597069405549216,0.0027556504310417597
B7,0.05168398470460454,0.002228480994687026
B8,0.026679104713227025,0.01574465186055591
BCH-1,0.00932554351513324,0.02494244646276851
BCH-2,0.015641569921707364,0.022802524800117477
BCH-3,1.073071615857711e-17,0.03407789984725846
EE-1,0.024497699447730333,0.01693830503953147
MG-1(SP-1),0.04398481759750663,0.007627240894320039
MG-2(SP-2),0.04999593094523804,3.6881793058923255e-10
MGI-1,0.04009646773429408,0.00837644501841719
MGI-2,0.05085992752072481,0.0081936450074465
