Name,S1,S2,S3,S4
15-12,0.030776701405410136,1.977188179314624e-17,1.7894099630552018e-17,0.04327866914776851
17-31,1.982036874028439e-17,0.021818092007742006,0.03483939903682981,0.016762282083347277
18-1,0.09019051711553207,4.316330389059566e-10,1.7894099630552018e-17,1.551131738367823e-17
18-31,0.024300618581422743,0.008794283261761671,0.0020846372279846033,0.06776892978029987
18A-1,0.06418688965462178,0.019409043133309555,1.7894099630552018e-17,1.551131738367823e-17
18B-31,0.02460802118385866,3.9255960843931596e-5,0.009150384056349067,0.06720883512789357
18D-31,0.03691615407934088,0.012971014430686632,0.004156485876467441,0.046437159335670775
22-13,0.03426684896339067,0.02131201195320025,2.1517788725492156e-8,0.007550458975372667
26-12,1.982036874028439e-17,9.477766216791611e-6,0.030301371329814746,0.03795785210862485
27-1,0.03132867128098704,0.023360703784312837,1.7894099630552018e-17,0.018146636879624003
46-1,2.8568373641182174e-15,0.03194118139592749,0.014339782425318236,0.035489061979805454
46A-1,1.982036874028439e-17,0.034206561480244826,0.015740965193119037,0.03248618885612807
47A-1,1.982036874028439e-17,0.049497233020768285,0.017344281879441655,0.012543890205878039
47C-1,1.982036874028439e-17,0.053211065786918074,1.7894099630552018e-17,0.028813877162615634
48A-1,1.982036874028439e-17,0.08451443188646719,1.7894099630552018e-17,1.4412278413804465e-6
55-1,0.029974770017853397,0.04100728200338522,0.027115407059217087,7.150498862073893e-5
56-1,0.012511885903331231,0.040227846429819754,0.0311725322308262,0.009300307639034052
56A-1,0.020961258737513817,0.04479026209254621,1.7894099630552018e-17,0.025417563063465005
56B-1,1.982036874028439e-17,0.07508519679863003,0.0157507417468822,1.0851582961699132e-10
57-1,4.315109720739969e-9,0.044164419399236196,0.03144469953095764,0.01854008229124721
64-1,0.02983609353718057,1.977188179314624e-17,0.05131960174806512,1.551131738367823e-17
68A-1,0.005183426536524769,4.321948148497782e-12,0.06709646752494706,0.012943275137677762
68B-1,0.017547713559668835,1.977188179314624e-17,0.05116561730136622,0.027387086098099537
77-1,0.041781541075533134,0.02770825603759991,0.029413058902213778,1.551131738367823e-17
81-1,1.982036874028439e-17,0.0003000271914033365,0.002140682408984307,0.09407921278435712
81-11,1.982036874028439e-17,0.049459989164155706,1.7894099630552018e-17,0.018992472564792362
81A-1,1.982036874028439e-17,0.0017140609836993272,0.0020584386216072914,0.09107525217671923
81B-1,0.03519729957059395,0.00045623348612493496,2.6609607161222584e-5,0.06353343281574637
82A-11,0.06979793998322963,4.304128600396434e-14,1.7894099630552018e-17,1.551131738367823e-17
88-11,0.03777337049396617,0.019202033455485643,1.7894099630552018e-17,0.014282772708395914
B1,1.982036874028439e-17,0.060945853417044525,1.3407498171024593e-8,0.01477659252197887
B2,4.304227925345144e-12,0.06286950828537245,0.010650443521359711,0.009164605738517819
B3,0.009184918736165035,0.0156590592303981,0.05482785049055213,1.5780895801129503e-8
B4,0.021033424990656087,0.0019927277665383993,0.05769426057584971,0.005054657991914341
B5,0.05217974068018359,1.977188179314624e-17,0.032213831427563205,1.551131738367823e-17
B5A,0.030104567430330714,0.0006217067893900327,0.044595086772824304,0.008973043369231172
B6,0.03718058325219138,0.01148725697347674,0.03678390235887277,1.0612874990215776e-8
B7,0.04815644512069826,0.0007981877512298124,0.047820082323515194,0.001323042262011985
B8,1.982036874028439e-17,0.06343103183481122,0.015636715140015505,1.551131738367823e-17
BCH-1,0.01803491463912675,1.009911131219855e-14,0.011947170053801687,0.03975862590724067
BCH-2,1.982036874028439e-17,0.008500020379945994,0.029076324583002498,0.033820220520920756
BCH-3,0.028193226478858077,1.977188179314624e-17,1.7894099630552018e-17,0.04664275783591933
EE-1,1.982036874028439e-17,0.06745762042670375,0.01087856199280106,1.551131738367823e-17
MG-1(SP-1),0.04157671815184143,1.977188179314624e-17,0.05314386172155564,9.462490892913591e-10
MG-2(SP-2),0.02823704040364856,1.977188179314624e-17,0.056838587763789854,1.551131738367823e-17
MGI-1,4.0908348725553014e-5,0.00039350568991564674,0.05148840007858577,0.04918752383945904
MGI-2,0.04893778576819817,0.0006435581086792704,0.04974372256307138,0.0012306574252449883
