Name,S1,S2,S3,S4,S5,S6
15-12,2.6806397760546893e-17,0.05644952288346052,2.3606744781381397e-17,3.384212679445782e-17,2.5363764764155384e-17,0.06141367539518151
17-31,0.03540779098673309,2.8025049424775305e-17,0.0003297980470971337,3.384212679445782e-17,0.04977386391316948,0.027136357298667552
18-1,2.6806397760546893e-17,0.07172714424801967,0.018028982483709315,0.04330737681031469,2.5363764764155384e-17,2.820129397840888e-17
18-31,0.045515400131890565,0.041123238766130034,0.02314397522216425,3.384212679445782e-17,0.007289905211775905,0.0012510327699229793
18A-1,2.6806397760546893e-17,0.06410929903273513,0.02639270227404513,0.03208280185713063,2.5363764764155384e-17,2.820129397840888e-17
18B-31,0.04380283862645023,0.04505660021993083,0.021097425748497056,3.384212679445782e-17,0.00615072596286315,0.0006965453150550692
18D-31,0.03236933667882456,0.04228130826107002,0.033161560414766166,0.018095240484274917,1.9243195767358972e-14,2.455404269705142e-6
22-13,0.03130295209727348,0.029811419610037238,0.026187913006809185,3.384212679445782e-17,2.5363764764155384e-17,2.820129397840888e-17
26-12,0.029691401788174275,2.8025049424775305e-17,0.01464987083696545,3.384212679445782e-17,0.020306765844181566,0.044830259557191804
27-1,2.6806397760546893e-17,0.05992001211863151,2.3606744781381397e-17,3.384212679445782e-17,0.025391849294173836,0.026711405084677127
46-1,0.033218922081729385,2.8025049424775305e-17,0.07021412068761229,3.384212679445782e-17,2.5363764764155384e-17,0.011153759485371862
46A-1,0.027676314317726207,2.8025049424775305e-17,0.07251805250263517,3.384212679445782e-17,2.5363764764155384e-17,0.01502124158894684
47A-1,0.005639768028500989,2.8025049424775305e-17,0.059803821933350335,3.384212679445782e-17,0.035842406060528804,0.0017611606381224578
47C-1,2.6806397760546893e-17,2.8025049424775305e-17,0.07436368882588251,3.384212679445782e-17,2.5363764764155384e-17,0.033313821897868336
48A-1,2.6806397760546893e-17,2.8025049424775305e-17,0.06494383265778578,3.384212679445782e-17,0.01784955646546176,0.04029937874725876
55-1,0.032040593025816355,0.02518066995070454,0.025278718290428947,0.01670486064883376,0.03250279907042779,0.010563264369632754
56-1,0.04167517758589319,0.0012791799691202765,0.031188751037453822,3.384212679445782e-17,0.04429722225826483,0.011903251027577085
56A-1,2.6806397760546893e-17,0.03684632426585204,0.05276287513046117,3.384212679445782e-17,2.5363764764155384e-17,0.036932593507765114
56B-1,2.6806397760546893e-17,2.8025049424775305e-17,0.048394587637205916,3.384212679445782e-17,0.06630781930612288,0.004660915790229075
57-1,0.04060584781523936,2.8025049424775305e-17,0.034962057221736446,3.384212679445782e-17,0.041616831622349346,0.017929668925964915
64-1,0.048297065808559504,0.024791442175233006,2.3606744781381397e-17,3.384212679445782e-17,0.048495261246282784,2.820129397840888e-17
68A-1,0.02373316605738645,2.8025049424775305e-17,2.3606744781381397e-17,0.07005821416633012,0.04605683935399258,0.01491414984907975
68B-1,0.04843892653105736,2.8025049424775305e-17,2.3606744781381397e-17,0.09204920025223123,2.5363764764155384e-17,0.03868212089916662
77-1,0.023325260917056452,0.025496059041358186,0.03515345955122399,0.07437787736027465,2.5363764764155384e-17,2.820129397840888e-17
81-1,0.05588570490580356,4.277415556370504e-10,0.010879466238485035,3.384212679445782e-17,3.9701273826251533e-13,0.05836098382476415
81-11,2.6806397760546893e-17,2.8025049424775305e-17,0.022473149762577818,3.384212679445782e-17,0.03572558523238704,0.03700352191387879
81A-1,0.05653550556698439,1.3245241923602401e-14,0.010736118474645444,3.384212679445782e-17,2.0584379894371707e-9,0.05597091872655444
81B-1,0.0389855366748664,0.04727901342832185,0.00967327359204964,0.012588861075915354,1.3349156324352217e-14,0.021112228847617598
82A-11,2.6806397760546893e-17,0.09833430535633864,2.3606744781381397e-17,3.384212679445782e-17,2.5363764764155384e-17,2.820129397840888e-17
88-11,5.122131543764478e-12,0.06591964869602365,0.030352413487343435,3.384212679445782e-17,2.5363764764155384e-17,0.006386910215526397
B1,2.6806397760546893e-17,2.8025049424775305e-17,0.03839618509183109,3.384212679445782e-17,0.03847868130195733,0.026532624365285484
B2,9.416252956042153e-6,4.849866381766329e-13,0.013795638737432553,3.384212679445782e-17,0.1055470476085589,0.0005657704026819339
B3,2.6806397760546893e-17,2.8025049424775305e-17,0.04007549800519159,0.06573100814478995,0.006985899318601833,0.031177203195102594
B4,0.03411046521988098,2.8025049424775305e-17,0.0015435638088588987,0.062299815361978435,0.01540804521411375,0.04921663780682268
B5,0.03180441698626107,0.04495864802686112,2.3606744781381397e-17,0.0701610804112212,2.5363764764155384e-17,2.820129397840888e-17
B5A,0.035573047743011885,3.349149622265972e-11,0.003442569915506414,0.07771953372325445,1.7753915091326794e-12,0.049155146511756474
B6,2.6806397760546893e-17,0.029584790582722637,0.023814065578783614,0.07094635924374018,0.00014639363305994058,0.031007456575824
B7,0.0184686330470486,0.025771151900781147,0.013447750728453256,0.06839635744610394,0.005776675248296002,0.026891503458282964
B8,2.6806397760546893e-17,2.8025049424775305e-17,0.025282018960368996,3.384212679445782e-17,0.08230562752906852,2.820129397840888e-17
BCH-1,0.03360955141374139,0.030023701116760875,2.3606744781381397e-17,3.384212679445782e-17,2.5363764764155384e-17,0.0490318279224096
BCH-2,2.6806397760546893e-17,2.8025049424775305e-17,2.3606744781381397e-17,3.384212679445782e-17,0.06603644574487513,0.04446862831766712
BCH-3,2.6806397760546893e-17,0.05017583064075067,2.3606744781381397e-17,0.0022921717101460006,2.5363764764155384e-17,0.06750184075958916
EE-1,2.6806397760546893e-17,2.8025049424775305e-17,0.02347535806836291,3.384212679445782e-17,0.084146898736395,2.820129397840888e-17
MG-1(SP-1),2.6806397760546893e-17,0.02533109034197583,2.3606744781381397e-17,0.11086139629128883,0.03626051356743381,2.820129397840888e-17
MG-2(SP-2),0.06370520420195643,0.018818810652656535,2.3606744781381397e-17,0.00892991361244657,0.03918828094715981,2.820129397840888e-17
MGI-1,0.04545097892824236,2.9334616622519098e-15,2.4505272753817614e-8,0.03362872471147811,0.04007486414414648,0.034578058718390405
MGI-2,0.043120776575813376,0.03973078825278965,3.6711535006319406e-5,0.06976920668824613,0.0020371941037082733,0.011861680885897187
