Name,S1,S2,S3,S4,S5
15-12,2.1023281910277655e-17,8.21034062711139e-16,0.05261354673241847,1.8710792142769462e-17,0.06320443926030188
17-31,0.03843819622535377,2.901048394593482e-17,2.5375652836729418e-17,0.024852251841204258,0.015543626401252321
18-1,2.1023281910277655e-17,0.03760464374789467,0.09793693936021465,7.891113938696167e-15,6.70084729603612e-16
18-31,0.04483272609549728,2.850678548082665e-13,0.03808799000634641,0.011452514445208123,0.002823918986976243
18A-1,2.1023281910277655e-17,0.03306663902965137,0.06893445904484048,0.015274682561341745,2.5504450221731142e-17
18B-31,0.04374394059583485,5.921838250813359e-12,0.04103806195692885,0.010387231634501096,0.0008448090800614599
18D-31,0.03590114213205622,0.016245589686455744,0.04374652617424644,0.010254723565737228,0.0007332894246611729
22-13,0.03295765420002899,2.1573093597252759e-13,0.019885557459285746,0.007381521170774525,0.011484024484844842
26-12,0.03144622976082398,0.0005507898596032203,2.5375652836729418e-17,0.002249303178666874,0.06005960744033747
27-1,2.1023281910277655e-17,9.602120513753167e-8,0.04620246551852254,0.02097404268033379,0.02882246034734494
46-1,0.03425779476820397,2.901048394593482e-17,3.5335076159809757e-7,0.022754345036623064,0.03763910047413688
46A-1,0.031144538435195216,2.901048394593482e-17,2.5375652836729418e-17,0.023154361346564786,0.04141427286778464
47A-1,0.013069462158901111,2.901048394593482e-17,1.2516367455074219e-16,0.05395447236998552,0.013177012397227425
47C-1,0.0009200068967755947,2.901048394593482e-17,3.753450931080944e-13,0.0456068076112152,0.04817112865780881
48A-1,2.1023281910277655e-17,2.901048394593482e-17,2.5375652836729418e-17,0.059709481595089646,0.03159764272750505
55-1,0.02721927756071886,0.015554189933573274,0.027398561904684354,0.04009566782197072,4.6060027179824835e-11
56-1,0.03630143600270616,2.901048394593482e-17,0.009653321422337905,0.04790563415606299,2.445102734707231e-6
56A-1,2.1023281910277655e-17,2.901048394593482e-17,0.03701979911879811,0.038341718621795126,0.039112898540242615
56B-1,0.007610170300313332,2.901048394593482e-17,2.5375652836729418e-17,0.07654251774446835,0.00034822468920240387
57-1,0.03560975244040729,2.901048394593482e-17,7.024644108214795e-7,0.04935402905962555,0.012409505802994812
64-1,0.05430779299186923,0.03236153929534523,0.019386657336151043,1.8710792142769462e-17,2.5504450221731142e-17
68A-1,0.031411796617089954,0.09251200620264279,2.5375652836729418e-17,1.2139939149138196e-5,0.019883453301402083
68B-1,0.037408812063338376,0.06666161391907671,8.49780468381869e-12,2.943048391949158e-17,0.04150154995856256
77-1,0.01829349328482912,0.06659956238605115,0.030242486538120627,0.022484546560759936,2.5504450221731142e-17
81-1,0.05485089623366898,2.901048394593482e-17,0.0012315205388849571,0.000586086411794582,0.030595216688275886
81-11,2.1023281910277655e-17,2.901048394593482e-17,2.5375652836729418e-17,0.04226080247587842,0.03496458090946942
81A-1,0.05604865496769335,2.901048394593482e-17,9.242880433085538e-5,0.0007259713428193592,0.02768273231986084
81B-1,0.03813106423949636,0.010749279910100518,0.04852819203412518,0.0005372226469051321,0.009036593844842363
82A-11,2.1023281910277655e-17,0.0098217019209694,0.08755205304887902,3.631301072015635e-15,2.5504450221731142e-17
88-11,6.716762916587088e-12,2.901048394593482e-17,0.06146457947114647,0.014812094500199125,0.022151766595045863
B1,2.1023281910277655e-17,1.2567451143196906e-10,2.5375652836729418e-17,0.05185769903973114,0.029190994119851328
B2,0.0034053286395586144,2.160306229157567e-12,1.1404793042594933e-5,0.0657361859288125,0.0238305938222315
B3,1.5570681505700078e-9,0.059660842754581264,2.5375652836729418e-17,0.04208654565911436,0.012882601955992832
B4,0.034447639831943905,0.05822101056266901,5.0062174103712345e-9,0.003277011504796212,0.03446883363235238
B5,0.023827562027787484,0.06019414959580423,0.04331576296000637,1.8710792142769462e-17,2.5504450221731142e-17
B5A,0.031261116108415685,0.060644594013903784,0.004034097960009075,5.8888686284979796e-5,0.03695179519638969
B6,7.06967395403177e-11,0.06346418150239946,0.03091341687305627,0.02156998119568832,0.020337777156647713
B7,0.020200918585784582,0.06584616986258629,0.03134612270919472,0.006755662994488306,0.01222596065868221
B8,6.464615643835856e-13,0.01670727243203675,2.5375652836729418e-17,0.06400588878501698,2.5504450221731142e-17
BCH-1,0.022020248885825593,2.901048394593482e-17,0.025517245294380108,1.8710792142769462e-17,0.052439133532893915
BCH-2,0.007809061997472959,1.3803685336493503e-5,2.5375652836729418e-17,0.028726595520704203,0.05409263709317016
BCH-3,2.1023281910277655e-17,5.725072182568487e-10,0.04837686569378263,1.8710792142769462e-17,0.06917271827369346
EE-1,2.1023281910277655e-17,0.017502871998860726,2.5375652836729418e-17,0.06342421487066931,2.5504450221731142e-17
MG-1(SP-1),0.02135785267872895,0.08739517248671953,0.024320508294463947,1.4876151440652367e-16,0.01701401016721141
MG-2(SP-2),0.06260041365968841,0.025333885954663713,0.018290638164197855,1.8710792142769462e-17,2.5504450221731142e-17
MGI-1,0.04677416729753311,0.03778221993345894,2.560354795965513e-5,0.0075542337565687795,0.025877103144774496
MGI-2,0.02239085068133057,0.06550617259764453,0.04283212640938168,0.0032829217394388546,0.018311540897171626
