15-12,327137.93,4.40603467e6,0.5165484128737756,2.0056382967061786e-16,0.16935983905717802,2.269723461021812e-16,A
17-31,328813.04,4.40882204e6,0.2487153239288467,0.023779626924170436,2.1844841899948157e-16,0.16741537374182766,A
18-1,327026.54,4.40703217e6,2.5100972865940476e-16,2.0056382967061786e-16,0.6276169691034251,2.269723461021812e-16,D
18-31,328801.97,4.40871725e6,0.4894538504986513,2.0056382967061786e-16,0.011961397705964882,0.13935051271209642,A
18A-1,327056.33,4.40703775e6,2.5100972865940476e-16,2.0056382967061786e-16,0.6331347072906935,2.269723461021812e-16,D
18B-31,328791.32,4.40871144e6,0.5621116259327287,2.0056382967061786e-16,0.058239086028414676,2.269723461021812e-16,A
18D-31,328751.91,4.40862911e6,2.5100972865940476e-16,2.0056382967061786e-16,2.1844841899948157e-16,0.5042764420125551,B
22-13,327161.72,4.4051245e6,0.5845282916735965,2.0056382967061786e-16,2.1844841899948157e-16,2.269723461021812e-16,A
26-12,327300.66,4.40579963e6,0.2281029499236716,2.0056382967061786e-16,0.03846092697703874,0.388319193229349,B
27-1,327256.49,4.40720478e6,2.5100972865940476e-16,2.0056382967061786e-16,0.568513248544498,2.269723461021812e-16,D
27A-1,327256.49,4.40720478e6,2.5100972865940476e-16,2.0056382967061786e-16,0.5691415404527235,2.269723461021812e-16,D
46-1,327805.01,4.40748476e6,2.5100972865940476e-16,0.5027260330809729,0.12750585402291384,2.269723461021812e-16,C
46A-1,327774.78,4.40740108e6,2.5100972865940476e-16,0.40445202550728443,0.20897963975768008,2.269723461021812e-16,C
47A-1,327661.35,4.40729129e6,2.5100972865940476e-16,0.34754391698006126,0.28129261451052945,2.269723461021812e-16,C
47C-1,327746.25,4.4073085e6,2.5100972865940476e-16,0.4974651573518443,0.12393759782128536,2.269723461021812e-16,C
48A-1,327704.9,4.40718065e6,2.5100972865940476e-16,0.6544718597775931,0.041136546583016825,4.919463771132523e-7,C
55-1,328014.47,4.40772054e6,0.21982136256570808,0.22190933010199004,0.04882700998758592,0.36704674843217877,B
56-1,327963.43,4.40755491e6,0.36604675488523025,0.19483507204695136,0.14375048095035364,0.20855105417852998,A
56A-1,327859.51,4.40755578e6,2.5100972865940476e-16,0.5256630207891959,0.08977030617511443,2.269723461021812e-16,C
56B-1,327891.35,4.40745289e6,2.5100972865940476e-16,0.5325876687206437,5.154080670911727e-11,0.25523676767737974,C
57-1,327931.46,4.40741438e6,0.10483346009986173,0.3563173084967838,0.06712683753637569,0.33406015221734003,B
64-1,328156.6,4.40795433e6,0.47820358285396425,2.0056382967061786e-16,0.28633901927237176,2.2156448394290796e-7,A
68A-1,328229.72,4.40707921e6,2.5100972865940476e-16,2.0056382967061786e-16,6.118862967218196e-10,1.0,B
68B-1,328065.7,4.40706164e6,0.0582176854460166,0.2542745112081117,2.1844841899948157e-16,0.5571731721376778,B
77-1,328214.13,4.40718169e6,0.0909526453827902,0.19115080746388866,0.01778944616862395,0.6517797362071835,B
81-1,328567.28,4.40851194e6,0.4985581947609189,2.0056382967061786e-16,0.09490972447950156,2.269723461021812e-16,A
81-11,326859.34,4.4069495e6,2.5100972865940476e-16,0.07599901161148086,0.4107774715635024,2.269723461021812e-16,D
81A-1,328598.76,4.40855648e6,0.36581050035691054,0.09855997425606242,1.0544644899504796e-5,1.5571007726839135e-15,A
81B-1,328528.63,4.40843124e6,0.5922238915984264,2.0056382967061786e-16,0.10161660902797193,2.269723461021812e-16,A
82A-11,326907.12,4.40670723e6,2.5100972865940476e-16,2.0056382967061786e-16,0.5767248003750484,2.269723461021812e-16,D
82A-11-RD1,326907.12,4.40670723e6,2.5100972865940476e-16,2.0056382967061786e-16,0.5769771239376951,2.269723461021812e-16,D
82A-11-RD2,326907.12,4.40670723e6,2.5100972865940476e-16,2.0056382967061786e-16,0.5767399492564858,2.269723461021812e-16,D
82A-11-RD3,326907.12,4.40670723e6,2.5100972865940476e-16,2.0056382967061786e-16,0.5767399492564858,2.269723461021812e-16,D
88-11,326889.0,4.40544507e6,0.6053770623509921,0.08076444794779075,2.1844841899948157e-16,2.269723461021812e-16,A
B1,327745.53,4.40596877e6,0.40339245184013994,2.0056382967061786e-16,0.11748506497000075,0.23173171795403025,A
B2,327721.65,4.40609786e6,0.4320416923506029,0.00037523143836433454,0.10910538856023795,0.29614433097148246,A
B3,327738.97,4.40619405e6,2.5100972865940476e-16,0.30181486495198917,2.1844841899948157e-16,0.44858585282321617,B
B4,327778.14,4.40639034e6,2.5100972865940476e-16,0.7474958349082792,2.1844841899948157e-16,2.269723461021812e-16,C
B5,327713.81,4.40629808e6,0.3819207785785456,0.08982802185869047,0.3440345638972285,2.509103361050222e-16,A
B5A,327754.04,4.40637455e6,0.002618646340779661,0.5233531326523291,2.1844841899948157e-16,0.26160694505482524,C
B6,327848.36,4.40636567e6,2.5100972865940476e-16,0.2289692289230951,0.10159173176361536,0.6124794924672798,B
B7,327784.51,4.40629935e6,2.5100972865940476e-16,0.3646804336117226,2.1844841899948157e-16,0.6823236770852655,B
B8,327603.56,4.40643766e6,2.5100972865940476e-16,0.5739958187412856,2.1844841899948157e-16,2.269723461021812e-16,C
BCH-1,328398.2,4.40887416e6,0.45794949347723657,2.0056382967061786e-16,0.08030364003623128,2.269723461021812e-16,A
BCH-2,327732.14,4.40800628e6,0.1676803071662747,2.0056382967061786e-16,0.33447193634694156,2.269723461021812e-16,D
BCH-3,327126.74,4.40600409e6,0.544104918453192,0.07196277101447518,0.11637833730991895,2.269723461021812e-16,A
EE-1,327575.0,4.40640489e6,2.5100972865940476e-16,0.5468897394931378,5.147386460240504e-8,2.269723461021812e-16,C
MG-1(SP-1),328194.09,4.4071925e6,2.5100972865940476e-16,2.0056382967061786e-16,0.11100003544325165,0.7974298633831813,B
MG-2(SP-2),328128.08,4.4076273e6,0.4564341757566176,2.0056382967061786e-16,0.29910781048993174,0.17120515954203547,A
MGI-1,327853.91,4.40678619e6,2.5100972865940476e-16,0.44378136231450743,2.1844841899948157e-16,0.16382568137999773,C
MGI-2,327994.35,4.40709171e6,2.5100972865940476e-16,1.8469227757181554e-6,0.21479025765345414,0.6171054723771815,B
