1137.6200906424701,2920.91295299637,699.9261586220302,1686.956729074658
1030.4047953317704,707.0273262855077,3588.6441421825907,301.9847669463341
2366.0188445254926,1333.7254720328337,2047.1059073014596,1726.009856356664
637.340714530753,1849.8615715531928,429.6819340226402,1209.621071230779
665.3486848936678,1977.4383480533397,446.686532360675,1114.310327559511
253.89720755447982,463.9436678178131,123.32885273419835,274.87267943125283
5577.819433934836,7083.298894857513,3561.130127560187,4572.698225338302
1064.3521022110815,1310.6982440244653,2379.3406437627013,4504.371200715584
5909.500900510635,4346.906773668574,4717.511448471853,5440.2410901683
2595.5912297352606,2265.0360411015126,3568.77440726084,1396.6074079415207
3293.803429256142,2383.0949055813694,4253.288299149215,2208.3499972372692
660.7854070159899,1956.0640477722739,1.2132228593600026e-12,1050.0787570740467
4685.519157777741,5804.493245996163,6772.996244593361,4358.254996932247
1.0558420063504304e-12,7215.416197892103,8120.651631013619,4188.456779101656
1.0558420063504304e-12,5969.876154993244,6581.326497035993,1819.8687262443805
525.2618617698649,6168.83543426773,5133.174172059308,1473.5884712833395
