15-12,327137.93,4.40603467e6,0.5135083507334929,0.22679981887919376,A
17-31,328813.04,4.40882204e6,0.4616647188410673,0.06861192280478941,A
18-1,327026.54,4.40703217e6,3.1089765762608e-16,0.6162378148879127,B
18-31,328801.97,4.40871725e6,0.712635554760117,0.055920835588666104,A
18A-1,327056.33,4.40703775e6,3.1089765762608e-16,0.621655512450335,B
18B-31,328791.32,4.40871144e6,0.6226349579906737,0.06885257409534762,A
18D-31,328751.91,4.40862911e6,0.5999046664970352,0.08844549404692936,A
22-13,327161.72,4.4051245e6,0.7315924562043055,2.0903093359713468e-16,A
26-12,327300.66,4.40579963e6,0.6828254731370565,0.13011454265010866,A
27-1,327256.49,4.40720478e6,3.1089765762608e-16,0.5582056879666016,B
27A-1,327256.49,4.40720478e6,3.1089765762608e-16,0.5588225884834728,B
46-1,327805.01,4.40748476e6,3.1089765762608e-16,0.6364456264339526,B
46A-1,327774.78,4.40740108e6,3.1089765762608e-16,0.6162556048327991,B
47A-1,327661.35,4.40729129e6,3.1089765762608e-16,0.6261025873056906,B
47C-1,327746.25,4.4073085e6,3.1089765762608e-16,0.6263957294871468,B
48A-1,327704.9,4.40718065e6,8.784576275148601e-11,0.6819833996283938,B
55-1,328014.47,4.40772054e6,0.6933578380732578,0.3393650680261824,A
56-1,327963.43,4.40755491e6,0.6503620048055477,0.39565134386599826,A
56A-1,327859.51,4.40755578e6,1.0036886438493487e-5,0.6193821685943811,B
56B-1,327891.35,4.40745289e6,0.3574111961201517,0.5396513962011388,B
57-1,327931.46,4.40741438e6,0.5689989546742175,0.459016851315436,A
64-1,328156.6,4.40795433e6,0.536393973143585,0.3094113885238063,A
68A-1,328229.72,4.40707921e6,1.0,0.24413945609665993,A
68B-1,328065.7,4.40706164e6,0.7569805506660129,0.3342793443597829,A
77-1,328214.13,4.40718169e6,0.7730201741156363,0.36567540702694773,A
81-1,328567.28,4.40851194e6,0.5479307476884084,0.1095964914858717,A
81-11,326859.34,4.4069495e6,3.1089765762608e-16,0.4809969148040852,B
81A-1,328598.76,4.40855648e6,0.4221241758085594,0.10019435461199731,A
81B-1,328528.63,4.40843124e6,0.685940235539828,0.10861789296135341,A
82A-11,326907.12,4.40670723e6,3.1089765762608e-16,0.5662683583627286,B
82A-11-RD1,326907.12,4.40670723e6,3.1089765762608e-16,0.5665161071148258,B
82A-11-RD2,326907.12,4.40670723e6,3.1089765762608e-16,0.5662832325838776,B
82A-11-RD3,326907.12,4.40670723e6,3.1089765762608e-16,0.5662832325838776,B
88-11,326889.0,4.40544507e6,0.585474730860949,0.15966452167259373,A
B1,327745.53,4.40596877e6,0.6549303982810449,0.20647847414979523,A
B2,327721.65,4.40609786e6,0.7564452834807877,0.20662219693249323,A
B3,327738.97,4.40619405e6,0.5184919549254309,0.3830245435881713,A
B4,327778.14,4.40639034e6,0.25256038368879213,0.5823353703681836,B
B5,327713.81,4.40629808e6,0.44692042399300147,0.4364306492910438,A
B5A,327754.04,4.40637455e6,0.4324862574426091,0.4907851407272676,A
B6,327848.36,4.40636567e6,0.5722468568427359,0.5241902296624067,A
B7,327784.51,4.40629935e6,0.8029943008425477,0.5956047781431091,A
B8,327603.56,4.40643766e6,3.1089765762608e-16,0.5779036111029497,B
BCH-1,328398.2,4.40887416e6,0.38748857412764887,0.16332472263080086,A
BCH-2,327732.14,4.40800628e6,0.14976310504123472,0.3557531717432404,B
BCH-3,327126.74,4.40600409e6,0.5720080000459692,0.23630788832359412,A
EE-1,327575.0,4.40640489e6,3.1089765762608e-16,0.5506130428465434,B
MG-1(SP-1),328194.09,4.4071925e6,0.7771752042683451,0.312886756466171,A
MG-2(SP-2),328128.08,4.4076273e6,0.7106123822348912,0.3499793684930093,A
MGI-1,327853.91,4.40678619e6,0.21392069683757986,0.4508606011020725,B
MGI-2,327994.35,4.40709171e6,0.6791258984262589,0.3949967018093241,A
