3868.7577155049094,762.8571461986005,1881.110788686078
659.4608460730807,4007.54434696503,957.2418974326981
1564.426985357352,2360.687492289862,3512.0651061625226
2541.470773427388,477.4684156580489,1130.343985966525
2595.918068123598,493.2035644005706,1154.579767490556
617.1552751268712,135.1807400909966,379.0049508041618
8460.860821386286,4279.730490862301,8187.045031248888
2631.386479429715,2251.170302423527,4282.773393502269
5280.421580730194,5560.827593113815,9484.940871776565
2434.345456476603,4172.4686039787375,3190.7818741797
2640.918169325411,5070.856641840718,4291.858754304518
2479.996285724155,1.695131032408532e-12,1244.1832435661067
7081.635554975967,7744.504958764938,6815.483534199643
10819.043536956593,8735.509743503722,56.231632230152286
7440.6228496337935,7069.930664926343,3.354503005043561e-12
7346.104107702419,5992.621590321187,12.321575503734069
