8257.716519011208,875.5902538573254,5485.504272223921,1812.5338823268653
9608.78617897132,6.499318066058917e-9,5425.89075166273,1539.101701616877
11223.596555081323,0.11104284201136891,6802.164586362035,4710.22787436293
2540.996634366341,5110.213029920304,1495.7119612163765,2819.2149496938264
2822.44047807577,5896.764052860506,1804.5803044031986,3304.6051853798554
3198.8993961913784,6757.190206278752,1989.5995903815324,3502.636845006121
1301.5556538368726,2994.795700254438,818.2603327809456,1487.0534063099255
3692.2299538266107,8042.883381551037,1744.6291489640173,9156.730021823925
5716.373225165404,7037.1391418049425,239.50823623162643,6682.4018524147905
3495.7857652126513,432.19980158038146,1202.7994165111093,7606.018894178914
2477.3996473211027,1920.5374300283063,4804.8743704566505,710.71716003127
