B4,327778.14,4.40639034e6,4.0670329395151253e-16,2.304715469393724e-8,0.5099218714986488,0.4383480906605938,0.617136328858557,6.542523083913467e-16,B
B5,327713.81,4.40629808e6,4.0670329395151253e-16,2.4041333663026077e-16,0.349558419994171,0.40445574450760996,0.4732433436006399,0.5528374694803342,B
B5A,327754.04,4.40637455e6,4.0670329395151253e-16,2.4041333663026077e-16,0.5089440204374222,0.4639198892342122,0.5619058970269487,0.0978542884936971,B
B6,327848.36,4.40636567e6,4.0670329395151253e-16,0.08822841992907644,5.379321228885544e-16,0.38019839236533476,0.6315725580224928,0.40563599081712004,B
B7,327784.51,4.40629935e6,5.507905608971012e-13,2.151984055914317e-7,0.0028050102479441814,0.22490516054729628,0.7619399845237924,0.477940812188132,B
B8,327603.56,4.40643766e6,4.0670329395151253e-16,0.32493686709369246,5.379321228885544e-16,0.4272256005783633,0.4617209748554713,6.542523083913467e-16,F
BCH-1,328398.2,4.40887416e6,0.4107205977756116,2.4041333663026077e-16,0.6468829869928655,5.750069491047481e-16,2.7117151993661507e-16,0.263593196410619,C
BCH-2,327732.14,4.40800628e6,0.5681617202144063,0.22970966200083473,5.379321228885544e-16,5.750069491047481e-16,0.3253992803513728,6.542523083913467e-16,A
BCH-3,327126.74,4.40600409e6,0.9882474590269427,2.4041333663026077e-16,5.379321228885544e-16,0.05101633414879068,0.0030370144591324163,0.47592845195015426,A
EE-1,327575.0,4.40640489e6,4.0670329395151253e-16,0.2982265223045776,5.379321228885544e-16,0.3229832028584912,0.4736906842304328,6.542523083913467e-16,F
MG-1(SP-1),328194.09,4.4071925e6,4.0670329395151253e-16,2.4041333663026077e-16,5.379321228885544e-16,5.750069491047481e-16,1.0,0.31721377474490536,B
MG-2(SP-2),328128.08,4.4076273e6,4.0670329395151253e-16,2.4041333663026077e-16,0.8304916253579006,0.39892112323214307,0.2853077506158026,0.31478636867812015,C
MGI-1,327853.91,4.40678619e6,0.045321022985934364,0.008631860670125219,0.7121614721102336,0.32940805710923104,0.5027652157765423,6.542523083913467e-16,B
MGI-2,327994.35,4.40709171e6,1.5723359510314712e-9,1.9382304437228647e-13,0.3240855211703129,0.20899456311765968,0.6921670344850211,0.5117497441042576,B
