15-12,327137.93,4.40603467e6,0.00036519989238717476,0.5383431586712357,0.3649793171960222,3.501387090410886e-16,C
17-31,328813.04,4.40882204e6,2.614788925478461e-5,0.30661772150056604,3.2276891482322565e-16,0.4997065568689197,B
18-1,327026.54,4.40703217e6,0.15533384893440383,0.15646303072032708,0.7394188967216915,0.2124171362215408,D
18-31,328801.97,4.40871725e6,3.788643625640122e-15,0.9580731212863457,0.23217032943714674,1.4451487447977247e-7,C
18A-1,327056.33,4.40703775e6,0.3658689094957333,3.0561524550986984e-16,0.6009295900155563,0.13170193226405974,D
18B-31,328791.32,4.40871144e6,2.3376123877615493e-16,0.9891324994192144,0.23228099455054693,1.251892628707403e-7,C
18D-31,328751.91,4.40862911e6,2.3376123877615493e-16,0.5691560432379473,0.27456016061258887,0.12719657058898015,C
22-13,327161.72,4.4051245e6,2.3376123877615493e-16,0.4039529956525853,0.002837454286380976,3.501387090410886e-16,C
26-12,327300.66,4.40579963e6,0.13746792884226586,0.4705352566018309,3.2276891482322565e-16,0.27743360813780665,C
27-1,327256.49,4.40720478e6,0.5388007052103047,3.0561524550986984e-16,0.2891221113745842,3.501387090410886e-16,A
27A-1,327256.49,4.40720478e6,0.5388007052103047,3.0561524550986984e-16,0.2891221113745842,3.501387090410886e-16,A
46-1,327805.01,4.40748476e6,0.6673740496689302,0.6697838647424948,0.0001508281304704237,2.4357571609494328e-11,A
46A-1,327774.78,4.40740108e6,0.6996460018558855,0.6727540259926377,3.2276891482322565e-16,4.5063507677421154e-15,A
47A-1,327661.35,4.40729129e6,0.7411098215627374,0.15643627125053963,3.2276891482322565e-16,0.26335126549417537,A
47C-1,327746.25,4.4073085e6,0.7891756642056484,0.42331950136371704,3.2276891482322565e-16,3.501387090410886e-16,A
48A-1,327704.9,4.40718065e6,1.0,0.1378570514511417,3.2276891482322565e-16,1.2085763263422994e-12,A
55-1,328014.47,4.40772054e6,0.3131277854354053,0.4265340089848013,0.2749684359844719,0.473866851299922,B
56-1,327963.43,4.40755491e6,0.47038425300034536,0.3710129301145785,0.020421307785543366,0.48900426502919225,A
56A-1,327859.51,4.40755578e6,0.5785103810085753,0.5649927037343847,0.2623019776144463,3.501387090410886e-16,A
56B-1,327891.35,4.40745289e6,0.7881469714832767,6.2259104727037415e-9,3.2276891482322565e-16,0.3695138856987614,A
57-1,327931.46,4.40741438e6,0.5601985588827972,0.3593328222807423,5.127803243963115e-5,0.4536736148307044,A
64-1,328156.6,4.40795433e6,2.3376123877615493e-16,3.0561524550986984e-16,0.39177344304413764,0.8538560522261126,B
68A-1,328229.72,4.40707921e6,0.2747473464405414,7.001381133209308e-5,7.901248668595588e-6,0.946318286090762,B
68B-1,328065.7,4.40706164e6,0.15925547913345686,0.3169660604721833,0.10680129415836527,0.8607323194675134,B
77-1,328214.13,4.40718169e6,0.173326090149811,0.20119173787522837,0.3265163196556666,0.6719494272015551,B
81-1,328567.28,4.40851194e6,0.10767669773692498,0.9980926497763511,4.990012478452022e-6,3.501387090410886e-16,C
81-11,326859.34,4.4069495e6,0.8037870736801193,3.0561524550986984e-16,3.2276891482322565e-16,3.501387090410886e-16,A
81A-1,328598.76,4.40855648e6,0.10170580233030484,0.9820681842952866,7.658772085359126e-9,3.121082248299057e-15,C
81B-1,328528.63,4.40843124e6,1.7276460464031362e-13,0.8375909710001141,0.3279121117900754,0.0003167760909211593,C
82A-11,326907.12,4.40670723e6,2.3376123877615493e-16,3.0561524550986984e-16,1.0,3.501387090410886e-16,D
82A-11-RD1,326907.12,4.40670723e6,2.3376123877615493e-16,3.0561524550986984e-16,1.0,3.501387090410886e-16,D
82A-11-RD2,326907.12,4.40670723e6,2.3376123877615493e-16,3.0561524550986984e-16,1.0,3.501387090410886e-16,D
82A-11-RD3,326907.12,4.40670723e6,2.3376123877615493e-16,3.0561524550986984e-16,1.0,3.501387090410886e-16,D
88-11,326889.0,4.40544507e6,3.181918514588049e-12,0.47589149289899757,0.20351762501608853,3.501387090410886e-16,C
B1,327745.53,4.40596877e6,0.4898878156485151,0.2746237541972056,3.2276891482322565e-16,0.12130931209253334,A
B2,327721.65,4.40609786e6,0.4139234381402554,1.0,3.643876897475918e-5,0.01852400372215167,C
B3,327738.97,4.40619405e6,0.29060641333564924,1.4585025168207735e-14,6.342447225063222e-11,0.8003981034343738,B
B4,327778.14,4.40639034e6,0.33806959386089624,0.09715537093488841,0.10621786646430922,0.8673041983375017,B
B5,327713.81,4.40629808e6,2.3376123877615493e-16,3.0561524550986984e-16,0.6731604256356819,0.6608121079400467,D
B5A,327754.04,4.40637455e6,0.30570287808880164,0.00016972587248756095,0.20414026795787343,0.7832465354259911,B
B6,327848.36,4.40636567e6,0.18075038910238098,1.2474528112312662e-14,0.4782938801406614,0.662704335116447,B
B7,327784.51,4.40629935e6,0.009779949990851916,0.0012689341638798786,0.5527200312944018,1.0,B
