1211.9259921631449,2062.018464213905,314.0655087094977,8342.090867013618,2807.291886448236,1460.237393000436
1.6545741890452171e-9,254.72530472570486,683.0516701101909,12747.497199823838,2767.3651758788687,0.009521306899691002
1912.6362290155616,623.8434333631237,1.073108311969257e-12,13138.469829603677,6826.59413127959,0.6892317127086885
1839.0220295058668,3283.4936466855397,2625.430408614411,3.012295504934497,1265.697260994404,1483.8336871411861
2107.8449152167473,3703.0836168211486,2820.491771494672,0.10564560004301145,1739.535384566108,1765.5254196385604
2423.879213591162,4198.362752080955,3027.049197697235,0.11691035534493195,1861.4922714537715,1945.4816767533052
1027.367637817778,1828.3167505981799,1463.910319730584,1.1989102568442668e-12,630.9790517349526,777.8125015210123
267.10692069171046,6383.38453129148,9418.189367593612,614.0095949580573,4313.080285590138,1676.751780133795
3632.4278235692113,4787.92136800879,5095.164339163982,503.70038553140967,4247.0418823190785,0.023907315037833082
572.955150289476,1769.608575117986,325.55165190962055,1759.6297660590544,8068.749543879408,246.00538754159783
1144.4894091591516,1145.1298704039427,808.3629670043106,1240.2916803994726,678.3833711703195,4463.406026849078
