Normal stress,0.5483177820114117,0.8732828338516115,B
Coulomb shear stress,0.5448915113059146,0.9945148875051735,B
Dilation,0.6585376760684799,0.6588661338760566,A
Faulting,0.5015411084978268,0.479237195779067,A
Fault dilation tendency,0.4169112725829779,0.36358564378346453,A
Fault slip tendency,0.4508873762007715,0.4194892418069041,A
Fault curvature,0.20010956058742024,0.1781048186804689,A
Temperature,1.0,0.28139595554016456,A
Fault density,0.7310383524515979,0.4167767304472348,A
Fault intersection density,0.5292108927866849,0.24328462395325542,A
Distance from contacts,0.28470705844564875,0.5939105533208492,B
Distance from faults,0.1474618993610041,0.7282826575983703,B
Unit thickness,0.3757960138952041,0.8179185917178533,B
Good lithology,0.632014511157571,1.0,B
