3505.538243907499,4582.263367765624,3835.6045869929994,3955.319666471914,4205.054601386428,576.183422526395
4364.040692785525,4288.162764879868,4089.7445076711488,3822.9243752313214,3970.3637847231357,1715.0434608226758
3727.98897437365,5097.833893184477,1052.5598443030524,4248.0477444492535,4249.233971803121,2121.716561124152
1293.0365690006759,2266.696479498691,2941.2004849969126,4290.793450666448,1649.1782510638895,4170.824562461822
1029.732100205521,1813.0234803810788,2233.1917499626115,3447.9530038740554,1334.8634198998839,3534.405005006939
1133.7033183842193,2055.181061169506,2581.355086317475,3937.0327887368085,1439.387231831758,3650.2380703959116
484.04957002958326,814.6997055530585,977.3105774039382,2004.0640825878577,597.2066767495555,1566.9539117948298
1710.8539924194467,4242.619597819293,444.1625525711268,5857.416474640211,2266.705984991075,10245.45842475445
448.59078644829566,4818.706578884852,2791.8372449889816,4936.618670193585,3072.537490796666,3831.7194110723735
1161.6879242485072,4666.6911544149025,299.58291206847815,673.2176138916324,5932.984678770473,603.5819896079329
3517.064958148197,1540.6141919357901,1574.4831023977076,1571.5509743401042,2083.1099743332697,2524.419997460971
5177.203234979807,2203.846893787359,966.0939040396842,1050.886121924405,408.49047685037635,1067.7512014157098
4610.389281039351,1848.2776144416032,2334.858785163879,1579.683534299884,2484.707193953927,4337.280694987153
5062.576632367685,4110.745798893586,3355.4589765321434,2378.796596087715,2701.7044711364406,6625.218653521583
