9739.03409729642,5930.30851303176,5339.281465284397
9213.968000837303,6667.50623125989,6513.235150498588
7775.708569286804,8599.672498123286,4547.37956520468
6707.776205900251,6392.633264840992,2703.8026412421423
5183.40041174424,5450.385679978938,2130.662451905705
6073.987354883263,5587.717607277248,2383.50924014723
2867.1260993548276,2329.0123058816944,939.2259780999709
7213.082936604645,14328.207712158164,2272.507026570854
10382.730249945607,8678.679034932562,626.2603308516859
4728.476784044422,8143.714216326392,1366.6045355635313
2655.179416893985,5053.752046358032,4912.360531410101
3227.4533317251417,1565.779332137718,6305.62630654731
3137.2828732898897,7177.639938042171,6675.3757930037
7694.161761965646,9600.417484137886,7312.238537012174
