15-12,327137.93,4.40603467e6,2.2554543143826937e-16,0.4009251601773651,0.5296465612503224,2.876264090898826e-16,C
17-31,328813.04,4.40882204e6,0.3706947404857399,2.8599516272730583e-16,0.6102395904500568,1.0833163401443427e-5,C
18-1,327026.54,4.40703217e6,6.15671928791578e-16,0.8215886888453184,0.0987314448787055,0.252533978093371,D
18-31,328801.97,4.40871725e6,0.014217739002019933,0.445811325622442,0.9659998565731384,0.0035537371255985562,C
18A-1,327056.33,4.40703775e6,0.16319493524626463,0.7759859680307849,2.0377378637572775e-16,0.18091575574102456,D
18B-31,328791.32,4.40871144e6,0.003708754249583511,0.4532157149351629,0.9083034631365173,0.000573071872559712,C
18D-31,328751.91,4.40862911e6,0.002822701163607815,0.4396044036334379,0.4082231862843216,0.43636665337121444,A
22-13,327161.72,4.4051245e6,0.069815981664108,0.22358098900098228,6.139470151956013e-6,0.40120954786846,A
26-12,327300.66,4.40579963e6,0.16553936287858007,2.8599516272730583e-16,0.6164359910294334,0.05868829610126922,C
27-1,327256.49,4.40720478e6,0.3815118102047095,0.4710227390567892,2.0377378637572775e-16,2.876264090898826e-16,D
27A-1,327256.49,4.40720478e6,0.3815113956884791,0.4710227947325324,2.0377378637572775e-16,2.876264090898826e-16,D
46-1,327805.01,4.40748476e6,0.39258869236502314,4.449111222269243e-6,0.48781678030055414,2.876264090898826e-16,C
46A-1,327774.78,4.40740108e6,0.4518855752354475,2.8599516272730583e-16,0.43901800252781725,2.876264090898826e-16,B
47A-1,327661.35,4.40729129e6,0.6063689855218299,7.102386471051352e-8,0.19864712863429854,2.876264090898826e-16,B
47C-1,327746.25,4.4073085e6,0.689223099926595,3.279939100236688e-10,0.14606460661503218,2.876264090898826e-16,B
48A-1,327704.9,4.40718065e6,0.8321515730338445,1.0962599173744834e-12,6.674105408500146e-16,2.876264090898826e-16,B
55-1,328014.47,4.40772054e6,0.3500839782660833,0.18656497894646384,0.1986413668825043,0.3847912667381833,A
56-1,327963.43,4.40755491e6,0.4529982017419401,0.04377582857018354,0.25362626643344405,0.2535653010812124,B
56A-1,327859.51,4.40755578e6,0.7031362455758773,0.283737157889957,0.023445022474911394,2.876264090898826e-16,B
56B-1,327891.35,4.40745289e6,1.0,2.8599516272730583e-16,4.073885240688663e-10,2.876264090898826e-16,B
57-1,327931.46,4.40741438e6,0.5261933440309121,8.075001944502688e-14,0.2368841896421446,0.2927295723926289,B
64-1,328156.6,4.40795433e6,0.0006804634009956599,0.35961942383567747,2.0377378637572775e-16,0.7604425840012228,A
68A-1,328229.72,4.40707921e6,0.2585843894728567,2.8599516272730583e-16,2.0377378637572775e-16,1.0,A
68B-1,328065.7,4.40706164e6,4.1750515504415835e-6,1.537313306935155e-8,0.39132187140105307,0.9213658661889325,A
77-1,328214.13,4.40718169e6,0.17703556482740782,0.21237406409760906,3.4598786519850035e-10,0.9405627189927299,A
81-1,328567.28,4.40851194e6,0.04788013632190444,4.949690902474477e-7,1.0,2.876264090898826e-16,C
81-11,326859.34,4.4069495e6,0.6143007421429759,6.232520803156351e-6,3.505261578330509e-12,2.876264090898826e-16,B
81A-1,328598.76,4.40855648e6,0.06372106307611156,1.0689692343448708e-7,0.9604886246654579,2.876264090898826e-16,C
81B-1,328528.63,4.40843124e6,6.603498138086333e-5,0.47821623062248236,0.7327822162788729,0.12742646846306502,C
82A-11,326907.12,4.40670723e6,2.2554543143826937e-16,1.0,2.0377378637572775e-16,2.876264090898826e-16,D
82A-11-RD1,326907.12,4.40670723e6,2.2554543143826937e-16,1.0,2.0377378637572775e-16,2.876264090898826e-16,D
82A-11-RD2,326907.12,4.40670723e6,2.2554543143826937e-16,1.0,2.0377378637572775e-16,2.876264090898826e-16,D
82A-11-RD3,326907.12,4.40670723e6,2.2554543143826937e-16,1.0,2.0377378637572775e-16,2.876264090898826e-16,D
88-11,326889.0,4.40544507e6,0.1261745264524617,0.40460284942691066,0.19590934337675034,0.1699165119430388,D
B1,327745.53,4.40596877e6,0.5315719988302047,2.8599516272730583e-16,1.3583320534413094e-14,0.37642334268716177,B
B2,327721.65,4.40609786e6,0.5183646644809864,0.00015316662834221655,0.06318486927579062,0.34967618717260557,B
B3,327738.97,4.40619405e6,0.20955410006185435,2.8599516272730583e-16,1.2393417833454307e-10,0.7716672846172752,A
B4,327778.14,4.40639034e6,0.09373309731782804,3.908712323007919e-7,0.2380822161518815,0.6763236556253525,A
B5,327713.81,4.40629808e6,2.2554543143826937e-16,0.5113554931298011,0.0012370369054686386,0.7288506246570956,A
B5A,327754.04,4.40637455e6,0.02704765707008187,0.05538567779122843,0.2786710073802935,0.7022638517637377,A
B6,327848.36,4.40636567e6,0.02910822235146309,0.3732894007112508,2.4850025689660088e-8,0.771010175874204,A
B7,327784.51,4.40629935e6,0.001075773632670752,0.2728342256268535,0.0492274985036285,0.8447895748545698,A
B8,327603.56,4.40643766e6,0.7949512158080361,2.8524883145946985e-14,2.0377378637572775e-16,1.0748763678132313e-9,B
BCH-1,328398.2,4.40887416e6,6.603179055940943e-6,0.17655213535332168,0.5522607646193021,2.876264090898826e-16,C
BCH-2,327732.14,4.40800628e6,0.44471844190839604,0.057411567783426286,0.29031025826469614,2.876264090898826e-16,B
BCH-3,327126.74,4.40600409e6,2.92454438110661e-13,0.3926492194487475,0.5505077114301984,1.3417768557353568e-14,C
EE-1,327575.0,4.40640489e6,0.7787358096098522,7.768347141951363e-14,2.0377378637572775e-16,3.3438288783308514e-11,B
MG-1(SP-1),328194.09,4.4071925e6,2.03458454816687e-15,0.18096497896112648,0.15807381823376887,0.9317803797772849,A
MG-2(SP-2),328128.08,4.4076273e6,4.446647678777162e-13,0.2343033298354565,0.1574260748424922,0.693681189326749,A
MGI-1,327853.91,4.40678619e6,0.19114460699399377,1.4644816973264193e-6,0.6288198574228544,0.36548256059244244,C
MGI-2,327994.35,4.40709171e6,2.730490614473994e-5,0.4715256994308394,0.273443883195462,0.6772593683580493,A
