Name,S1,S2
15-12,2766.292621122923,2195.2599749933756
17-31,1234.3444716154074,1132.3837425005763
18-1,2118.025782746253,2851.776359814982
18-31,882.682476557735,722.7262123509752
18A-1,1782.1587483547974,3046.6568695277033
18B-31,1181.3926391598864,738.5295683223615
18D-31,1012.626200334926,765.3173789210005
22-13,1013.6071244412776,2888.112794125671
26-12,1491.1520547963933,1865.5076898370964
27-1,1422.9710892022777,3230.0637447228282
27A-1,1422.9710892022665,3230.066241530884
46-1,1712.3623557497046,2285.937210397833
46A-1,1533.1036358854265,2394.093010875307
47A-1,1777.3232252873736,3310.1486390560167
47C-1,1490.588300079042,2834.109693802334
48A-1,406.1674415654725,2254.1577490359796
55-1,3269.778997945278,1506.6392976236227
56-1,3424.658048683389,2561.4438828573
56A-1,2584.426618569012,2211.295533542908
56B-1,915.1262810031342,1880.4829055807868
57-1,3251.915428993619,3169.972500557879
64-1,1805.228161963499,3375.933049065034
68A-1,2324.6878098610887,3532.4187182987725
68B-1,2628.523829782746,2692.404779049313
77-1,2822.5307291444547,3267.2434238642595
81-1,790.4328470945468,793.584394388676
81-11,1184.612947244022,1654.3989940199585
81A-1,699.8013433267236,764.7337977702557
81B-1,1086.5330813678734,571.2037669897246
82A-11,731.7760678329549,2948.1984061491517
82A-11-RD1,731.7735161519454,2948.2009578301613
82A-11-RD2,731.7666012622943,2948.2078727198127
82A-11-RD3,731.7708541946149,2948.2036197874922
88-11,1851.5021446763947,2626.4119139435866
B1,1642.962787242781,1968.104866953191
B2,7.791607208884191e-13,489.9740566702569
B3,465.55449661986063,927.4816167035342
B4,990.1223977850726,868.4662649996972
B5,1521.779001896768,2407.1524003545846
B5A,1517.3934880717147,1254.0941757676696
B6,891.2690414657919,783.8581650879653
B7,542.4070086649388,181.21529581513715
B8,1387.7475616912325,3837.756145668588
BCH-1,2062.4300457688305,1808.7277526047583
BCH-2,2310.6455225640443,2798.9455434334745
BCH-3,2984.7589023598507,2091.509939770697
EE-1,1335.2844047598405,3873.1041321024745
MG-1(SP-1),2224.6320604032303,3639.7014041537714
MG-2(SP-2),2121.975024001893,3310.7134786228607
MGI-1,628.1853721578032,919.2999394245827
MGI-2,1015.0012210296833,353.1048246422207
