Name,X,Y,S1,S2,S3,Cluster
15-12,327137.93,4.40603467e6,0.7652025768228685,0.48103606955588335,0.8218614067592945,A
17-31,328813.04,4.40882204e6,0.277955787440974,0.27645516442167334,0.37147141592254207,A
18-1,327026.54,4.40703217e6,0.8111905422478061,0.6108856130721693,0.6238326410031438,A
18-31,328801.97,4.40871725e6,0.12372492044612601,0.20549906035313917,0.25998832253955173,A
18A-1,327056.33,4.40703775e6,0.7734153212230187,0.6564365934193371,0.5273854061114276,B
18B-31,328791.32,4.40871144e6,0.16648619650008073,0.211269604526763,0.34886407652071155,A
18D-31,328751.91,4.40862911e6,0.21416340074332887,0.19008965333983519,0.3004699271593874,A
22-13,327161.72,4.4051245e6,0.8774872513327309,0.5254497015027814,0.30573013502391017,C
26-12,327300.66,4.40579963e6,0.503909652717037,0.4095786051015031,0.44763096328971,A
27-1,327256.49,4.40720478e6,0.5049812605407755,0.7843411566352828,0.4211380682111642,B
27A-1,327256.49,4.40720478e6,0.5049813031396555,0.7843418263024705,0.4211380682111626,B
46-1,327805.01,4.40748476e6,0.2508761970745978,0.6432758889258029,0.49614197798239507,B
46A-1,327774.78,4.40740108e6,0.2391206368245533,0.6656542033590285,0.4446415630939705,B
47A-1,327661.35,4.40729129e6,0.3360219301156902,0.8978610590061584,0.5140735321334531,B
47C-1,327746.25,4.4073085e6,0.2729903371226743,0.7693788277372736,0.43495930579768116,B
48A-1,327704.9,4.40718065e6,0.1487628251795571,0.5884050737005337,0.1194273481577519,B
55-1,328014.47,4.40772054e6,0.3776377982623963,0.47485285276189787,0.9558723062830565,A
56-1,327963.43,4.40755491e6,0.5099760794092184,0.7260623978249234,1.0,A
56A-1,327859.51,4.40755578e6,0.29568651992286166,0.6588659878444344,0.7521977136010988,A
56B-1,327891.35,4.40745289e6,0.1368116112605933,0.5218925718428093,0.26750220476497616,B
57-1,327931.46,4.40741438e6,0.5586479948353634,0.8658275719862987,0.947868583528928,A
64-1,328156.6,4.40795433e6,0.4580138718078855,0.8697708067906749,0.5263829682334996,B
68A-1,328229.72,4.40707921e6,0.8559806840401663,0.798223961089537,0.6783137067190521,B
68B-1,328065.7,4.40706164e6,0.4653463722679951,0.7308596885134033,0.7656625496651353,A
77-1,328214.13,4.40718169e6,0.7967553139896114,0.7746183011350939,0.8280241632953023,A
81-1,328567.28,4.40851194e6,0.12427847299254213,0.2191850855032884,0.23290398588385372,A
81-11,326859.34,4.4069495e6,0.2779483939559875,0.4204356184709918,0.35180866635165886,B
81A-1,328598.76,4.40855648e6,0.0925607952441217,0.2183472216098807,0.2050766694739022,B
81B-1,328528.63,4.40843124e6,0.13716683364038143,0.17200953081350895,0.31880543812192025,A
82A-11,326907.12,4.40670723e6,0.8306046332594441,0.5514725124734456,0.21025332582080491,C
82A-11-RD1,326907.12,4.40670723e6,0.8306046332594441,0.5514725124734456,0.21025332582080491,C
82A-11-RD2,326907.12,4.40670723e6,0.8306046332594441,0.5514725124734456,0.21025332582080491,C
82A-11-RD3,326907.12,4.40670723e6,0.8306046332594441,0.5514725124734456,0.21025332582080491,C
88-11,326889.0,4.40544507e6,1.0,0.45543927267477813,0.5567516637860436,A
B1,327745.53,4.40596877e6,0.6102448862073051,0.41510672684538996,0.48221036916580085,A
B2,327721.65,4.40609786e6,0.07007486705332566,0.10873886137941796,1.8827840369652363e-16,C
B3,327738.97,4.40619405e6,0.18975163452259491,0.21409926459963283,0.13505410783810393,B
B4,327778.14,4.40639034e6,0.12826484127159526,0.2535715976261224,0.28706007595287825,A
B5,327713.81,4.40629808e6,0.4609634906739803,0.5860629420321536,0.4426584942638347,B
B5A,327754.04,4.40637455e6,0.2695064336622175,0.33854650694235094,0.4428948466807307,A
B6,327848.36,4.40636567e6,0.19684781844869317,0.1975736772400938,0.26025314907594743,A
B7,327784.51,4.40629935e6,0.031198181437173098,0.07313956368067766,0.15626994437815384,A
B8,327603.56,4.40643766e6,0.3920168410322647,0.9949963692739147,0.4046674456053811,B
BCH-1,328398.2,4.40887416e6,0.28671715715296336,0.5168535081557916,0.6035358144206124,A
BCH-2,327732.14,4.40800628e6,0.44986325057190774,0.744770063452529,0.6748892354344113,B
BCH-3,327126.74,4.40600409e6,0.7847549549343236,0.45742263064520283,0.8875354370258056,A
EE-1,327575.0,4.40640489e6,0.39411299949733875,1.0,0.3903150682113437,B
MG-1(SP-1),328194.09,4.4071925e6,0.7480806570494055,0.8559365617803422,0.6562716748367511,B
MG-2(SP-2),328128.08,4.4076273e6,0.6379929268278348,0.7987827806200123,0.6276636323687522,B
MGI-1,327853.91,4.40678619e6,0.07014351709798106,0.2670248524382965,0.1808546251458815,B
MGI-2,327994.35,4.40709171e6,0.04570744176450003,0.1461785693412695,0.2913105561348388,A
