Name,S1,S2,S3,S4
15-12,1562.0949703604774,1739.9050316715495,1127.0822542639487,532.4703398203231
17-31,649.7234495719758,782.0168130338477,425.2439022522801,509.7440492578806
18-1,1385.2822144328493,1304.7946481428648,1238.6384920232706,1041.0867879622504
18-31,519.393475586237,548.5687038049438,187.90124497377752,349.5452645437522
18A-1,1417.1906886561392,1100.3181084033824,1174.5906638119402,1136.7161570110393
18B-31,566.4237003011721,736.0426891959332,252.81852911434902,364.6372888707938
18D-31,622.5727074805279,636.0035728229759,316.2526728341429,203.11462611828006
22-13,1504.1549181963537,643.3584688926865,1383.2588807769137,370.9476507009971
26-12,713.1523880170905,937.5582620075285,777.4149449427894,928.5341496660822
27-1,1897.663388469127,893.5305583241402,745.9589346858073,1115.8819524460328
27A-1,1897.67828091866,893.5353781541428,745.9583264685951,1115.8653451917537
46-1,1033.336813320122,1039.905242684383,388.60827208992214,1536.4492380531121
46A-1,974.6476288899529,930.139131733444,374.5291706085301,1647.8807155288073
47A-1,1181.3084497579357,1071.8118825152815,534.8583059300872,2299.4932261400877
47C-1,1017.9826597642236,905.0311888179956,431.225750852964,1970.4583944461936
48A-1,736.7439958102586,248.28170491755844,238.72539046825247,1436.574099405383
55-1,377.7529378083678,1986.3746898876393,588.7130573587233,1823.5776105141717
56-1,975.5706436192935,2088.107168463467,795.4235467723114,2127.000572685619
56A-1,923.8294535504085,1571.811500967737,462.420129868832,1837.6610677249432
56B-1,769.1079891222957,558.1029752313427,213.36187342087578,1255.0363488094076
57-1,1254.0673687186013,1980.805091004359,872.5842693482309,2314.4312004803096
64-1,395.0070244414389,1091.7701273749105,717.646751123331,2976.7373080888524
68A-1,675.0995271673966,1404.1509486537261,1359.6341274887407,2418.221924849999
68B-1,428.45791489691146,1578.960021152213,761.7115977774597,2551.799075005476
77-1,771.6304470053548,1716.1791425936592,1262.6104092184983,2339.3541541912027
81-1,518.6539905201472,493.6606276653453,198.85264922041506,372.84997407731555
81-11,1336.3401921964964,739.3956990790737,381.6734580495688,381.6025919388419
81A-1,491.5624595317232,434.5556349069217,147.422782667634,390.9942639907009
81B-1,516.1846151105395,676.4579068929153,216.92891917562707,248.16540717851626
82A-11,1697.5280497172585,444.8126064756903,1236.0844116031228,301.5494061860363
82A-11-RD1,1697.4858336025047,444.81299559277545,1236.006807336817,301.6688374500121
82A-11-RD2,1697.5734996828794,444.812402031362,1236.160891386564,301.4276808813031
82A-11-RD3,1697.6398096166868,444.81163476333165,1236.2689175124929,301.25411208959736
88-11,1228.8127667605604,1172.9673933705426,1533.489172954188,542.6447255346902
B1,550.9103069956442,1012.2804563813042,937.5066667467418,1110.3702240722826
B2,117.5102357140532,4.145390299319666e-13,109.20756809711443,263.25625285909064
B3,181.98823181697028,280.9552446505803,301.65570953381757,628.436927322027
B4,233.87177558750216,596.2393008204467,204.49505923101736,823.9825271458038
B5,575.6884475808916,919.2726704596555,729.8530604340217,1704.117223776785
B5A,291.48985562025723,919.5006041855247,432.35342965747964,1128.1437743761235
B6,206.04004600535262,541.0580069737684,310.87581319610996,617.1533403785268
B7,80.5333109964797,325.004234384382,48.951548266798625,269.13321083241544
B8,920.513979616058,840.5301086730033,631.1286968943514,2833.330922176409
BCH-1,958.3809925249516,1271.904201226884,451.97424710945097,1188.8983575123032
BCH-2,761.9518037248063,1403.6680148223036,719.0637684818875,2224.9074789685233
BCH-3,1529.8417688551363,1878.5824124469884,1156.9194800081414,510.9251808202835
EE-1,1035.6396180604586,810.9301824075732,631.0200136945025,2730.7987226997807
MG-1(SP-1),817.4395970041384,1361.6673996235495,1194.114181056096,2491.1122868732205
MG-2(SP-2),778.3701451421006,1301.0269585232738,991.2706018322199,2362.02079712716
MGI-1,151.02633714759463,374.7794151668551,119.17379252776563,902.5057667401709
MGI-2,120.50081446065087,604.3703160379296,74.88706329863291,568.3478518746917
