Name,S1,S2
15-12,2182.338431337054,2779.214164779244
17-31,1115.1176196794077,1251.6105944365759
18-1,2862.125327652997,2107.6768149082377
18-31,723.778774953622,881.6299139550881
18A-1,3052.797641934786,1776.0179759477146
18B-31,737.9605247882614,1181.9616826939862
18D-31,761.2645300524341,1016.6790492034922
22-13,2872.2599378266596,1029.4599807402888
26-12,1851.035778937533,1505.623965695957
27-1,3226.255210859432,1426.7796230656745
46-1,2312.4748588532066,1685.8247072943311
46A-1,2417.5801044768887,1509.6165422838444
47A-1,3342.463728933223,1745.0081354101676
47C-1,2853.38729115868,1471.3107027226956
48A-1,2257.759215541004,402.5659750604481
55-1,1548.0584462768,3228.359849292102
56-1,2600.201983616028,3385.8999479246613
56A-1,2245.153881050855,2550.568271061065
56B-1,1891.0457875216734,904.5633990622475
57-1,3212.7770360782383,3209.1108934732597
64-1,3406.7526205741037,1774.408590454429
68A-1,3572.0025121305043,2285.1040160293574
68B-1,2744.0771400726308,2576.851468759428
77-1,3302.1275950846466,2787.646557924068
81-1,793.4994156086761,790.5178258745466
81-11,1644.5158472468356,1194.4960940171445
81A-1,767.1603981500432,697.3747429469361
81B-1,574.6232860335147,1083.113562324083
82A-11,2958.46155009995,721.5129238821567
88-11,2597.711115325981,1880.2029432939999
B1,1976.3007597828216,1634.7668944131503
B2,489.9740566702569,7.80466402230189e-13
B3,936.7051208157709,456.3309925076241
B4,888.6205560575289,969.9681067272408
B5,2435.1947053692434,1493.7366968821098
B5A,1278.7965338397582,1492.691129999626
B6,796.3308318617925,878.7963746919647
B7,194.32810891177957,529.2941955682962
B8,3860.036926125345,1365.4667812344765
BCH-1,1819.742934248158,2051.4148641254305
BCH-2,2827.4273966782343,2282.1636693192863
BCH-3,2077.2492414430085,2999.0196006875394
EE-1,3892.082365266338,1316.3061715959768
MG-1(SP-1),3658.146829867421,2206.1866346895813
MG-2(SP-2),3322.2929329333724,2110.3955696913813
MGI-1,935.436681731308,612.0486298510776
MGI-2,380.9116730854746,987.1943725864294
