Name,S1,S2,S3,S4
15-12,1109.768624769443,1604.8566537526178,1885.3258454183645,361.60147217587394
17-31,379.79598927615746,726.3145252187039,721.2071330126256,539.4105666084973
18-1,1190.8591351023474,1223.0843939057236,1425.5957083552146,1130.2629051979502
18-31,164.94982056305162,511.48943855025846,586.7894617716665,342.179968023734
18A-1,1122.3362637747161,1031.3957602473472,1476.766689702581,1198.3169041578565
18B-31,222.52580965502142,685.751673840999,632.5783020937295,379.06642189249817
18D-31,300.99416986655393,590.5815555514546,680.027718201305,206.34013563661335
22-13,1147.8524603534736,598.8356573138637,881.9336224061962,1273.098178493417
26-12,716.1815098281068,873.3916245259334,894.3093412629325,872.7772690165177
27-1,719.7139151275993,823.1581003057529,2198.205000895353,911.9578175964024
46-1,312.24655738437093,974.1786086291099,1413.6120449226355,1298.2623552114223
46A-1,287.59822164907337,871.9855322091399,1358.70631299654,1408.9065799059808
47A-1,418.22417653003606,1005.971925322991,1718.8402408239785,1944.4355216663862
47C-1,330.404788229313,848.8612982773677,1480.1524928315603,1665.2794145431358
48A-1,166.618210787578,232.56107164124828,1028.8667963024543,1232.279111870172
55-1,484.0094578400724,1860.4502403570195,849.4267942178682,1582.5318031539423
56-1,647.2109418605068,1955.0472954262118,1453.2321685022703,1930.6115257517022
56A-1,362.0392759404348,1472.3752278180805,1406.2237307918176,1555.083917561588
56B-1,149.0035304338938,522.4000350974854,1037.733194966871,1086.4724260856717
57-1,717.9560688958472,1854.5594134282758,1786.638591138049,2062.7338560893286
64-1,500.31586539644206,1023.4279364434975,575.5826371023071,3081.834772086287
68A-1,1198.5726065936683,1317.6758843190255,1040.4026549151895,2300.455382331979
68B-1,634.793073754973,1484.8284393299696,1014.8640099237477,2186.443085823369
77-1,1109.891559421892,1609.4135577822858,1196.2379237290652,2174.231112075472
81-1,168.26776666433005,459.6844101596887,600.9717814017197,355.0932832574847
81-11,383.66537137797565,689.4899978329448,1302.2560163560152,463.600555697045
81A-1,123.32893174504983,405.17488377346245,578.958467595271,357.0728579831963
81B-1,190.66456436267663,629.860518484395,595.9809019056098,241.2308636049167
82A-11,1132.7539089827678,424.6425612072045,1516.0280313616695,606.5499724304665
88-11,1471.4146494855227,1092.6836672199543,1329.4217918289598,584.3939500855447
B1,792.3708016240196,945.7958410857223,464.7442226550709,1408.1567888311602
B2,97.31097340309196,3.46198667454076e-13,139.03082110904177,253.63226215812364
B3,271.77834731512326,263.60954902288364,273.67398639273483,583.9742305926536
B4,169.42047795126615,559.2962278910603,438.8939906801687,690.977966262275
B5,630.5131097020412,861.3647856005464,857.9882334313672,1579.065273517399
B5A,377.7287400830494,860.9374986837738,560.7487258256785,972.0726992468833
B6,277.50944423324717,506.87472798225537,342.5064010896679,548.2366332485872
B7,38.61333546911057,305.1384765550481,161.19221663567455,218.67827582024194
B8,495.83917123776405,787.4981282777269,1408.2985609128089,2533.8678469315228
BCH-1,393.5153526428797,1189.2139311743604,1320.228314397831,968.2002001585186
BCH-2,619.2768557917408,1316.2288442098522,1420.277531172133,1753.8078348237943
BCH-3,1137.0110511790938,1732.2640927691468,1859.092110768545,347.9015874137645
EE-1,509.1915235448055,759.2750854468045,1509.3446440207642,2430.577283849941
MG-1(SP-1),1036.8462052531195,1274.6531626127128,1261.2823310037916,2291.551765687379
MG-2(SP-2),809.625118318032,1218.7179056397124,923.0166353123191,2481.3288433546913
MGI-1,78.1353973624235,351.9865145260811,391.25961874530725,726.1037809485742
MGI-2,52.148040836167155,567.9724426038999,315.9150245981659,432.07053763367145
