Name,S1,S2,S3,S4
15-12,0.03359156246996691,2.4503962783487288e-17,2.2964480077678165e-17,0.03356707692637275
17-31,2.569845778437603e-17,0.03922980797785066,5.370158754395268e-11,0.024395121573995402
18-1,0.04197693408395879,0.0028145092737315797,0.03048173372931859,0.008936743798968064
18-31,0.03089981567312345,0.0457213852791927,6.267953389428232e-15,0.0031338049457218637
18A-1,0.04023545031376869,2.4503962783487288e-17,0.027130149453629602,0.012051657135465896
18B-31,0.03341808217423896,0.043497793938392246,4.379488073460288e-14,0.0018477035754286524
18D-31,0.03505004849514633,0.03315839691362375,0.013895277884469757,0.0018926785402254465
22-13,0.011401940901865162,0.023080916838929426,2.2964480077678165e-17,0.009249035816129184
26-12,2.569845778437603e-17,0.026250121273108613,2.7850949003859176e-5,0.03441088656005794
27-1,0.03556753643459937,2.4503962783487288e-17,6.840915127893646e-16,0.026503844556640455
27A-1,0.035567495962909645,2.4503962783487288e-17,8.285007677372382e-16,0.02650386090639411
46-1,8.405917912719261e-8,0.03399243954153605,2.2964480077678165e-17,0.03756232568688381
46A-1,2.569845778437603e-17,0.029857493446025864,2.2964480077678165e-17,0.04185692713565849
47A-1,2.389945321948295e-13,0.025633831472517493,0.0008017516206940049,0.03939241680408681
47C-1,4.0617766871991193e-14,0.00503030101895397,3.814380854575879e-15,0.05778779069037287
48A-1,2.569845778437603e-17,2.4503962783487288e-17,2.2964480077678165e-17,0.07167848921769227
55-1,0.019554900205508367,0.032020557261394564,0.018356525217838714,0.02600260361019422
56-1,8.62718918981384e-6,0.05104829215419486,1.109603401006565e-8,0.03298133948573823
56A-1,0.028807680648720593,2.4503962783487288e-17,2.2964480077678165e-17,0.05130887284118945
56B-1,2.569845778437603e-17,0.013612360251513205,0.009580411364015313,0.06101147951603795
57-1,1.3392014186741635e-15,0.04901459048671113,7.891332512430198e-8,0.03779069687181525
64-1,0.022053428467910238,0.047262553455046125,0.019454296958330904,1.7396183385415936e-17
68A-1,2.569845778437603e-17,0.02175524442831302,0.06352596125006327,0.012385691388797157
68B-1,0.008044750048524946,0.030706193617420413,0.04438334142743477,0.021505891156401304
77-1,0.022496981103976833,0.020344099179871164,0.04240161844481429,0.01626814415563368
81-1,8.117089193572096e-6,0.05255725888690721,2.2964480077678165e-17,0.007237944752543287
81-11,2.569845778437603e-17,2.4503962783487288e-17,1.986409809177195e-9,0.04910348628805082
81A-1,3.1857583241237683e-7,0.052547714966391754,2.2964480077678165e-17,0.007181212755499595
81B-1,0.03703044478976942,0.03490260126080737,0.010371628866911082,0.0002319890036835444
82A-11,0.07154574921724041,2.4503962783487288e-17,2.2964480077678165e-17,1.7396183385415936e-17
82A-11-RD1,0.07154574921724041,2.4503962783487288e-17,2.2964480077678165e-17,1.7396183385415936e-17
82A-11-RD2,0.07154574921724041,2.4503962783487288e-17,2.2964480077678165e-17,1.7396183385415936e-17
82A-11-RD3,0.07154574921724041,2.4503962783487288e-17,2.2964480077678165e-17,1.7396183385415936e-17
88-11,0.0358537366637399,0.005418447613461073,2.2964480077678165e-17,0.021014096370020854
B1,2.569845778437603e-17,2.4503962783487288e-17,0.0097043318982691,0.047679406902572115
B2,2.1235896810110713e-5,0.06344749626959703,1.2212425654168372e-9,0.01105590121071752
B3,2.569845778437603e-17,3.1522456821087344e-12,0.06292936964444788,0.022505368250311724
B4,5.470891431593316e-9,0.029559358456503416,0.06222017235809668,0.0007292541489559112
B5,0.03640741852570205,0.020473267875304065,0.040269666756054034,1.7396183385415936e-17
B5A,0.011923951501191724,0.026073716243486547,0.05278096828156432,0.0005727772651139167
B6,0.029437860910838082,3.112178399222487e-14,0.0634856891053964,0.003821065249501395
B7,0.02816340517153621,0.0076723928578510195,0.06609271953644,0.00017758323455037889
B8,2.569845778437603e-17,2.4503962783487288e-17,0.0627817441293376,0.018652079019308196
BCH-1,0.024064985968253284,0.020438697302890715,2.2964480077678165e-17,0.022613216261611738
BCH-2,2.569845778437603e-17,3.500614912376977e-7,0.032546068271248875,0.03628738579832273
BCH-3,0.03175184991167591,2.4503962783487288e-17,4.3078057623443716e-14,0.03574282681692448
EE-1,2.569845778437603e-17,2.4503962783487288e-17,0.05923316046571458,0.01949034873154788
MG-1(SP-1),0.02272961640985228,2.4503962783487288e-17,0.08810231422197136,1.7396183385415936e-17
MG-2(SP-2),0.018312736076026376,0.057776724603094284,0.014410176449773368,1.7396183385415936e-17
MGI-1,2.2389773119046876e-6,0.04359437540047621,0.04076505817349401,0.005425141356291319
MGI-2,0.03943376295954563,0.011506710390227777,0.06426792027085607,0.0004538336885711197
