Name,S1,S2,S3
15-12,1.5585601937067078e-17,0.0239844821933892,0.030335946939976353
17-31,0.028693952148064986,1.9071191806730244e-17,0.020272350586639832
18-1,0.005673408864222056,0.042969606222132695,0.013070617214433759
18-31,0.011405996186214995,0.03445351542343651,0.01952615705587926
18A-1,0.0013720734185256901,0.04401255527734089,0.01487169861330044
18B-31,0.021756856141556168,0.03428030243596941,0.007594004254219758
18D-31,0.02040361760894501,0.034974247892841544,0.008344156140532471
22-13,0.0015489416693819475,0.02348943386597972,0.010994244490666941
26-12,0.01973709604893748,1.9071191806730244e-17,0.028482146665301068
27-1,1.5585601937067078e-17,0.025278562175552716,0.024252010258332023
27A-1,1.5585601937067078e-17,0.025278544407262255,0.024252017090666243
46-1,0.016049973016782532,0.010839314093872501,0.03345144369207171
46A-1,0.017726012139712057,1.4226418394812615e-10,0.039838500783207
47A-1,0.01794181718161386,1.2437462510422041e-13,0.03406910054242198
47C-1,1.0803573377619163e-12,9.457753922391155e-12,0.053930753490300534
48A-1,1.5585601937067078e-17,1.9071191806730244e-17,0.06167988165361315
55-1,0.026466423374531225,0.021127638226068918,0.02406351537323114
56-1,0.029227075360537116,0.010882910297461981,0.02621440707606427
56A-1,1.5585601937067078e-17,0.02106378104251735,0.04528996487971876
56B-1,0.016684222544589233,1.9071191806730244e-17,0.0492320944080086
57-1,0.028884517468993245,0.008201670332594876,0.031121280803066784
64-1,0.03645976865898283,0.02505696881001659,1.417080782022092e-17
68A-1,0.04841710675569142,1.1769910823332457e-11,0.013042862937930824
68B-1,0.040222146195839734,0.013178275893685662,0.01955254202524097
77-1,0.029224191803208562,0.023788641485181325,0.01767388110861421
81-1,0.019117376635049393,0.017876208210886552,0.016911733122781526
81-11,1.5585601937067078e-17,1.9071191806730244e-17,0.043032717592977894
81A-1,0.016617312302892404,0.017343323381638125,0.019537977171015873
81B-1,0.019196648844977373,0.038917853215621044,0.003961714089233052
82A-11,1.5585601937067078e-17,0.054221208111032426,1.417080782022092e-17
82A-11-RD1,1.5585601937067078e-17,0.054221208111032426,1.417080782022092e-17
82A-11-RD2,1.5585601937067078e-17,0.054221208111032426,1.417080782022092e-17
82A-11-RD3,1.5585601937067078e-17,0.054221208111032426,1.417080782022092e-17
88-11,9.625713393290326e-17,0.029734277842883645,0.01997560040643256
B1,0.005450540351596888,1.9071191806730244e-17,0.0418751706286526
B2,0.006497601403381358,7.645569143463487e-6,0.04878127582020439
B3,0.04846242033901767,2.410570473734069e-9,0.0076572215585958316
B4,0.04960297781894397,0.009072708623642728,0.001883073125299745
B5,0.02811974198176885,0.03928931389663734,1.417080782022092e-17
B5A,0.03966356856630136,0.013987550258483708,0.0056986326957685456
B6,0.035381792902359405,0.02450496119297808,0.0026434724774692456
B7,0.050221799718783044,0.028663552462353338,0.00010248310456225655
B8,0.02711252150181344,6.53841960997576e-12,0.024189364526540778
BCH-1,0.010872891497475367,0.022318186748041532,0.01992313704599059
BCH-2,0.02028305494402491,1.9071191806730244e-17,0.030617432692471896
BCH-3,1.5585601937067078e-17,0.023088759385864726,0.03195584973675637
EE-1,0.025079957943543996,3.413133802561818e-11,0.024909407357730638
MG-1(SP-1),0.04590544711768576,0.024557884182070555,9.591733807841504e-9
MG-2(SP-2),0.04077930209983048,0.021705897561398194,1.417080782022092e-17
MGI-1,0.04562283524357282,0.013656067552604985,0.005106996794312267
MGI-2,0.048117012199570625,0.035530524781461695,8.115237803204554e-5
