Name,S1,S2
15-12,1906.5103832956693,2418.242147840623
17-31,668.7745170431072,1218.5497744459708
18-1,2303.5559390649955,1849.5271481174718
18-31,297.69374863944483,880.49305508056
18A-1,2453.8607690145304,1578.6901346658851
18B-31,278.4587967747791,1166.3970394268222
18D-31,356.6027007782722,1046.295050315358
22-13,2041.5983168543817,873.1364120247379
26-12,1334.0080371592676,1499.2821362842228
27-1,2261.2782741009505,1355.2275776031572
27A-1,2261.277144827561,1355.2275776032097
46-1,1486.2566855683285,1600.5747014256203
46A-1,1571.500509961179,1473.3958210159171
47A-1,2194.5849407752307,1777.331971018361
47C-1,1796.9200395258486,1536.1442165749959
48A-1,1470.9244544777341,423.81177964384966
55-1,716.6585099578133,3203.685927582536
56-1,1385.9633934345493,3379.3108456917694
56A-1,1232.3493128080854,2522.8426071952063
56B-1,1128.5242805677851,943.0551195352099
57-1,1767.026663839372,3338.08333176752
64-1,2308.6017755405132,1845.2611477137234
68A-1,2605.929335753194,2447.449048627934
68B-1,1803.8366963929388,2763.7616723081283
77-1,2204.923071223219,2948.6230702439784
81-1,358.72941566735693,756.9971078686058
81-11,1011.1735385913798,1005.7133835981891
81A-1,354.7607804635393,651.7740535652761
81B-1,162.3118908811281,1060.5200430221776
82A-11,2817.720174725688,521.1862161175213
82A-11-RD1,2817.720174725688,521.1862161175213
82A-11-RD2,2817.720174725688,521.1862161175213
82A-11-RD3,2817.720174725688,521.1862161175213
88-11,2168.0254035982834,1698.0007680940303
B1,1718.6941984197422,1520.819210600761
B2,388.06284634976925,6.45286390035212e-13
B3,719.2001793867796,481.7263886697257
B4,468.74528001848114,985.3136226873312
B5,1912.113421162222,1525.7229534561004
B5A,782.9629526957801,1517.35838817787
B6,512.3754400408179,902.3572371949217
B7,16.63998862153665,532.1804226465522
B8,2630.648271992477,1468.1258076579998
BCH-1,1190.3792253658614,1767.291457539829
BCH-2,1917.6913952722314,2280.885360515822
BCH-3,1844.1751161424945,2565.949043935679
EE-1,2617.3531398929636,1418.7357670362383
MG-1(SP-1),2622.8704930571153,2302.603178609176
MG-2(SP-2),2271.639878884208,2139.4182419172
MGI-1,510.03368198544854,636.3924564521224
MGI-2,90.86664380948964,949.7583617110455
