Name,X,Y,S1,S2,S3,Cluster
15-12,327137.93,4.40603467e6,0.7236634964057151,0.5098585889317195,0.9741723392750103,B
17-31,328813.04,4.40882204e6,0.31471896968850244,0.27278153438550345,0.3333624246595568,A
18-1,327026.54,4.40703217e6,0.600631417559158,0.627703002643537,0.9130081455780695,A
18-31,328801.97,4.40871725e6,0.2566173815659913,0.1356560445107421,0.12201032037285013,B
18A-1,327056.33,4.40703775e6,0.5098825716684983,0.7122058875819132,0.877725003468019,A
18B-31,328791.32,4.40871144e6,0.3342807942784154,0.12654383888212728,0.17524603618475298,B
18D-31,328751.91,4.40862911e6,0.31003513412515743,0.10402686368340565,0.24211381209136698,B
22-13,327161.72,4.4051245e6,0.25022027361881755,0.493316626203497,0.9721764536785061,C
26-12,327300.66,4.40579963e6,0.42982401777310214,0.40214634644174274,0.6214542262802316,A
27-1,327256.49,4.40720478e6,0.4051705959151594,0.7727385717488285,0.6662555628402117,A
27A-1,327256.49,4.40720478e6,0.4051696813067617,0.7727405809090083,0.6662531058248353,A
46-1,327805.01,4.40748476e6,0.4973930760709537,0.5714057990992345,0.3534157176157461,A
46A-1,327774.78,4.40740108e6,0.45536034521383145,0.6242058107107546,0.3234490425014429,A
47A-1,327661.35,4.40729129e6,0.5381612035507727,0.8251471279071559,0.5417719875853673,A
47C-1,327746.25,4.4073085e6,0.44728908773704307,0.7273562530032953,0.39982415696639334,A
48A-1,327704.9,4.40718065e6,0.12892908381185292,0.6299539509251861,0.13545052496271673,C
55-1,328014.47,4.40772054e6,0.9354421430181725,0.22993747391811187,0.6171982458932097,B
56-1,327963.43,4.40755491e6,0.9901456308531368,0.5185536696091436,0.6701466323400979,B
56A-1,327859.51,4.40755578e6,0.7422888496508535,0.49556739949259426,0.46016612942491736,B
56B-1,327891.35,4.40745289e6,0.27425762685065835,0.5077438877888711,0.15326580819410449,A
57-1,327931.46,4.40741438e6,1.0,0.6655110246081362,0.6639463214095722,B
64-1,328156.6,4.40795433e6,0.5688467540549514,0.7194594345111183,0.8211143395049214,A
68A-1,328229.72,4.40707921e6,0.7318622663994337,0.8293383626122062,0.9851154835821224,A
68B-1,328065.7,4.40706164e6,0.8466071593401483,0.5475523085017466,0.804956952654782,B
77-1,328214.13,4.40718169e6,0.8928148668583905,0.6687680923631701,0.9692493687099994,B
81-1,328567.28,4.40851194e6,0.22619997735211667,0.15800702112825263,0.10227493338370612,B
81-11,326859.34,4.4069495e6,0.2969495894558912,0.4342972535539894,0.18683460729327353,A
81A-1,328598.76,4.40855648e6,0.19964342947763467,0.16071997527721005,0.06920988147749371,B
81B-1,328528.63,4.40843124e6,0.3230150763629282,0.06625187515234987,0.12429479591589448,B
82A-11,326907.12,4.40670723e6,0.17826319759363823,0.8228207033130217,0.901658405758904,C
82A-11-RD1,326907.12,4.40670723e6,0.17826319688824652,0.822820702774678,0.9016584085437529,C
82A-11-RD2,326907.12,4.40670723e6,0.1782631976244976,0.8228207033518327,0.9016584056083916,C
82A-11-RD3,326907.12,4.40670723e6,0.1782632031920978,0.822820707409299,0.9016583839879945,C
88-11,326889.0,4.40544507e6,0.4715718131802624,0.6215306453545829,1.0,A
B1,327745.53,4.40596877e6,0.4013141924997689,0.47902412890103135,0.9009869702308485,A
B2,327721.65,4.40609786e6,1.8118542614033537e-16,0.13135399830579594,0.08972949260686953,C
B3,327738.97,4.40619405e6,0.15224838414913403,0.211053156700392,0.26235423001896896,A
B4,327778.14,4.40639034e6,0.31381224211451997,0.162292037158463,0.16748614198718892,B
B5,327713.81,4.40629808e6,0.4856027137830775,0.5702652623707686,0.6896658070457253,A
B5A,327754.04,4.40637455e6,0.48494817289624204,0.21677351212285742,0.3690059213480813,B
B6,327848.36,4.40636567e6,0.284314451484233,0.13227349032774816,0.2639377061762435,B
B7,327784.51,4.40629935e6,0.1740626797659304,0.0018644237330201889,0.035050604399743855,B
B8,327603.56,4.40643766e6,0.43240058913413154,1.0,0.5889956354153436,C
BCH-1,328398.2,4.40887416e6,0.5477443494910305,0.4064496458858632,0.4248640015641017,B
BCH-2,327732.14,4.40800628e6,0.6789948640302071,0.6771519493161042,0.6625620009229952,A
BCH-3,327126.74,4.40600409e6,0.7699638773857077,0.4832968629446125,0.9817740871489224,B
EE-1,327575.0,4.40640489e6,0.41716778609481936,0.990342207117996,0.5910608223328995,C
MG-1(SP-1),328194.09,4.4071925e6,0.7002456458014775,0.8251833673333603,0.9614454229008991,A
MG-2(SP-2),328128.08,4.4076273e6,0.6186209263592087,0.7059168545091932,0.944558977314114,A
MGI-1,327853.91,4.40678619e6,0.19960346071162394,0.21835800983899015,0.08232213463192292,A
MGI-2,327994.35,4.40709171e6,0.3115109829282904,0.03758465890799722,0.049040653743489857,B
