Name,S1,S2,S3,S4
15-12,1908.4632231832534,797.1947900258888,607.6145319150057,1011.479986012147
17-31,873.9999313979915,160.82795603575806,448.5869293591628,403.909474696166
18-1,1496.731316699226,906.5453217177187,819.3249225060307,930.4815262594931
18-31,652.2497069543491,38.28053262333532,335.5003009197354,152.15626322258575
18A-1,1261.1838169351777,937.5773624974552,926.6162581144848,907.1734661332987
18B-31,863.2629022970962,39.069636502401664,324.0682796434181,218.4550177586861
18D-31,755.6800452407542,80.30750369966555,293.2472052230357,273.66299693017504
22-13,676.0684318512393,1078.2460457590425,357.94380089711865,802.4764503717205
26-12,1084.6431210308751,384.9569588739947,635.308068146732,728.3820253918896
27-1,1048.6658682421526,638.9816911661129,1148.561893356675,780.2963989391701
27A-1,1048.6809298262401,638.996088164832,1148.5330163448887,780.294688094813
46-1,1180.2523608497108,277.7519083174833,1166.0864757922886,462.74064203446704
46A-1,1059.2722741006962,318.3765353074225,1238.4095052935759,428.8380162754028
47A-1,1191.7754369850663,370.5270853819707,1670.355562169364,739.2588272571929
47C-1,1019.9281674439068,282.3636763912399,1490.2734451617857,540.4989671039133
48A-1,282.5775015157981,209.2015886973673,1218.9458617870234,184.01128212139577
55-1,2223.6036000823487,71.29115557845162,765.8597746885846,859.5899071909662
56-1,2355.3256810780026,320.8071495565388,1249.1117709062528,840.0296375855263
56A-1,1781.7704180763953,172.51008989088146,1180.7215346781431,620.1898773578735
56B-1,636.0236654237724,185.47824204796996,1046.1054577563095,203.9720348749438
57-1,2240.236452957065,405.8667558219454,1657.5065872638256,801.5001995640581
64-1,1222.8882349192359,425.59064660631947,1405.0001926647808,1100.3838490639023
68A-1,1565.9331801160115,819.7774156196596,1586.335128625337,1081.3326600201221
68B-1,1766.9603597028276,127.78773420690237,1558.5432507131636,1114.307024078175
77-1,1935.2641544988173,641.2862195490417,1509.079077444528,1067.916689974812
81-1,585.1040355737375,79.72818278384507,327.01591430716473,123.87839087121569
81-11,826.8753150934594,548.0008548546542,467.48272651906154,174.52802572239443
81A-1,513.3978362029292,76.7953188884266,331.18398575037486,85.1576931870852
81B-1,802.9624384879932,36.89161889737029,233.92847419505193,149.04940232288988
82A-11,507.91346866970423,1652.0165044835917,363.4367216401041,815.539696049811
82A-11-RD1,507.9134417717016,1652.0087472955893,363.44976948314564,815.5344322927745
82A-11-RD2,507.91344003174345,1652.0037542462533,363.45960702704883,815.5295895381652
82A-11-RD3,507.9134618096924,1652.0292970812338,363.4176951808878,815.5459367713968
88-11,1289.0314373429785,1145.31386110902,503.5732618665201,928.1076113737956
B1,1105.7825555826385,599.7465848578316,476.5063423233979,1057.4779262566362
B2,3.5624390434578104e-13,53.74539155674636,219.19930009228796,115.11815470073537
B3,313.2589734848454,144.3550659766015,417.86842847511423,325.44410011994466
B4,664.3001802562388,30.806884476552145,532.4058168036169,226.54602116940515
B5,1026.6493972176168,514.373166901886,1055.8675889272517,840.9462215715694
B5A,1035.1880050712466,94.01654775030408,698.7994354009414,472.3173526511589
B6,605.7960449893276,95.282267174857,383.0777039606602,330.57666111089543
B7,358.8787821137049,2.3853217327142137e-13,142.75739019902846,47.18423895535547
B8,928.9967788229613,417.15046682573484,1956.5644052467508,796.0624287550318
BCH-1,1438.9096477800963,250.84323195220315,755.0951155387286,512.8226876346639
BCH-2,1545.802014990869,383.25961089719397,1403.2124907585942,866.3026391413985
BCH-3,2011.8601963721194,793.4687581350961,590.9016016644507,1013.8936039065093
EE-1,901.6306702504569,374.8322683810764,1961.6441622878863,797.9818060097832
MG-1(SP-1),1530.9294054840575,594.5817267279666,1698.5727864049989,1101.38975304927
MG-2(SP-2),1454.1015066832406,488.22114349131124,1290.4412071848944,1178.2942634419646
MGI-1,403.6267332623855,34.89964851737025,589.1304769483708,118.7692797094451
MGI-2,649.9524032890358,0.4233586430427751,321.2813328554658,68.96791073299086
