Name,S1,S2,S3,S4
15-12,1.729113103316979e-17,0.047791366241429864,1.686610508010958e-17,0.047748648755236434
17-31,0.037296977477785424,1.9846964198452957e-17,0.017930899304608,1.8534327717423698e-17
18-1,1.729113103316979e-17,0.08961329274535303,8.45137704594826e-11,0.008383712684848877
18-31,0.042217659839225374,0.028300797726192713,0.003763234604983548,3.0323485448978805e-16
18A-1,1.729113103316979e-17,0.07351864357440434,0.013326955969349415,1.811918672104357e-17
18B-31,0.04118855523854695,0.030984617257212133,0.0010917828930773312,6.37742914131486e-17
18D-31,0.028403896794225215,0.0419740029519008,0.013620469824447453,7.901936020010586e-5
22-13,0.020795393665457067,0.008121361895599566,0.01890706683899092,1.811918672104357e-17
26-12,0.02819325017487425,1.9846964198452957e-17,0.006407094010737819,0.03580242253319513
27-1,1.729113103316979e-17,0.034935957981067044,0.02700573857121404,0.013460070282928343
46-1,0.025685899038009795,9.338976931365573e-12,0.046479901045925094,0.0007552955372075794
46A-1,0.022316173340820016,1.9846964198452957e-17,0.0506269639702589,0.001976154025917854
47A-1,0.017651513923854868,1.9846964198452957e-17,0.051833828589887554,1.811918672104357e-17
47C-1,4.633654129168643e-16,1.9846964198452957e-17,0.07247946767855513,0.0031980797991402604
48A-1,1.729113103316979e-17,1.9846964198452957e-17,0.08161609599475722,9.955386770113982e-12
55-1,0.026307338259820266,0.03132995714258744,0.033731706794134175,2.569762181513393e-13
56-1,0.03678821676322955,0.003572482966168459,0.0395774553168579,0.0017462400753919612
56A-1,1.729113103316979e-17,0.032594099854906876,0.052912549819367986,0.010314223771224929
56B-1,0.01569512741107919,1.9846964198452957e-17,0.06912897732434553,1.105697748553591e-16
57-1,0.03405128774712226,2.2339507238740214e-14,0.05013727653503217,4.287592507411731e-8
64-1,0.04747198150810159,0.01853537765222976,1.686610508010958e-17,1.811918672104357e-17
68A-1,0.042550053931739995,5.698378420630728e-7,1.686610508010958e-17,0.03510909479693579
68B-1,0.03703996645458453,0.014399965562035296,1.686610508010958e-17,0.04998356513239945
77-1,0.015922957079681145,0.06096304529293373,0.02188300065728309,1.811918672104357e-17
81-1,0.05267457645114875,0.000559016673670794,0.0011059681978745092,3.338153470951182e-16
81-11,1.729113103316979e-17,1.9846964198452957e-17,0.054226056516006545,0.005978551512475019
81A-1,0.05285919760256899,6.330733963987658e-5,0.0005857740913552259,1.0773026879787132e-15
81B-1,0.03314474672824515,0.04354764991919709,0.0013159358246232539,2.265462468069365e-5
82A-11,1.729113103316979e-17,0.07396082717214478,1.686610508010958e-17,1.811918672104357e-17
88-11,1.729113103316979e-17,0.04605850086789159,0.026210863057917415,2.5574868046523353e-9
B1,1.729113103316979e-17,1.9846964198452957e-17,0.06327509220317526,1.0690341538948098e-10
B2,0.04698677422741834,6.921566951663245e-14,0.009110284686676878,8.466179124027752e-14
B3,2.5258208707024065e-12,1.9846964198452957e-17,0.03578859672863436,0.10023182535637518
B4,0.031158688670541675,1.5629700407419605e-14,2.2880537236836982e-5,0.10504938532870416
B5,0.018557584680572142,0.06586112230943492,1.686610508010958e-17,1.811918672104357e-17
B5A,0.02636359060488985,0.014617813921546733,4.766247562810808e-7,0.07641754920319352
B6,3.761301911281792e-15,0.03046212647599917,0.01897394315788543,0.09238804863350777
B7,0.007781709665840014,0.031039280132241755,0.013484080881896504,0.09422896982760043
B8,0.01500660470803422,1.9846964198452957e-17,0.04668274323009165,1.811918672104357e-17
BCH-1,0.02003463688061167,0.02162794492911708,1.686610508010958e-17,0.0404617912137903
BCH-2,0.02680956692064941,1.9846964198452957e-17,1.317951948525533e-14,0.04979276430486675
BCH-3,1.729113103316979e-17,0.04229085527372297,3.19835941272442e-13,0.05484931226516277
EE-1,0.010775500330671579,1.9846964198452957e-17,0.050239104039918034,1.811918672104357e-17
MG-1(SP-1),0.0262658609350411,0.0468005380558287,1.686610508010958e-17,0.023122405004412327
MG-2(SP-2),0.05244780456914205,0.020532187489617836,1.686610508010958e-17,1.811918672104357e-17
MGI-1,0.04390396976013886,0.0005073411013852376,0.0027112296082680803,0.06191569665436571
MGI-2,0.015652938613798482,0.04543594964725225,0.003806504785024011,0.0869844737656242
