Name,S1,S2,S3,S4,S5,S6
15-12,2.811609045467703e-17,0.043373674115760506,0.0035315685700901423,3.0121936895593386e-17,2.5102289395507497e-17,0.08127451828388396
17-31,0.06728119599797004,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.02710134804038822,0.0005599683315894731
18-1,2.811609045467703e-17,0.05639559749925153,0.007210807209615561,0.0487595833687849,2.5102289395507497e-17,2.987053924605288e-17
18-31,0.05779738491140658,0.042004907119529346,0.02682911173155373,3.0121936895593386e-17,0.0003610231710959687,1.7562962193628922e-11
18A-1,2.811609045467703e-17,0.05179935386752073,0.006680270558006973,0.050924023315463286,6.956796603530111e-9,2.987053924605288e-17
18B-31,0.0659012385525284,0.04514873838822592,0.010918305916660112,3.0121936895593386e-17,3.3594050166335554e-11,2.987053924605288e-17
18D-31,0.04400340962037193,0.04229101528455183,0.005624063906649431,0.02111634247924923,0.012426487762569943,1.4941172577927767e-14
22-13,2.811609045467703e-17,0.03338411245060126,1.2567306253220598e-17,3.0121936895593386e-17,0.037407415459120685,2.987053924605288e-17
26-12,0.03670971312781481,2.497322461179472e-17,0.0414256477081077,3.0121936895593386e-17,5.72047380815476e-10,0.05437260824648448
27-1,2.811609045467703e-17,0.03699012433807673,1.2567306253220598e-17,3.0121936895593386e-17,0.03006275298348976,0.03647350288927131
46-1,2.811609045467703e-17,2.497322461179472e-17,0.15899948822400234,3.0121936895593386e-17,2.5102289395507497e-17,2.987053924605288e-17
46A-1,2.811609045467703e-17,2.497322461179472e-17,0.16132883222748295,3.0121936895593386e-17,2.5102289395507497e-17,2.987053924605288e-17
47A-1,0.028368719822370665,2.497322461179472e-17,0.007290721765192353,3.0121936895593386e-17,0.061740941417104095,2.987053924605288e-17
47C-1,2.811609045467703e-17,2.497322461179472e-17,0.0007913149731381293,3.0121936895593386e-17,0.07071245597740876,0.05129802224162814
48A-1,2.811609045467703e-17,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.08164537756300616,0.036908737496288056
55-1,0.042401734747757824,0.03126981479323626,0.008192398719806385,0.017284091872261136,0.029285949572213917,0.009610915787134595
56-1,0.06022184468250872,0.0210800978657804,0.00848455688068712,3.0121936895593386e-17,0.03497920546208082,2.987053924605288e-17
56A-1,2.811609045467703e-17,0.0348437436805106,0.007484718371267368,3.0121936895593386e-17,0.041161961095033235,0.05506956827462621
56B-1,0.025652014830978166,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.08441967443342284,0.00018285178576959424
57-1,0.05761028611988809,0.016988076536885152,0.006539813590278388,3.0121936895593386e-17,0.03782253826753645,0.020264141243919086
64-1,0.06871900922330276,0.042286414104322136,1.2567306253220598e-17,3.0121936895593386e-17,2.5102289395507497e-17,2.987053924605288e-17
68A-1,0.050092758605948404,2.497322461179472e-17,1.2567306253220598e-17,0.07216670370341136,0.0025974044966625824,0.02830709038408619
68B-1,0.03623457666167844,0.019747146864445345,1.2567306253220598e-17,0.06538353091860957,2.5102289395507497e-17,0.05906916949057667
77-1,2.811609045467703e-17,0.028804621386744198,0.0060449357575577236,0.09822888426298329,0.017462086888627375,2.987053924605288e-17
81-1,3.1886413856561657e-9,2.497322461179472e-17,0.15118912974043908,3.0121936895593386e-17,2.5102289395507497e-17,4.262370499151272e-6
81-11,2.811609045467703e-17,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.05097884750240259,0.042253249121689596
81A-1,1.0130081593991247e-8,2.497322461179472e-17,0.14906736557936476,3.0121936895593386e-17,2.5102289395507497e-17,6.0110735994194936e-5
81B-1,0.05148757832090659,0.046530473447649066,0.004554697008104222,0.018964803530886302,4.0187956398176164e-9,4.239924703885389e-6
82A-11,2.811609045467703e-17,0.08071384049247479,1.2567306253220598e-17,3.0121936895593386e-17,2.5102289395507497e-17,2.987053924605288e-17
88-11,2.811609045467703e-17,0.04574739964996454,0.003615833220299712,3.0121936895593386e-17,0.02424035418016492,0.01474158573095859
B1,2.811609045467703e-17,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.06600499686379124,0.02857041890753881
B2,0.02542801348253596,2.497322461179472e-17,6.107445417855655e-6,3.0121936895593386e-17,0.05355674594197835,0.0310192708431248
B3,2.811609045467703e-17,2.497322461179472e-17,1.2567306253220598e-17,0.05893496118529069,0.04711449742211474,0.00030236014594895176
B4,0.00014830109823609953,2.497322461179472e-17,0.08050577053658567,0.06805372926624567,2.6875721867788804e-5,0.02191125816973642
B5,2.811609045467703e-17,0.04059853429051672,1.2567306253220598e-17,0.08929324347216945,2.5102289395507497e-17,2.987053924605288e-17
B5A,0.02845742308298644,0.0072046545927787,0.021653941553145623,0.07690268598683966,7.425372741422363e-16,0.02034161334503652
B6,2.811609045467703e-17,0.02294159670055291,1.2567306253220598e-17,0.0636601140900381,0.02451433608964368,0.02351817485217189
B7,0.02545097637302682,0.028483854045948227,0.00375526092235625,0.0673452368399246,0.0018439796990370261,0.02132220218016675
B8,0.010385585437326763,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.07796285407502694,2.987053924605288e-17
BCH-1,0.027337107829236117,0.034548864155187826,1.2567306253220598e-17,3.0121936895593386e-17,2.5102289395507497e-17,0.06725837624169854
BCH-2,0.05367905203878859,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,2.3875446196701482e-8,0.08137555300115419
BCH-3,2.811609045467703e-17,0.04063509518758887,0.0026336937785747107,3.0121936895593386e-17,2.5102289395507497e-17,0.09186360628986423
EE-1,2.811609045467703e-17,2.497322461179472e-17,1.2567306253220598e-17,3.0121936895593386e-17,0.08456965692112482,2.987053924605288e-17
MG-1(SP-1),0.03300942182762409,0.026441191589343018,1.2567306253220598e-17,0.0703173364642798,2.5102289395507497e-17,0.02837535428759589
MG-2(SP-2),0.07736475513479729,0.039701147823603934,1.2567306253220598e-17,0.007945538850735475,2.5102289395507497e-17,2.987053924605288e-17
MGI-1,7.256068790177892e-17,2.497322461179472e-17,0.11512834787464393,0.03406790557938933,4.222445212481061e-9,0.052992462821346634
MGI-2,0.026257885151286905,0.040045909728949176,0.0005132962309717743,0.07065128481343756,1.933139612226806e-7,0.04069480655793477
