Name,S1,S2
1,3.0162606,0.6315131
2,2.5296886,0.37391976
3,0.068036295,1.4761722
4,3.6521516,0.006213971
5,2.5117133,1.5569652
6,2.654501,0.385241
7,2.9412663,0.18801029
8,2.1754146,0.67545176
9,0.03790345,1.5568025
10,0.12272079,1.243698
11,4.4841003,0.005955258
12,2.7182114,0.34282222
13,3.0150008,0.2036789
14,2.3712392,0.59329504
15,0.020746589,1.3034724
16,0.052543953,1.54822
17,0.27656305,1.1535395
18,3.9799616,1.164224e-5
19,3.3995118,0.0042141876
20,3.558884,0.0007515398
21,4.0183024,0.00011438936
22,3.689695,0.001538792
23,4.320418,1.8628509e-8
24,4.329444,8.885599e-9
25,3.728292,1.9361132e-5
26,3.9572034,4.8924608e-6
27,3.5803452,0.00056356104
28,3.7444737,9.066319e-5
29,2.799548,0.26356247
30,3.9317982,0.00035270717
31,2.439599,0.3851422
32,2.7866657,0.2615474
33,3.6311305,0.008567108
34,3.832133,0.9317769
35,3.8570995,7.946078e-6
36,3.431279,0.009194012
37,2.2780497,0.5941877
38,3.79782,0.00041552485
39,3.910506,0.012874621
40,0.6228548,1.2140144
41,2.8745432,0.14659643
42,2.4512067,0.676314
43,3.41511,0.003984768
44,3.7812338,0.004184993
45,2.5412226,0.7913867
46,3.6599686,1.9867955e-6
47,2.3917775,0.99161184
48,1.6360885,1.8462442
49,3.3503938,0.005689914
50,3.8123713,6.605657e-5
51,4.3191676,0.005134941
52,3.519293,0.023449846
53,3.329133,0.022660503
54,3.5675514,0.001673318
55,3.5418365,0.005095475
56,2.528103,0.50294524
57,3.527664,0.0012652056
58,3.4121847,0.019541945
59,3.438039,0.0077838236
60,2.9208736,0.23548013
61,3.3132799,0.06271103
62,2.5425444,0.7544733
63,0.23598114,1.4407046
64,2.6406534,0.6754574
65,3.4339623,0.012092189
66,0.35688323,1.3698546
67,0.04241372,1.4911923
68,3.7011802,0.002947169
69,3.6768289,0.0004375712
70,3.4259331,0.032014888
71,0.21191151,1.4548106
72,2.4398422,0.7445797
73,0.5904208,1.2330171
74,1.3386471,1.4340128
75,5.632205,7.6187454e-5
76,2.6436384,0.34019053
77,2.1706722,0.9415075
78,3.5816226,0.0047631827
79,0.19088992,1.4671307
80,0.042044938,1.5543747
81,2.4855318,0.7368395
82,2.939829,0.19216219
83,0.131008,1.5022273
84,0.060370833,1.5436318
85,2.794849,0.71425366
86,2.3998044,0.5521244
87,2.747511,0.30410233
88,3.0908592,0.63123703
