Name,X,Y,A,B,C,Signal
229,-111.17851,39.47997,0.41457134,0.0,0.00041789268,A
230,-111.20295,39.41108,0.00010660979,0.08372405,0.007773485,B
231,-111.23878,39.31052,0.37443727,0.0,0.011869276,A
232,-111.23517,39.32135,0.3622487,0.0,0.0041733985,A
233,-111.1335,39.60802,0.27545208,0.03270802,0.0,A
234,-111.31906,39.08441,0.37591475,0.0,0.0003923247,A
235,-111.136,39.60413,0.20034742,0.055898994,2.2931477e-5,A
236,-111.21212,39.39024,0.4022518,0.0,0.0033902514,A
237,-111.23878,39.31496,0.376814,0.0,0.012048994,A
238,-111.22989,39.34135,0.3882671,0.0,0.00659138,A
239,-111.34795,39.00969,0.36973688,0.0,0.0010670222,A
240,-111.16378,39.53191,0.4012771,0.039273877,0.0,A
241,-111.18989,39.4608,0.37567073,0.0,0.00018190936,A
242,-111.17851,39.49358,0.39846987,0.0,0.0006661978,A
243,-111.2824,39.20191,0.3862604,0.0,0.021284852,A
244,-111.35073,39.00858,0.32550555,0.008213264,0.0017946751,A
245,-111.22239,39.37302,0.38770854,0.0,0.00024507576,A
246,-111.22517,39.36635,6.266285e-6,0.06765386,0.04731633,C
247,-111.23517,39.34163,0.4302682,0.0,0.0039767576,A
248,-111.22239,39.38219,0.3887221,0.0,0.00029843318,A
249,-111.22545,39.37385,0.4101196,0.0,0.0005027345,A
250,-111.25601,39.28858,0.0224702,0.07769778,0.018250102,B
251,-111.02016,39.9519,0.24674217,0.17107278,0.043755032,B
252,-111.25628,39.29108,0.37693855,0.0,0.008016604,A
253,-111.24434,39.32496,0.36869416,0.0,0.0080185635,A
254,-111.22601,39.37691,6.0100672e-5,0.07739666,0.03268009,B
255,-111.24489,39.32358,0.36037365,0.0,0.00904902,A
256,-111.17462,39.5258,0.41614315,0.012360518,0.0,A
257,-111.2874,39.20774,0.3557687,0.0,0.025274986,A
258,-111.28767,39.20802,0.3681154,0.0,0.022945205,A
259,-111.25517,39.30135,0.36362842,0.0,0.021533133,A
260,-111.22962,39.37441,0.39097774,0.0,0.000410961,A
261,-111.24934,39.32024,0.30882797,0.0,0.025315374,A
262,-111.15573,39.58496,0.397884,0.04039088,1.4064096e-7,A
263,-111.22184,39.40191,0.39763948,0.0,0.00065408385,A
264,-111.23156,39.37497,0.3747099,0.0,0.00016375138,A
265,-111.26212,39.28913,0.42998004,0.0,0.007229932,A
266,-111.22656,39.3908,3.0943884e-5,0.06923455,0.053688455,C
267,-111.31795,39.13275,8.94641e-5,0.07890076,0.047404695,B
268,-111.24628,39.33608,0.36166233,0.0,0.012498387,A
269,-111.23184,39.37774,0.0002354144,0.07817932,0.030530877,B
270,-111.22156,39.40691,1.5055364e-5,0.080543615,0.024622891,B
271,-110.93961,40.19384,0.47939485,0.0,0.012728614,A
272,-111.22878,39.38691,0.35943493,0.0,0.0010011202,A
273,-111.16573,39.56552,0.4302679,0.010737088,0.0,A
274,-111.25267,39.3208,0.414873,0.0,0.010746872,A
275,-111.18267,39.51913,0.39472884,0.04232251,0.0,A
276,-111.24934,39.33135,0.00015892216,0.050424688,0.10192497,C
277,-111.21073,39.44163,0.3826129,0.0,7.665129e-5,A
278,-111.15684,39.59358,0.2848759,0.059041545,0.0,A
279,-111.23128,39.38469,0.39811,0.0,0.0004418385,A
280,-111.23684,39.36941,0.38384596,0.0,0.00039829785,A
281,-111.23378,39.37913,6.434625e-5,0.08995975,0.0003727195,B
282,-111.17545,39.54385,0.4010998,0.013000451,0.0,A
283,-110.99211,40.05579,0.4577321,0.0,6.480619e-5,A
284,-111.22851,39.39552,0.37252334,0.0,0.00022419871,A
285,-111.33379,39.09747,0.3458671,0.0,0.0015910515,A
286,-111.22517,39.40552,0.39925972,0.0,0.00018920605,A
287,-111.25517,39.32135,0.38806558,0.0,0.0064443424,A
288,-111.22434,39.4108,0.3810179,0.0,0.0003138037,A
289,-111.25656,39.32024,0.36631668,0.0,0.01724692,A
290,-111.38462,38.95664,0.4206261,0.0,0.012442805,A
291,-111.23351,39.38774,0.35863733,0.0,0.00017939515,A
292,-111.28712,39.23719,0.40446085,0.0,0.0048525203,A
293,-111.34129,39.08525,0.44322377,0.0,0.0009646556,A
294,-111.26517,39.30496,0.40200925,0.0,0.012399325,A
295,-111.40157,38.91942,0.17475638,0.06117738,0.0,A
296,-111.33157,39.11969,3.0654974e-5,0.08210654,0.041361034,B
297,-111.23017,39.41052,0.3968114,0.0,0.0001614422,A
298,-111.16989,39.58108,0.3911115,0.02570005,0.0,A
299,-111.39574,38.94358,0.40968448,0.0,0.0017879296,A
300,-111.20628,39.48191,0.37469766,0.016418437,0.0,A
301,-111.19517,39.5133,0.437716,0.010322555,0.0,A
302,-111.37296,39.00969,0.47465077,0.0,0.018128585,A
303,-111.39601,38.94386,0.42575306,0.0,0.0013918283,A
304,-111.41685,38.88719,0.33209664,0.015605816,0.00074239046,A
305,-111.23573,39.40274,0.36224997,0.0,0.0005548895,A
306,-111.07017,39.86968,0.41182697,0.0,0.00022758967,A
307,-111.33045,39.13775,3.441758e-5,0.042231902,0.14165111,C
308,-111.40046,38.93831,0.49263352,0.0,0.0063233376,A
309,-111.37323,39.01886,0.50941074,0.0,0.022012716,A
310,-111.43907,38.83081,0.00015700818,0.09136457,0.025907898,B
311,-111.3324,39.13636,0.4757189,0.0,0.014813726,A
312,-111.41629,38.89692,0.41607305,1.3371164e-7,0.0,A
313,-111.18267,39.56302,0.44149274,0.00820787,0.0,A
314,-111.09628,39.80746,2.01755e-6,0.10346608,0.06783142,C
315,-111.4149,38.90803,0.5052202,0.0,0.0058886595,A
316,-111.33573,39.13608,0.50240785,0.0,0.015507422,A
317,-111.09295,39.82163,0.40478414,0.0,0.00039307275,A
318,-111.17184,39.60135,0.39465576,0.04222344,1.4063167e-7,A
319,-111.17323,39.60219,0.39472708,0.042296924,0.0,A
320,-111.41018,38.93331,0.49726486,0.0,0.0020060176,A
321,-111.19295,39.54996,0.3892853,0.044626415,0.0,A
322,-111.25573,39.3733,0.398434,0.0,0.0,A
323,-111.41713,38.91553,0.4864317,0.0,0.0011255422,A
324,-111.4174,38.91553,0.5101501,0.0,0.0025041876,A
325,-111.15906,39.64996,0.45313603,0.003649145,0.00039433534,A
326,-111.25295,39.38719,0.0005246205,0.08430379,0.014555929,B
327,-111.46129,38.79442,0.22038482,0.03467566,0.010493754,A
328,-111.18545,39.57885,0.44353122,0.010755478,0.0003880664,A
329,-111.24878,39.4008,3.2744123e-5,0.08391344,0.015943216,B
330,-111.30268,39.2483,0.33844924,0.0,0.009413974,A
331,-111.34934,39.11775,0.45303544,0.0,0.00023893482,A
332,-111.19767,39.54774,0.35866427,0.032235835,0.0,A
333,-111.31851,39.20747,0.359143,0.0,0.0073591876,A
334,-111.17712,39.60719,0.42764914,0.011387916,0.001981113,A
335,-111.41268,38.93969,0.50513846,0.0,0.00011399574,A
336,-111.35879,39.09552,0.4661832,0.0,0.00022155831,A
337,-111.24851,39.40885,0.41641003,0.0,0.0,A
338,-111.17684,39.61163,0.39379635,0.042706236,1.5314293e-7,A
339,-111.24156,39.43052,0.4427853,2.6362133e-7,0.00018209763,A
340,-111.22184,39.48802,0.36509776,0.022807986,0.0,A
341,-111.17989,39.61469,0.39315128,0.020485584,2.157414e-5,A
342,-111.18239,39.61219,0.39349917,0.043002147,1.1951724e-7,A
343,-111.42324,38.9333,0.49717584,0.0,0.0023113447,A
344,-111.42296,38.93414,0.5045959,0.0,0.00072292646,A
345,-111.18323,39.61441,0.39371175,0.042975817,0.0,A
346,-111.20934,39.54246,0.40291056,0.017514914,0.0,A
347,-111.22767,39.49247,0.41067943,0.007210836,0.0,A
348,-111.27712,39.3533,0.38678285,0.0,0.0,A
349,-111.39129,39.02969,0.50724787,0.0,0.009791952,A
350,-111.20462,39.56135,0.38383317,0.021971656,0.0,A
351,-111.20962,39.54774,0.3956884,0.018949958,0.0,A
352,-111.21351,39.53885,0.41879073,0.012854472,2.7931217e-5,A
353,-111.46352,38.83081,0.3806316,0.0,0.0116838915,A
354,-111.24434,39.45469,0.39690626,0.01079363,0.0,A
355,-111.16462,39.68441,0.455704,0.0027858207,0.0003041012,A
356,-111.16517,39.68441,0.45628887,0.001168057,0.0002502369,A
357,-111.21684,39.53996,0.39629936,0.0189779,3.2280135e-5,A
358,-111.2099,39.56024,0.32108057,0.043520223,0.0,A
359,-111.47296,38.81469,0.39534444,0.0,0.0032245107,A
360,-111.39851,39.02941,0.504474,0.0,0.01028577,A
361,-111.16184,39.70302,0.43863472,0.016858118,8.871094e-5,A
362,-111.22073,39.54385,0.44143683,0.007367867,0.0,A
363,-111.36435,39.13886,0.46408612,0.0,0.0,A
364,-111.36379,39.14108,0.45869884,0.0,0.0,A
365,-111.43602,38.9358,0.5470051,0.0,0.0,A
366,-111.22378,39.53885,0.38645253,0.028007263,0.0,A
367,-111.15212,39.73996,0.48061413,0.0,0.0028376507,A
368,-111.21212,39.57219,0.3800335,0.020630501,0.00042306448,A
369,-111.30712,39.30496,0.3833311,0.0,0.013733267,A
370,-111.49018,38.78358,0.34655538,0.0,0.024191469,A
371,-111.19295,39.6283,0.39594305,0.03383523,0.0,A
372,-111.16378,39.71135,0.4542405,0.011128634,0.00059161836,A
373,-111.16378,39.71246,0.42946208,0.021048749,0.00013336033,A
374,-111.13684,39.79163,0.42379272,0.028063187,0.016340166,A
375,-111.25517,39.46052,0.40704447,0.008567016,0.0,A
376,-111.21934,39.56191,0.424309,0.0113254925,0.0,A
377,-111.25378,39.46497,0.3822931,0.036465395,0.0,A
378,-111.43324,38.95719,0.45025063,0.0,0.03501428,A
379,-111.43407,38.95608,0.5477352,0.0,0.0,A
380,-111.16545,39.71774,0.44940326,0.008566464,0.0004895842,A
381,-111.27406,39.4183,0.38627595,0.015553132,0.0,A
382,-111.19545,39.6408,0.39492452,0.042998,2.0921271e-7,A
383,-111.19489,39.64441,0.39525145,0.0429232,0.0,A
384,-111.43685,38.95997,0.54866934,0.0,0.0,A
385,-111.22101,39.57246,0.3920007,0.022908391,2.1681659e-5,A
386,-111.37074,39.14969,0.4851224,0.0,0.0,A
387,-111.31212,39.31858,0.42558286,0.0,2.7562319e-6,A
388,-111.22628,39.56746,0.29306415,0.05981045,0.0,A
389,-111.46629,38.88997,0.49237087,0.0,0.019540157,A
390,-111.20212,39.64135,0.4179207,0.020939931,0.0,A
391,-111.31545,39.32219,0.42501742,0.0,3.2126588e-6,A
392,-111.19323,39.66663,0.39054856,0.019887438,0.0,A
393,-111.20017,39.64719,0.52087694,0.009354571,3.5277458e-7,A
394,-111.20156,39.64357,0.52047676,0.009543562,3.6513103e-7,A
395,-111.3824,39.13469,0.4745571,0.0,0.0,A
396,-111.46768,38.90025,0.44311288,0.0,0.0004934613,A
397,-111.22517,39.58913,0.42568767,0.019077746,0.0,A
398,-111.02711,40.14218,0.0,0.11772184,0.002761511,B
399,-111.48713,38.85219,0.45685297,0.0,0.015368053,A
400,-111.48714,38.85217,0.4737719,0.0,0.016324824,A
401,-111.15378,39.79607,0.39109424,0.038418133,3.5773413e-5,A
402,-111.04044,40.11218,0.29948464,0.015221595,0.031497728,A
403,-111.16906,39.75579,0.47220996,0.012016318,9.284218e-5,A
404,-111.16795,39.75913,0.511816,0.0,0.0005447048,A
405,-111.32934,39.30524,0.40533012,0.0,0.015229013,A
406,-111.45768,38.94053,0.49724942,0.0,0.020106351,A
407,-111.45796,38.94053,0.48461682,0.0,0.023315681,A
408,-111.17212,39.75246,0.5157219,0.0,0.000411909,A
409,-111.42796,39.03164,0.55431753,0.0,0.0,A
410,-111.20684,39.66024,0.46349296,0.0049415426,0.0,A
411,-111.32518,39.33108,0.43336463,0.028230218,0.0,A
412,-111.17045,39.77329,0.5003828,0.0030025952,0.00038021043,A
413,-111.45491,38.97219,0.4793684,0.0,0.014785974,A
414,-111.28045,39.46774,0.4395177,0.022726437,0.0,A
415,-111.32934,39.33302,0.43495047,0.028040694,0.0,A
416,-111.33935,39.30496,0.4589028,0.021804456,0.0,A
417,-111.15712,39.8244,0.50593626,0.0,0.00011934761,A
418,-111.20712,39.68496,0.49754193,0.0,0.00018598432,A
419,-111.17712,39.77246,0.5197814,0.0,0.0016121751,A
420,-111.15489,39.84135,0.49809268,0.0,0.00020312946,A
421,-111.16239,39.82218,0.49711993,0.002065474,0.0004219193,A
422,-111.30962,39.41052,0.39545345,0.03836081,0.0,A
423,-111.2224,39.67274,0.4888406,0.00021283359,0.00032098353,A
424,-111.29295,39.47469,0.4341751,0.00034276355,0.0,A
425,-111.04267,40.17634,0.0,0.115475334,0.0009571209,B
426,-111.04294,40.17634,0.24106902,0.009879784,0.0045670164,A
427,-111.34573,39.34052,0.44377276,0.0017966563,0.0,A
428,-111.22656,39.67913,0.5274031,0.008147149,3.6543818e-7,A
429,-111.22462,39.68468,0.46890184,0.006029312,0.0,A
430,-111.37351,39.26941,0.52463275,0.0066865995,0.0,A
431,-111.34851,39.34108,0.4623894,3.8926955e-5,0.0067315293,A
432,-111.34879,39.34358,0.40711942,0.01256741,0.0,A
