Name,X,Y,A,B,Signal
153,-111.1485,39.44441,0.21108279,0.051198326,A
154,-111.1135,39.54469,0.2010892,0.13487937,A
155,-111.10767,39.56108,0.23730505,0.07519326,A
156,-111.12184,39.52247,0.1700889,0.1267966,A
157,-111.12295,39.51969,0.26973683,0.011806415,A
158,-111.18017,39.35969,0.2500386,0.0147376275,A
159,-111.21045,39.27524,0.22719246,0.05711342,A
160,-111.18156,39.35858,0.2548659,0.013540714,A
161,-111.2635,39.12691,0.29361987,0.004567492,A
162,-111.18128,39.36135,0.16452822,0.1253425,A
163,-111.15934,39.42385,0.20367634,0.06078629,A
164,-111.116,39.54635,0.21334985,0.12978502,A
165,-111.12017,39.5358,0.2120389,0.10372355,A
166,-111.18406,39.35774,0.25527388,0.012953309,A
167,-111.23739,39.20969,0.27697384,0.011363448,A
168,-111.18628,39.3583,0.24897398,0.015060029,A
169,-111.16962,39.40858,0.25375792,0.11040636,A
170,-111.12239,39.54635,0.22211634,0.11392284,A
171,-111.18434,39.37191,0.2501057,0.014238722,A
172,-111.23573,39.2358,0.23393123,0.042320825,A
173,-111.23628,39.23524,0.20641252,0.0587796,A
174,-111.33268,38.96108,0.255772,0.06443632,A
175,-111.33153,38.96777,0.18244705,0.19967158,A
176,-111.33156,38.96775,0.16925202,0.17487532,A
177,-111.20267,39.33635,0.21833181,0.048983987,A
178,-111.26795,39.1533,0.1564984,0.22368409,B
179,-111.21795,39.29747,0.23304737,0.024637908,A
180,-111.32712,38.98719,0.0847903,0.29440328,B
181,-111.32156,39.00497,0.17690216,0.16467905,A
182,-111.22184,39.28913,0.26574287,0.00693534,A
183,-111.241,39.23524,0.25579095,0.017038444,A
184,-111.21823,39.3008,0.25245965,0.017669221,A
185,-111.12461,39.56885,0.17782377,0.15530875,A
186,-111.14406,39.5158,0.26967362,0.011897135,A
187,-111.24378,39.23497,0.2781398,0.0059034023,A
188,-111.23989,39.24858,0.2579304,0.009014796,A
189,-111.29712,39.08691,0.22070983,0.07170978,A
190,-111.07934,39.70357,0.15568349,0.17751291,A
191,-111.21934,39.31135,0.23810919,0.01885575,A
192,-111.21767,39.31608,0.22239329,0.05526942,A
193,-111.2435,39.24719,0.26214394,0.0074843513,A
194,-111.14962,39.51497,0.21920799,0.035246104,A
195,-111.22017,39.31608,0.2186989,0.057123285,A
196,-111.18628,39.4133,0.20344782,0.05538514,A
197,-111.33129,39.00692,0.1595456,0.2031042,A
198,-110.90738,40.20079,0.26261762,0.085686885,A
199,-111.21906,39.33274,0.23357591,0.019814061,A
200,-111.21906,39.33358,0.21290462,0.031885732,A
201,-111.16128,39.49802,0.20665653,0.0482378,A
202,-111.13128,39.58441,0.11354602,0.21087842,B
203,-111.07072,39.75468,0.16879469,0.17517105,A
204,-111.18517,39.43635,0.19226174,0.06090181,A
205,-111.33518,39.01108,0.17219315,0.14049923,A
206,-111.18323,39.44469,0.19141363,0.086454995,A
207,-111.22073,39.33969,0.24314971,0.024068953,A
208,-111.13962,39.56885,0.13540226,0.19709626,B
209,-111.21934,39.34608,0.32725462,0.008072705,A
210,-111.23017,39.31802,0.21567237,0.08865178,A
211,-111.19378,39.42247,0.19730353,0.07775129,A
212,-111.19434,39.42219,0.19448821,0.07940776,A
213,-111.20601,39.39135,0.26027313,0.020058952,A
214,-111.23517,39.30913,0.24302888,0.026307095,A
215,-111.20628,39.3908,0.2612116,0.019749245,A
216,-111.13295,39.59774,0.07553066,0.32762772,B
217,-111.14267,39.57108,0.1643409,0.24894498,B
218,-111.22378,39.34497,0.21039227,0.062558495,A
219,-111.25545,39.25608,0.29291028,0.01108574,A
220,-111.15878,39.52969,0.179724,0.12415566,A
221,-111.14434,39.5708,0.18914388,0.20776808,A
222,-111.20878,39.38941,0.23068435,0.029626302,A
223,-111.17517,39.48552,0.17521194,0.107223816,A
224,-111.25712,39.25552,0.271605,0.014517959,A
225,-111.25628,39.25858,0.2770291,0.0014846866,A
226,-111.20767,39.39691,0.2469116,0.024088668,A
227,-111.23323,39.32497,0.20509708,0.06851208,A
228,-111.35073,38.99108,0.13820754,0.21746947,B
229,-111.17851,39.47997,0.21777344,0.07366416,A
230,-111.20295,39.41108,0.23136684,0.028626982,A
231,-111.23878,39.31052,0.23893268,0.029274445,A
232,-111.23517,39.32135,0.20458524,0.061254784,A
233,-111.1335,39.60802,0.108020596,0.2829246,B
234,-111.31906,39.08441,0.17628014,0.1070931,A
235,-111.136,39.60413,0.077333085,0.2960688,B
236,-111.21212,39.39024,0.21985684,0.050707962,A
237,-111.23878,39.31496,0.23798506,0.03680132,A
238,-111.22989,39.34135,0.2321563,0.036549922,A
239,-111.34795,39.00969,0.16627833,0.1719267,A
240,-111.16378,39.53191,0.26868477,0.15271486,A
241,-111.18989,39.4608,0.19007523,0.07244294,A
242,-111.17851,39.49358,0.20215474,0.057803992,A
243,-111.2824,39.20191,0.28183475,0.022654582,A
244,-111.35073,39.00858,0.14009787,0.21083088,B
245,-111.22239,39.37302,0.19926436,0.08616769,A
246,-111.22517,39.36635,0.2656732,0.01835704,A
247,-111.23517,39.34163,0.24686767,0.048689242,A
248,-111.22239,39.38219,0.19916394,0.0872268,A
249,-111.22545,39.37385,0.21530534,0.0598892,A
250,-111.25601,39.28858,0.24152364,0.07910677,A
251,-111.02016,39.9519,0.37414917,0.19691813,A
252,-111.25628,39.29108,0.20655428,0.02881089,A
253,-111.24434,39.32496,0.2217314,0.040814478,A
254,-111.22601,39.37691,0.2708613,0.020162348,A
255,-111.24489,39.32358,0.22101228,0.04501076,A
256,-111.17462,39.5258,0.20844476,0.20322287,A
257,-111.2874,39.20774,0.27176565,0.00902523,A
258,-111.28767,39.20802,0.2671836,0.011740436,A
259,-111.25517,39.30135,0.27164772,0.012955456,A
260,-111.22962,39.37441,0.1990098,0.078713626,A
261,-111.24934,39.32024,0.2514773,0.009829294,A
262,-111.15573,39.58496,0.25039023,0.15851416,A
263,-111.22184,39.40191,0.20041741,0.08519897,A
264,-111.23156,39.37497,0.18594837,0.09728554,A
265,-111.26212,39.28913,0.2580952,0.03068702,A
266,-111.22656,39.3908,0.25387844,0.025154848,A
267,-111.31795,39.13275,0.27391118,0.028031617,A
268,-111.24628,39.33608,0.22898206,0.038137488,A
269,-111.23184,39.37774,0.25953686,0.024312655,A
270,-111.22156,39.40691,0.22124462,0.038523845,A
271,-110.93961,40.19384,0.27173778,0.0833676,A
272,-111.22878,39.38691,0.18097426,0.08537367,A
273,-111.16573,39.56552,0.21340235,0.19018237,A
274,-111.25267,39.3208,0.25604147,0.02702803,A
275,-111.18267,39.51913,0.25612944,0.16085935,A
276,-111.24934,39.33135,0.27652293,0.01920925,A
277,-111.21073,39.44163,0.18182233,0.077321604,A
278,-111.15684,39.59358,0.16385554,0.24951485,B
279,-111.23128,39.38469,0.20386046,0.090473644,A
280,-111.23684,39.36941,0.19827792,0.07570806,A
281,-111.23378,39.37913,0.2668082,0.021867283,A
282,-111.17545,39.54385,0.19253124,0.18603212,A
283,-110.99211,40.05579,0.19832867,0.16534418,A
284,-111.22851,39.39552,0.18357965,0.08219054,A
285,-111.33379,39.09747,0.16386478,0.10157563,A
286,-111.22517,39.40552,0.19536391,0.0952424,A
287,-111.25517,39.32135,0.23266208,0.045865793,A
288,-111.22434,39.4108,0.18630046,0.09997211,A
289,-111.25656,39.32024,0.25267845,0.014112766,A
290,-111.38462,38.95664,0.2624363,0.04119831,A
291,-111.23351,39.38774,0.1777494,0.09195341,A
292,-111.28712,39.23719,0.22708644,0.058396988,A
293,-111.34129,39.08525,0.24090408,0.12569678,A
294,-111.26517,39.30496,0.26648343,0.023098446,A
295,-111.40157,38.91942,0.0843096,0.29328287,B
296,-111.33157,39.11969,0.24372576,0.040719576,A
297,-111.23017,39.41052,0.1950489,0.08600587,A
298,-111.16989,39.58108,0.19518279,0.21624246,A
299,-111.39574,38.94358,0.21056728,0.11362987,A
300,-111.20628,39.48191,0.1879162,0.19508608,A
301,-111.19517,39.5133,0.21889323,0.19002801,A
302,-111.37296,39.00969,0.31881014,0.024976762,A
303,-111.39601,38.94386,0.2185048,0.09027056,A
304,-111.41685,38.88719,0.13756348,0.24822988,B
305,-111.23573,39.40274,0.18362254,0.09076261,A
306,-111.07017,39.86968,0.1823773,0.1377553,A
307,-111.33045,39.13775,0.22859748,0.046383757,A
308,-111.40046,38.93831,0.30521563,0.056078408,A
309,-111.37323,39.01886,0.346137,0.015973076,A
310,-111.43907,38.83081,0.2814327,0.030480497,A
311,-111.3324,39.13636,0.3132548,0.02996278,A
312,-111.41629,38.89692,0.1762373,0.3147403,B
313,-111.18267,39.56302,0.2061464,0.17890833,A
314,-111.09628,39.80746,0.22275504,0.10902741,A
315,-111.4149,38.90803,0.30932096,0.06417031,A
316,-111.33573,39.13608,0.32633868,0.014520829,A
317,-111.09295,39.82163,0.17630203,0.1514329,A
318,-111.17184,39.60135,0.2558342,0.16056834,A
319,-111.17323,39.60219,0.25694916,0.16050357,A
320,-111.41018,38.93331,0.26876488,0.11894516,A
321,-111.19295,39.54996,0.2568553,0.16431493,A
322,-111.25573,39.3733,0.19582963,0.08863143,A
323,-111.41713,38.91553,0.2665078,0.12407325,A
324,-111.4174,38.91553,0.2955545,0.08182367,A
325,-111.15906,39.64996,0.21758713,0.18097559,A
326,-111.25295,39.38719,0.26102993,0.023210367,A
327,-111.46129,38.79442,0.1430154,0.17493562,A
328,-111.18545,39.57885,0.22233233,0.19155504,A
329,-111.24878,39.4008,0.25608376,0.024882812,A
330,-111.30268,39.2483,0.1984477,0.0736268,A
331,-111.34934,39.11775,0.25722638,0.10078295,A
332,-111.19767,39.54774,0.1839536,0.2241219,A
333,-111.31851,39.20747,0.2090881,0.06744511,A
334,-111.17712,39.60719,0.2077605,0.18707502,A
335,-111.41268,38.93969,0.28091246,0.103647284,A
336,-111.35879,39.09552,0.25171152,0.11226618,A
337,-111.24851,39.40885,0.21335423,0.0740244,A
338,-111.17684,39.61163,0.2475871,0.16335319,A
339,-111.24156,39.43052,0.20806226,0.1706065,A
340,-111.22184,39.48802,0.18797891,0.2039619,A
341,-111.17989,39.61469,0.19090159,0.21549489,A
342,-111.18239,39.61219,0.25213772,0.16293149,A
343,-111.42324,38.9333,0.29371536,0.06648215,A
344,-111.42296,38.93414,0.2903614,0.07445712,A
345,-111.18323,39.61441,0.25826505,0.16149423,A
346,-111.20934,39.54246,0.1959142,0.21485585,A
347,-111.22767,39.49247,0.19763266,0.18590488,A
348,-111.27712,39.3533,0.19555882,0.10361865,A
349,-111.39129,39.02969,0.3157061,0.04028423,A
350,-111.20462,39.56135,0.19333819,0.21497159,A
351,-111.20962,39.54774,0.19250129,0.205785,A
352,-111.21351,39.53885,0.19604596,0.20178626,A
353,-111.46352,38.83081,0.23148079,0.10683901,A
354,-111.24434,39.45469,0.19107129,0.19608073,A
355,-111.16462,39.68441,0.22202565,0.18353721,A
356,-111.16517,39.68441,0.22146498,0.18109855,A
357,-111.21684,39.53996,0.15373635,0.18104236,A
358,-111.2099,39.56024,0.17611043,0.24012794,B
359,-111.47296,38.81469,0.20211492,0.16835123,A
360,-111.39851,39.02941,0.3168501,0.04252896,A
361,-111.16184,39.70302,0.21579592,0.21061282,A
362,-111.22073,39.54385,0.21246202,0.18804364,A
363,-111.36435,39.13886,0.25435022,0.10888974,A
364,-111.36379,39.14108,0.24715525,0.106790535,A
365,-111.43602,38.9358,0.38497373,0.005578443,A
366,-111.22378,39.53885,0.15651593,0.19006664,A
367,-111.15212,39.73996,0.24618527,0.17098165,A
368,-111.21212,39.57219,0.18571997,0.21312125,A
369,-111.30712,39.30496,0.24645862,0.045419138,A
370,-111.49018,38.78358,0.26177987,0.028335014,A
371,-111.19295,39.6283,0.20324343,0.22867735,A
372,-111.16378,39.71135,0.223755,0.19721285,A
373,-111.16378,39.71246,0.21523273,0.21360618,A
374,-111.13684,39.79163,0.27553818,0.15243198,A
375,-111.25517,39.46052,0.19407715,0.19534767,A
376,-111.21934,39.56191,0.20280282,0.1999452,A
377,-111.25378,39.46497,0.24057677,0.15870571,A
378,-111.43324,38.95719,0.34228352,0.009482959,A
379,-111.43407,38.95608,0.3699542,0.005038087,A
380,-111.16545,39.71774,0.22261958,0.18684195,A
381,-111.27406,39.4183,0.19420588,0.20672405,A
382,-111.19545,39.6408,0.25478625,0.16285086,A
383,-111.19489,39.64441,0.23802137,0.16652586,A
384,-111.43685,38.95997,0.3962813,0.0047138794,A
385,-111.22101,39.57246,0.18554884,0.21781012,A
386,-111.37074,39.14969,0.2711933,0.07191095,A
387,-111.31212,39.31858,0.31292725,0.013421795,A
388,-111.22628,39.56746,0.16522008,0.26289558,B
389,-111.46629,38.88997,0.32682878,0.014826972,A
390,-111.20212,39.64135,0.23057026,0.21924178,A
391,-111.31545,39.32219,0.31100157,0.014798089,A
392,-111.19323,39.66663,0.19100514,0.20701572,A
393,-111.20017,39.64719,0.3293994,0.11085541,A
394,-111.20156,39.64357,0.32655206,0.111575775,A
395,-111.3824,39.13469,0.26188865,0.07558886,A
396,-111.46768,38.90025,0.21281536,0.21550709,A
397,-111.22517,39.58913,0.23317553,0.22466202,A
398,-111.02711,40.14218,0.08792921,0.2554139,B
399,-111.48713,38.85219,0.30821803,0.03189444,A
400,-111.48714,38.85217,0.31964806,0.020756623,A
401,-111.15378,39.79607,0.23456146,0.25182125,A
402,-111.04044,40.11218,0.25760853,0.051558252,A
403,-111.16906,39.75579,0.26257277,0.20710987,A
404,-111.16795,39.75913,0.28075367,0.17241384,A
405,-111.32934,39.30524,0.2735565,0.040448725,A
406,-111.45768,38.94053,0.32872793,0.0236533,A
407,-111.45796,38.94053,0.33019558,0.01670922,A
408,-111.17212,39.75246,0.2801486,0.17659429,A
409,-111.42796,39.03164,0.38849047,0.00521903,A
410,-111.20684,39.66024,0.24572207,0.19442804,A
411,-111.32518,39.33108,0.276684,0.14386965,A
412,-111.17045,39.77329,0.27276424,0.18820477,A
413,-111.45491,38.97219,0.3082612,0.02922793,A
414,-111.28045,39.46774,0.27571627,0.13625829,A
415,-111.32934,39.33302,0.28658167,0.14316483,A
416,-111.33935,39.30496,0.30742186,0.13276899,A
417,-111.15712,39.8244,0.2779564,0.16972664,A
418,-111.20712,39.68496,0.26538366,0.17177662,A
419,-111.17712,39.77246,0.28761765,0.15232313,A
420,-111.15489,39.84135,0.27496555,0.17263068,A
421,-111.16239,39.82218,0.27525613,0.17554027,A
422,-111.30962,39.41052,0.2527724,0.16027373,A
423,-111.2224,39.67274,0.26313326,0.17991415,A
424,-111.29295,39.47469,0.22125793,0.1879897,A
425,-111.04267,40.17634,0.07561083,0.26329622,B
426,-111.04294,40.17634,0.12664479,0.14172658,A
427,-111.34573,39.34052,0.22664255,0.17979969,A
428,-111.22656,39.67913,0.331668,0.1100644,A
429,-111.22462,39.68468,0.2509998,0.19217119,A
430,-111.37351,39.26941,0.33451152,0.11464591,A
431,-111.34851,39.34108,0.2506824,0.1579943,A
432,-111.34879,39.34358,0.21160196,0.19808847,A
433,-111.35046,39.3433,0.27106446,0.15072154,A
434,-111.30434,39.47913,0.22182034,0.19018479,A
435,-111.35435,39.34524,0.26861715,0.15192008,A
436,-111.46741,39.02802,0.3795783,0.0069989087,A
437,-111.35657,39.34552,0.26801834,0.15250851,A
438,-111.32296,39.44191,0.2763145,0.15130931,A
439,-111.4313,39.13524,0.24657997,0.10204608,A
440,-111.2324,39.69718,0.35875398,0.06462326,A
441,-111.20656,39.77079,0.28219593,0.16418594,A
442,-111.03544,40.24801,0.26118723,0.03580352,A
443,-111.3224,39.45441,0.27708665,0.14727569,A
444,-111.32323,39.45274,0.21317388,0.1936684,A
445,-111.17462,39.86996,0.2955928,0.13045198,A
446,-111.23851,39.69357,0.32190397,0.06817101,A
447,-111.27073,39.6033,0.30291116,0.07599513,A
448,-111.31073,39.49524,0.32913166,0.07868544,A
449,-111.46741,39.05441,0.35785142,0.008643993,A
450,-111.2424,39.70246,0.35798615,0.06562195,A
451,-111.32407,39.4758,0.2752925,0.083100535,A
452,-111.21156,39.79996,0.2948182,0.1181564,A
453,-111.34962,39.42024,0.21812543,0.19256389,A
454,-111.39046,39.30635,0.30408755,0.13536061,A
455,-111.40879,39.25635,0.33728716,0.1150513,A
456,-111.40935,39.25802,0.3405048,0.115225226,A
457,-111.40963,39.25802,0.33819592,0.11569208,A
458,-111.40241,39.27913,0.32279155,0.12410179,A
459,-111.41074,39.2558,0.34360814,0.114389025,A
460,-111.41213,39.25663,0.33280686,0.1167172,A
461,-111.38185,39.34524,0.21542566,0.22008753,A
462,-111.45463,39.13913,0.22714053,0.117543064,A
463,-111.49269,39.03136,0.34480563,0.008763327,A
464,-111.35629,39.42274,0.30456567,0.0861692,A
465,-111.3899,39.32857,0.28973722,0.14598237,A
466,-111.49047,39.0483,0.3475442,0.009149165,A
467,-111.40991,39.27996,0.3247231,0.12476041,A
468,-111.40463,39.2983,0.23042718,0.21178676,A
469,-111.45019,39.17191,0.2897916,0.17506123,A
470,-111.41491,39.27635,0.2959115,0.12743443,A
471,-111.41657,39.27607,0.3395757,0.122631714,A
472,-111.2349,39.79579,0.33269593,0.05388065,A
473,-111.46713,39.1408,0.33407426,0.011580298,A
474,-111.42546,39.26857,0.3223592,0.123164065,A
475,-111.47074,39.14135,0.18274626,0.24156678,A
476,-111.51297,39.02386,0.3326876,0.010632754,A
477,-111.4263,39.27191,0.32746914,0.12337454,A
478,-111.13461,40.09162,0.24293996,0.17812982,A
479,-111.45713,39.18802,0.29124877,0.17236729,A
480,-111.41074,39.31996,0.22884822,0.20179327,A
481,-111.48297,39.11608,0.19926424,0.15878202,A
482,-111.4238,39.28441,0.24987526,0.17984289,A
483,-111.42852,39.27385,0.32361448,0.12462785,A
484,-111.42546,39.28746,0.31482512,0.13023607,A
485,-111.42963,39.27663,0.24957407,0.18603529,A
486,-111.05267,40.33078,0.09877937,0.2550808,B
487,-111.4263,39.28941,0.31079733,0.13111188,A
488,-111.39963,39.37246,0.30612347,0.08699235,A
489,-111.48658,39.12747,0.28628665,0.19405422,A
490,-111.43019,39.29469,0.31332278,0.13344765,A
491,-111.43102,39.29552,0.31301472,0.1337178,A
492,-111.42657,39.30941,0.29878992,0.13950297,A
493,-111.4313,39.29607,0.3099182,0.13419685,A
494,-111.25184,39.80135,0.3273434,0.05838648,A
495,-111.45074,39.24135,0.250675,0.20667107,A
496,-111.42324,39.31996,0.22150703,0.19660288,A
497,-111.45019,39.24357,0.2850768,0.14785843,A
498,-111.45324,39.23996,0.2511755,0.2114628,A
499,-111.42574,39.32024,0.29127935,0.14470519,A
500,-111.44185,39.28469,0.315575,0.13188927,A
501,-111.42935,39.32219,0.28619808,0.14587201,A
502,-111.42546,39.3333,0.29320136,0.14882724,A
503,-111.47241,39.2008,0.29633006,0.16990271,A
504,-111.43241,39.32274,0.21195656,0.2033212,A
505,-111.46297,39.23802,0.25843716,0.21019103,A
506,-111.43324,39.32441,0.32391378,0.08280205,A
507,-111.42935,39.33691,0.3300327,0.08306023,A
508,-111.47574,39.20635,0.2729497,0.20149827,A
509,-111.56519,38.95163,0.31497568,0.14935628,A
510,-111.10489,40.24662,0.104680866,0.20497128,B
511,-111.43769,39.31996,0.28557616,0.083580114,A
512,-111.42657,39.35219,0.31557015,0.08533079,A
513,-111.4413,39.31385,0.33237323,0.08131263,A
514,-111.44241,39.31135,0.30271715,0.14281371,A
515,-111.44685,39.30191,0.23624334,0.20939699,A
516,-111.44046,39.32969,0.2730694,0.08541222,A
