Name,S1,S2,S3,S4,S5,S6
49,1.129874,0.64663506,0.62400717,0.4067774,0.20420162,0.07017815
50,1.27308,0.6519607,0.7032638,0.4181641,0.20508625,0.019573761
51,1.3284403,0.8929129,0.72607505,0.45329413,0.19208194,0.050216887
52,1.1636751,0.7352499,0.64469546,0.4399454,0.19902633,0.10065948
53,1.1071854,0.7043394,0.61036426,0.41625953,0.20066802,0.095667996
54,1.1795976,0.67044544,0.6485552,0.4047473,0.20350504,0.04650711
55,1.1886547,0.7071933,0.65552473,0.42506605,0.20109554,0.06949493
56,0.91659975,0.6884173,0.52354515,0.46548125,0.20196447,0.244064
57,1.1792258,0.6444806,0.64980894,0.40365025,0.20490018,0.04393728
58,1.1185104,0.6664446,0.619511,0.41612682,0.20625953,0.088573925
59,1.1261864,0.67357457,0.6195564,0.40230125,0.20288399,0.06799128
60,0.96830094,0.65477735,0.54365826,0.42313203,0.20192522,0.16596018
61,1.0888157,0.56463546,0.61222166,0.41758668,0.21347408,0.097529195
62,0.93796265,0.660112,0.54648924,0.49884632,0.20504452,0.27470022
63,1.3381742,0.7364174,0.7411022,0.44340715,0.20081142,0.023544347
64,0.98412305,0.7006086,0.57648355,0.5330846,0.20246918,0.2945646
65,1.0925491,0.63397974,0.6026899,0.3905848,0.2050483,0.06636892
66,1.1333997,0.62400484,0.6259755,0.38741034,0.20620486,0.042122032
67,1.177285,0.6471976,0.6509819,0.39562908,0.1956974,0.031390917
68,1.2233852,0.7145831,0.67408043,0.42593634,0.20105541,0.055125598
69,1.2309362,0.6685374,0.6780533,0.4137091,0.20387171,0.03425845
70,1.0779735,0.64206105,0.5973734,0.3996787,0.20429766,0.08491606
71,1.33431,0.7341876,0.7389139,0.44225958,0.20092127,0.023771176
72,0.89045227,0.57988316,0.51714426,0.45838088,0.2099298,0.24273455
73,1.2831124,0.70618814,0.7101546,0.42835063,0.20226195,0.028500505
74,0.71219945,0.74007446,0.43575543,0.57481426,0.19674277,0.47929567
75,1.6932948,0.48345363,0.9453105,0.5365841,0.44873947,0.006376583
76,0.912879,0.65363646,0.51172805,0.41601968,0.20155494,0.18251176
77,0.853865,0.58506954,0.5063142,0.49532253,0.20846544,0.3044424
78,1.1985301,0.71503,0.6609192,0.42750555,0.2007213,0.06844564
79,1.2526573,0.68982667,0.69308966,0.42032418,0.20303756,0.03165296
80,1.1638416,0.64097106,0.64313596,0.39595303,0.20538415,0.039622393
81,0.9125947,0.57981694,0.5321517,0.47029233,0.20987459,0.24605589
82,0.9509192,0.6360291,0.52722925,0.3903152,0.20353515,0.13272488
83,1.2034671,0.6611959,0.6651852,0.4055003,0.20445423,0.03429442
84,1.1546413,0.6356316,0.6379177,0.39319223,0.20564796,0.040138394
85,1.0064389,0.68043834,0.5858166,0.5132055,0.2042841,0.2621113
86,0.8651989,0.6677944,0.49009869,0.43431485,0.1999053,0.22924563
87,0.93327814,0.6722935,0.5215202,0.41703406,0.20072266,0.1758558
88,1.0788335,0.6335162,0.5979879,0.48770627,0.36074013,0.22711967
89,1.4319886,1.033022,0.7918457,0.6316382,0.37298125,0.28324485
90,1.2929097,0.68791246,0.7134924,0.42642954,0.20317657,0.022495737
91,0.9614694,0.62740207,0.53896266,0.41497606,0.20345834,0.15552773
92,0.8869616,0.6880931,0.49796742,0.4259238,0.19919437,0.21045804
93,0.90187967,0.62891054,0.5033028,0.4005062,0.20653424,0.16792414
94,1.140373,0.6306324,0.6303238,0.3916869,0.20581271,0.044639025
95,1.0733658,0.62459695,0.59580404,0.40214103,0.20504668,0.08878472
96,1.0016779,0.68418473,0.5581408,0.42404044,0.20054284,0.15203466
97,0.75089335,0.6128713,0.43281186,0.43750906,0.20711637,0.28442037
98,1.269986,0.7067775,0.69929487,0.42529267,0.2019535,0.032701656
99,1.2773234,0.6227087,0.70760214,0.4123678,0.20693539,0.007932271
100,1.0786251,0.7243534,0.59847116,0.42726615,0.19917862,0.12456144
101,1.2667155,0.6239949,0.7099656,0.56435496,0.4314677,0.24764046
102,1.6064106,0.6443278,0.88495636,0.5482426,0.44641495,0.073537976
103,1.2147957,0.70146716,0.673325,0.43541354,0.20145819,0.069686554
104,0.8236253,0.58902985,0.47624952,0.44846985,0.20888625,0.2565613
105,1.1287457,0.62373084,0.6234345,0.38978967,0.2115164,0.04840093
106,1.2480233,0.72571623,0.6871011,0.4291215,0.2006219,0.04850627
107,1.1926357,0.656923,0.6591848,0.40503034,0.20797443,0.039197903
108,1.175287,0.64657354,0.64946866,0.39850822,0.20513338,0.03781181
109,1.0698744,0.6236547,0.59125376,0.47307348,0.3616535,0.21546863
110,0.9071428,0.7247582,0.5153313,0.55323464,0.3526313,0.40769693
111,1.2558547,0.6409578,0.68689674,0.46307856,0.3627765,0.114285894
112,0.820385,0.7219996,0.4744284,0.487519,0.20067467,0.32011387
113,1.3047749,0.71834296,0.7223708,0.43449438,0.20167182,0.026839064
114,1.3410988,0.7381907,0.7427715,0.4443475,0.20072192,0.023467774
115,0.9285025,0.61821043,0.51558375,0.38949215,0.2042302,0.13988788
116,1.3333548,0.73429745,0.73847437,0.4425306,0.20089932,0.024560688
117,1.3451107,0.74084526,0.7450955,0.4458237,0.20058265,0.023608794
118,1.042149,0.6359775,0.5803455,0.4936176,0.36021397,0.2546531
119,1.1840497,0.6995216,0.651488,0.4165266,0.20167664,0.06072664
120,0.8856125,0.6846694,0.50347984,0.45086876,0.20422186,0.24326885
121,0.9207275,0.5928933,0.5122996,0.38284674,0.20574078,0.13424852
122,0.90277773,0.6445642,0.5053832,0.41139293,0.20543724,0.18189351
123,0.92542535,0.5856966,0.5126909,0.37453264,0.20975284,0.12210075
124,1.1456301,0.63142884,0.6327949,0.39243567,0.20918933,0.043850232
125,0.8882069,0.63538146,0.49800375,0.40960807,0.20584746,0.18627277
126,1.2558892,0.7088564,0.6927896,0.43213698,0.20148326,0.047906354
127,0.934503,0.6654841,0.5244018,0.42463538,0.20636186,0.18623187
128,1.249504,0.6868282,0.6911229,0.41839448,0.20321487,0.030522706
129,0.934426,0.67135936,0.52913177,0.44599998,0.20349707,0.21024022
130,0.9673837,0.65098083,0.56137204,0.49096328,0.20602944,0.25153652
131,1.1681898,0.64498854,0.64566284,0.39960054,0.20850766,0.043105673
132,0.99916327,0.77230513,0.56863624,0.4908611,0.19425982,0.24299426
133,0.90647626,0.65077055,0.5129633,0.5229802,0.35739517,0.35861254
134,1.043017,0.69432825,0.5924339,0.44479892,0.16037433,0.15160704
135,1.01234,0.75116426,0.574779,0.48138863,0.19575611,0.22315952
136,0.99964637,0.65289855,0.5621012,0.5180594,0.35830685,0.30606794
137,1.0661923,0.6741785,0.6040439,0.45870817,0.20647448,0.16706865
138,1.0600072,0.6649016,0.5826752,0.39109564,0.20300356,0.08418761
139,1.0402064,0.58156824,0.5943025,0.5734443,0.43133345,0.37066758
140,1.0143402,0.6481499,0.5787108,0.5525555,0.35796273,0.3362556
141,0.8972777,0.6145911,0.5049237,0.40886113,0.20372781,0.17870301
142,0.89824504,0.63292795,0.5017521,0.40324116,0.20824945,0.17438638
143,0.9126411,0.7760901,0.5383301,0.5531345,0.19179702,0.36342645
144,0.9278477,0.67827374,0.5264418,0.53869045,0.35574916,0.37067056
145,0.91374344,0.7814814,0.5224396,0.5853221,0.34883183,0.45130417
146,1.0175984,0.66675955,0.5605582,0.39228934,0.20246637,0.10569064
147,0.98847085,0.58584946,0.54236907,0.35611555,0.20747584,0.06899648
148,1.081076,0.6019196,0.5972696,0.38044682,0.21244688,0.057758685
149,1.3798658,0.60079277,0.7800436,0.45013213,0.20857154,0.0019590429
150,1.2106813,0.6852889,0.6668931,0.41344857,0.2028529,0.043585833
151,0.9389752,0.6544436,0.53196615,0.5305691,0.35732055,0.34911212
152,1.4408385,0.8254536,0.7959833,0.5476423,0.34630445,0.14413296
153,0.9967905,0.6368144,0.554418,0.4066858,0.20345247,0.12974861
154,1.0157245,0.66294414,0.5719491,0.52604836,0.35772598,0.30827105
155,1.1532149,0.6222449,0.6363636,0.47471198,0.36251318,0.17640181
156,0.84318304,0.6711161,0.49156865,0.49355265,0.20355546,0.30540797
157,1.2693164,0.6977233,0.7020041,0.4255514,0.2080506,0.031986374
158,1.1763662,0.64869785,0.65030926,0.4000978,0.20499091,0.039435167
159,1.0567083,0.7458055,0.58663744,0.43584144,0.19581738,0.14579025
160,1.1991268,0.6603352,0.66297734,0.40559798,0.20445529,0.036396474
161,1.4320964,0.5740236,0.8012833,0.4656609,0.28172523,0.0122358715
162,0.8206635,0.65095776,0.47890738,0.47827232,0.19943683,0.3022151
163,0.96132696,0.6486486,0.5360672,0.41084284,0.20238847,0.1522879
164,1.0618242,0.70772326,0.5951887,0.53217787,0.3555759,0.29901725
165,1.0445136,0.6371345,0.5782469,0.47997624,0.3604838,0.23762396
166,1.2009828,0.66011983,0.66383237,0.40506366,0.20449825,0.034842983
167,1.3105967,0.6810125,0.7232751,0.43545863,0.2375936,0.030398704
168,1.1713617,0.6462735,0.64754415,0.3990021,0.20509867,0.04025553
169,1.1659278,1.048294,0.6567037,0.56106555,0.1794037,0.279191
170,1.0937622,0.6948584,0.60961074,0.5175609,0.3569167,0.263899
171,1.1766044,0.64767385,0.650267,0.39918724,0.2050706,0.038115505
172,1.1085535,0.64372545,0.6141909,0.4237057,0.23777454,0.107472695
173,0.98332125,0.6078489,0.5465664,0.40795904,0.23889542,0.14466122
174,1.2220963,0.72912365,0.6831722,0.49956793,0.27022007,0.16181034
175,0.9556392,0.8003378,0.5722767,0.6472533,0.2604698,0.47406334
176,0.8700531,0.75847924,0.50645036,0.5568774,0.26386163,0.40742034
177,1.0213981,0.6741046,0.56497586,0.40842113,0.20504114,0.12437531
178,0.8428122,0.82244027,0.51496786,0.6488498,0.22034101,0.5306654
179,1.0939968,0.6330903,0.60185987,0.38884404,0.20847628,0.06434244
180,0.5709836,0.76595396,0.36003003,0.6419896,0.25876015,0.65630555
181,0.8883974,0.7959075,0.5091592,0.53831774,0.2623513,0.3836728
182,1.262728,0.64325154,0.69900477,0.41465288,0.21110849,0.018875465
183,1.2202654,0.6071971,0.6761828,0.41695774,0.24114282,0.04481307
184,1.1933417,0.6515684,0.6586668,0.4105995,0.20994629,0.047145505
185,0.92533594,0.6362725,0.5246694,0.52345467,0.35843623,0.34962198
186,1.2690259,0.69775695,0.7018702,0.42563465,0.20804389,0.032228608
187,1.3449812,0.5946151,0.7514981,0.44129795,0.24254721,0.015991068
188,1.2379792,0.5815163,0.68987256,0.41157794,0.22623178,0.024235545
189,1.0643617,0.65442795,0.6020154,0.46333393,0.23598354,0.17924768
190,0.8393271,0.62672186,0.4784772,0.52328956,0.35813797,0.3939675
191,1.112405,0.6405742,0.61111856,0.383501,0.21054383,0.049487427
192,1.0428528,0.6987804,0.57939297,0.42801544,0.20547195,0.14035825
193,1.261788,0.5818675,0.70345825,0.41687858,0.22627188,0.020226147
194,1.0141735,0.6598841,0.5549062,0.37739578,0.20857579,0.08967687
195,1.0239693,0.6982396,0.5691029,0.4232846,0.20549531,0.1444024
196,0.9598316,0.63128567,0.5340021,0.40010285,0.20358253,0.13902329
197,0.83318305,0.82918775,0.48724735,0.58291763,0.25894654,0.4690909
198,1.2766054,0.7127449,0.7110243,0.53786033,0.36633018,0.20503244
199,1.0990465,0.6081,0.6068259,0.3822356,0.21224836,0.051908374
200,0.99730426,0.59710544,0.54798347,0.36769977,0.21202557,0.08116298
201,0.963713,0.64506316,0.5308696,0.38491938,0.20662928,0.12100122
202,0.6830415,0.5443859,0.39830872,0.52231187,0.3613467,0.4567765
203,0.8931863,0.66587406,0.509546,0.5424937,0.35605142,0.39273262
204,0.91871345,0.57261187,0.5099787,0.3890963,0.23671068,0.14800496
205,0.85560244,0.7256021,0.48650542,0.48877913,0.25337872,0.32780826
206,0.926642,0.62578076,0.52300453,0.44115892,0.23265046,0.20957644
207,1.1318638,0.68586373,0.6202411,0.3989622,0.20777279,0.06312415
208,0.7630874,0.6060526,0.43873242,0.5259984,0.3584897,0.43216968
209,1.5419558,0.8505487,0.8548114,0.50887144,0.21967818,0.02239745
210,1.0253919,0.7524576,0.5816318,0.4846525,0.20112662,0.22206466
211,0.9446682,0.6399975,0.5294479,0.4307564,0.22901256,0.18974377
212,0.9328939,0.6342549,0.5233014,0.4293704,0.22924733,0.19325845
213,1.224503,0.67655087,0.6762719,0.42301512,0.23020719,0.052853238
214,1.1353116,0.68132615,0.6245058,0.40530765,0.2079285,0.068977565
215,1.2288823,0.67863226,0.67868674,0.42393965,0.23011589,0.052084472
216,0.5690172,0.77105236,0.34783244,0.65602124,0.34456784,0.7062449
217,0.8126882,0.7647372,0.61466235,0.79607856,0.34857336,0.52936727
218,0.9915415,0.66530555,0.5499042,0.41805148,0.22621307,0.1547891
219,1.378821,0.75880367,0.76314104,0.46008748,0.21684393,0.030252792
220,0.9085255,0.59569716,0.5040054,0.46267852,0.35639834,0.27695346
221,0.706226,0.4809726,1.0718763,0.73842,0.3544194,0.5001284
222,1.0874479,0.6101783,0.60045695,0.3930517,0.23315488,0.075744316
223,0.8548332,0.6496897,0.4854832,0.4487127,0.22721384,0.25556335
224,1.2777963,0.70295614,0.70628613,0.43213424,0.21953373,0.038976293
225,1.3612857,0.5359243,0.7696624,0.44388357,0.2291792,0.004103679
226,1.1622765,0.6459371,0.6417912,0.40900123,0.23158146,0.062646985
227,0.9735556,0.6518613,0.5425455,0.42398033,0.22660375,0.16873151
228,0.7506635,0.7860504,0.44716075,0.582628,0.24690215,0.49946797
229,1.0250196,0.72607565,0.5708629,0.4497217,0.22469169,0.18250248
230,1.0903392,0.60983664,0.6017968,0.39220065,0.23322268,0.073265865
231,1.1174995,0.67389435,0.61561453,0.40503204,0.20816295,0.076391645
232,0.9694959,0.6301071,0.53808206,0.40926412,0.2280761,0.15102607
233,0.68613434,0.7410254,0.41215196,0.6389368,0.34781498,0.62032795
234,0.8670201,0.62184507,0.4877919,0.44257298,0.26383063,0.25029433
235,0.56249046,0.69283634,0.33736452,0.5998784,0.35005906,0.6343188
236,1.029844,0.66745687,0.5676571,0.40917587,0.22890115,0.12670948
237,1.1159892,0.6738629,0.6153832,0.41566494,0.22709608,0.094313204
238,1.0924032,0.6470596,0.6015563,0.40756163,0.22840424,0.093294494
239,0.84942156,0.763298,0.49431047,0.5466516,0.24995376,0.40135762
240,1.1400446,0.81154424,0.95245075,0.8028044,0.3344585,0.34990004
241,0.9073001,0.61214614,0.5054101,0.40531716,0.23077172,0.17544171
242,0.9456355,0.6445318,0.5197177,0.38961294,0.22977227,0.14135624
243,1.337335,0.7051362,0.73708236,0.46267247,0.2608464,0.0594197
244,0.75470126,0.7792671,0.44738978,0.57210416,0.24754196,0.4842357
245,0.9498229,0.6876927,0.5331401,0.44629005,0.22391872,0.21021587
246,1.2498628,0.69004285,0.6905832,0.42888513,0.22738299,0.04869515
247,1.1607031,0.7242508,0.6418733,0.45227456,0.23622835,0.1240473
248,0.9453542,0.70280457,0.52929544,0.44502345,0.22307447,0.21235694
249,1.0140417,0.671595,0.5622762,0.42172804,0.22600329,0.14901224
250,1.1431682,0.7857477,0.641369,0.5010886,0.236214,0.19831033
251,1.7167352,1.6762831,0.96438336,0.8664668,0.28282428,0.4887085
252,0.9701546,0.5355694,0.5289797,0.34620237,0.25185123,0.07079464
253,1.0465288,0.61357176,0.5755635,0.39703405,0.24243431,0.10209088
254,1.2741904,0.7026763,0.703539,0.4388825,0.23911022,0.053167414
255,1.0438534,0.62350476,0.5751362,0.4038689,0.2417038,0.11234697
256,0.8288236,0.54916024,1.0613897,0.779197,0.34566247,0.48551756
257,1.3108724,0.5788993,0.7256757,0.43037117,0.2683025,0.023814987
258,1.2844924,0.58385104,0.71026725,0.4261315,0.26789448,0.030778412
259,1.2889811,0.66152555,0.70969754,0.43022597,0.24146955,0.034440443
260,0.9505806,0.65019035,0.53063536,0.43046623,0.23873486,0.19084847
261,1.209603,0.5498728,0.6680527,0.39907318,0.24747771,0.02588104
262,1.0329599,0.7336593,0.96029395,0.78958786,0.33919623,0.3594203
263,0.9551214,0.6834761,0.5337755,0.44213483,0.23671035,0.20638324
264,0.9033836,0.6426129,0.5104059,0.44737837,0.23831733,0.23314887
265,1.2212362,0.68018794,0.67296773,0.4399379,0.24398957,0.07952722
266,1.195072,0.6634509,0.65965223,0.42080626,0.24088006,0.0652772
267,1.2896,0.7177281,0.7120833,0.45572823,0.260135,0.07269546
268,1.0881252,0.6061014,0.60189605,0.4085157,0.24304071,0.0964595
269,1.2215751,0.6785323,0.67465025,0.42850935,0.2401425,0.06341153
270,1.0462227,0.5967002,0.5780323,0.3928153,0.24368232,0.096533015
271,1.2784296,0.8507633,0.7024301,0.5259533,0.34384707,0.20029457
272,0.877285,0.5944681,0.49202794,0.4161727,0.24139392,0.20367031
273,0.83924025,0.53329206,1.0553589,0.7889323,0.34796682,0.44564942
274,1.2021657,0.68799776,0.6602398,0.42557898,0.23928848,0.07010378
275,1.070931,0.77324766,0.95128375,0.8048637,0.3364008,0.3652311
276,1.3008362,0.71746093,0.7185527,0.44630513,0.23839676,0.050893616
277,0.86943,0.6055874,0.48408335,0.39875013,0.230911,0.18535885
278,0.6148581,0.48790044,1.0780963,0.70701337,0.3467968,0.62992716
279,0.9773445,0.69333565,0.5498941,0.46239245,0.23591879,0.2201619
280,0.9542732,0.61712295,0.5345739,0.4292064,0.24059561,0.1840725
281,1.2553725,0.69457936,0.69329035,0.43562803,0.23943934,0.05743286
282,0.68970674,0.3425391,1.1053379,0.8027344,0.3588479,0.4286934
283,0.9943795,0.8081585,0.5589091,0.5602079,0.34223276,0.376735
284,0.88248014,0.6102711,0.49224257,0.41034195,0.24071278,0.19615944
285,0.8199255,0.5393436,0.46255597,0.41630965,0.26858145,0.23540972
286,0.941076,0.6787285,0.53034014,0.45640555,0.23651718,0.22994865
287,1.1028957,0.64977235,0.6102648,0.42798665,0.24024807,0.115886234
288,0.89670247,0.67877704,0.50375,0.4456799,0.23629859,0.23866084
289,1.2094612,0.57965875,0.66812646,0.40691867,0.24571116,0.037037667
290,1.2488353,0.6934948,0.69403654,0.46825233,0.2595225,0.105691105
291,0.8642909,0.60380197,0.4859776,0.42297867,0.2405886,0.21851146
292,1.0703448,0.6851456,0.59170735,0.43430468,0.24886845,0.14469355
293,2.3460014,2.8730642e-7,9.9869816e-5,0.8615699,0.29133758,0.35296473
294,1.2675209,0.66655874,0.69913065,0.44222358,0.24511921,0.06062439
295,0.5676179,0.77162945,0.35571936,0.63341737,0.2585284,0.6528258
296,1.1519022,0.6552253,0.6363338,0.4300075,0.2653191,0.102316394
297,0.92803437,0.6783435,0.51715857,0.43166798,0.23696698,0.20696747
298,0.7848806,0.53801763,1.0424322,0.75314385,0.34638235,0.5241412
299,1.020011,0.7549959,0.5787821,0.51441395,0.25281718,0.27442494
300,0.6318178,0.4819177,1.1019742,0.8280299,0.2229706,0.47433072
301,0.8746111,0.56058407,1.0401641,0.8127642,0.34604,0.44116277
302,2.4469283,0.18222763,0.3025991,0.72865933,0.2895483,0.074979484
303,1.054971,0.6982245,0.5950232,0.48812518,0.25686443,0.22047561
304,0.760557,0.8658818,0.45649028,0.63338614,0.25507876,0.5671435
305,0.8898475,0.6198076,0.50038916,0.4310149,0.23977166,0.21693887
306,0.9375782,0.60106134,0.52815574,0.50189257,0.36090255,0.30978355
307,1.0836171,0.62434465,0.59893674,0.41614133,0.26408774,0.114957936
308,2.4398055,0.17747158,0.2442728,0.7893407,0.28230643,0.16419984
309,2.4375424,0.35379684,0.44241124,0.72206366,0.28169408,0.047866408
310,1.3253307,0.73882896,0.7317702,0.47077343,0.27157155,0.07876409
311,2.384398,0.17719956,0.33130485,0.7284726,0.28539592,0.08917278
312,1.9120892,0.41729385,0.02221824,1.0841562,0.27178302,0.8009466
313,0.7738089,0.45497677,1.0488093,0.8008542,0.3537041,0.4054461
314,1.0923865,0.6932212,0.6069024,0.5046498,0.3574283,0.25255653
315,2.2718122,0.34863973,0.35193422,0.7665735,0.28725898,0.18196936
316,2.3986177,0.20307405,0.3985805,0.7068336,0.2852532,0.0438138
317,0.9119055,0.63485307,0.51416826,0.51153755,0.35855764,0.3390512
318,1.0772215,0.7744227,0.9434592,0.7986139,0.33749998,0.3649807
319,1.0844282,0.7802062,0.94231474,0.7999065,0.3372201,0.36504433
320,2.249343,0.2566095,0.16680214,0.84506065,0.28945896,0.32864445
321,1.0887779,0.79614186,0.9334677,0.8098736,0.33560738,0.3730435
322,0.937689,0.6732781,0.52541685,0.4409711,0.23716526,0.21393396
323,2.249353,0.25168818,0.15881138,0.85805845,0.28847793,0.3412888
324,2.2951021,0.31774208,0.25127816,0.7946101,0.28750396,0.23029073
325,0.8654213,0.520032,1.0444405,0.79065925,0.35082254,0.41954705
326,1.2283558,0.68037045,0.6781815,0.42876482,0.2401044,0.060642283
327,0.19725864,1.0926105,0.77758986,0.36122578,0.24899691,0.37028065
328,0.91268927,0.5949138,1.0261673,0.80071443,0.34505132,0.4487511
329,1.2054117,0.6694661,0.6655236,0.42392346,0.2405825,0.06469815
330,0.9635876,0.57894784,0.5395344,0.4248097,0.26182172,0.17739305
331,2.3741405,1.7971957e-12,0.06617675,0.8409432,0.29220745,0.28582135
332,0.70409185,0.4940042,1.0598377,0.76709604,0.34836987,0.54029614
333,1.0051264,0.60683143,0.5585953,0.42814946,0.2651407,0.16335218
334,0.8128702,0.47105706,1.0528319,0.7956011,0.3528557,0.43377128
335,2.3111756,0.24766292,0.18907268,0.8378088,0.29063588,0.28962165
336,2.366753,0.06350456,9.268589e-6,0.84299743,0.28915617,0.31765854
337,1.0136572,0.6848862,0.5658494,0.4448335,0.2371784,0.18203811
338,1.0276937,0.73841876,0.9490452,0.79367536,0.33973855,0.36954227
339,0.72586846,0.47387975,1.0773475,0.8937602,0.2361,0.39069685
340,0.65316993,0.5117747,1.087626,0.8264489,0.23318642,0.49694002
341,0.7481161,0.5023926,1.053803,0.75940907,0.34940675,0.51869285
342,1.0577132,0.7625144,0.94317514,0.7983279,0.3384626,0.36946648
343,2.3119404,0.21554466,0.2536422,0.7727074,0.29448932,0.1896647
344,2.2981236,0.23208533,0.2409892,0.7826564,0.29318625,0.21111327
345,1.0969585,0.79227626,0.9363024,0.8025255,0.33688965,0.3675153
346,0.76757044,0.541015,1.0434058,0.78775406,0.33504397,0.5124857
347,0.68102074,0.5178716,1.0747966,0.8434028,0.23155743,0.43961674
348,0.9562426,0.6627981,0.54329425,0.4780048,0.24937092,0.24921021
349,2.4326916,0.22317871,0.28738415,0.7552714,0.2863695,0.11885837
350,0.7570199,0.48828328,1.0601025,0.79005116,0.34956387,0.5121424
351,0.72161883,0.4877269,1.052935,0.7936365,0.33880243,0.48266625
352,0.7386909,0.50937366,1.0407069,0.79574895,0.33456957,0.47059694
353,1.3255236,0.639218,0.5069387,0.5840161,0.27216953,0.26764748
354,0.67274255,0.46809918,1.0803038,0.86131996,0.23552212,0.46855792
355,0.9063627,0.55308366,1.039054,0.78557926,0.35048565,0.4291923
356,0.9003873,0.5230236,1.0484982,0.79216665,0.35227492,0.422157
357,0.41438472,0.28627297,1.0250667,0.7521199,0.3502489,0.39518514
358,0.6762134,0.50535625,1.0699956,0.76199603,0.33554497,0.59168845
359,1.1484605,0.77160114,0.48747924,0.6325863,0.26260078,0.4062626
360,2.409847,0.25610912,0.30389506,0.7550863,0.28465915,0.1249532
361,0.9229439,0.7050688,0.98848593,0.7256481,0.34141427,0.5107028
362,0.8258195,0.5344241,1.0328641,0.8249224,0.3341363,0.4307318
363,2.258311,0.10203826,0.098163106,0.8247959,0.29942793,0.30346665
364,2.323768,2.1178024e-5,0.037482686,0.8174661,0.30455834,0.30041933
365,2.2855508,0.6735727,0.73035043,0.69173986,0.2761663,0.016340677
366,0.42979866,0.38977274,1.0044669,0.74071825,0.34391776,0.41652054
367,1.0666466,0.6574422,1.007114,0.7708816,0.35401213,0.40303817
368,0.699942,0.42859334,1.0778283,0.79548424,0.34188285,0.50774115
369,1.168662,0.6734658,0.6467514,0.44648206,0.25964695,0.11463439
