Name,S1,S2,S3
1,1.5410882,1.3304652,0.5718125
2,1.4177825,0.9185903,0.3512714
3,2.2429879,1.2168622,0.0355943
4,1.9320177,1.1811594,0.10825956
5,1.7692962,1.1138359,1.0021968
6,1.5114021,0.9368223,0.35982054
7,1.5657501,1.0153887,0.26726994
8,1.5136149,0.7569205,0.54676914
9,1.7406974,1.1543477,0.088004425
10,2.085158,1.070926,0.029063312
11,1.70961,1.7105347,0.08677211
12,1.7561601,0.8793336,0.43197808
13,1.7748351,0.95514476,0.33690864
14,1.6990515,0.75200146,0.5689886
15,2.3837183,1.1075422,0.016928764
16,1.7944748,1.1631029,0.08596606
17,2.0860815,1.0742459,0.025466138
18,2.1703289,1.0895092,0.013921933
19,1.9858365,1.0034239,0.11634757
20,2.073974,1.042546,0.08123372
21,2.4116125,1.0417527,0.05765802
22,1.9749799,1.1819624,0.087394156
23,2.3360367,1.0426106,0.0010108658
24,2.33819,1.0365305,0.00070950855
25,1.9982034,1.1640733,0.028999439
26,2.0443373,1.1772119,0.011543543
27,1.9687332,1.1437892,0.07781671
28,1.994366,1.2000179,0.048747037
29,1.7376754,0.91621697,0.38557717
30,2.0358653,1.2356682,0.0512864
31,1.5271589,0.8648013,0.42798
32,1.7411128,0.8920925,0.40085068
33,2.011413,1.1464049,0.14692093
34,1.8229539,1.5296235,0.565697
35,1.8202994,1.1554375,0.013664821
36,1.7045685,1.1363058,0.11010568
37,1.5335249,0.7988403,0.51028967
38,1.8392513,1.1484889,0.039073765
39,1.9020761,1.1720924,0.09370962
40,1.7523984,1.1580529,0.08550535
41,1.473776,0.9846862,0.22544993
42,1.5570236,0.8523503,0.4870032
43,1.8111643,1.151381,0.121538796
44,1.8577038,1.1526752,0.07718406
45,1.8123486,0.74178416,0.5894996
46,1.802168,1.1648532,0.011983212
47,1.8584006,0.6616831,0.6971981
48,1.8022897,0.5893043,1.2095989
49,1.8304114,1.1137166,0.13754536
50,2.0264976,1.2076907,0.036940333
51,2.261024,1.2867608,0.095236436
52,1.9831166,1.1021959,0.19793911
53,1.8464569,1.0983783,0.18964942
54,1.8910836,1.172495,0.08977913
55,1.9667647,1.1452852,0.13497938
56,1.7098742,0.8147953,0.5154025
57,1.8791301,1.1621336,0.084739365
58,1.8347878,1.1055045,0.17513393
59,1.8229103,1.1363326,0.13325101
60,1.674156,0.94160193,0.34199613
61,1.7602372,1.0397843,0.19424114
62,1.7958055,0.7486838,0.57866573
63,2.1929371,1.2464143,0.044105303
64,1.9487367,0.72463924,0.6179577
65,1.7390754,1.1215154,0.13062987
66,1.7733345,1.1641289,0.081653975
67,1.8821503,1.1562033,0.05982818
68,2.0116184,1.1765045,0.10604311
69,1.97322,1.1907713,0.06537473
70,1.7458721,1.092076,0.16835225
71,2.1846733,1.2451366,0.04455365
72,1.6153977,0.7700455,0.5130816
73,2.0793345,1.2253977,0.05383592
74,1.701404,0.3668629,1.070615
75,2.1072938,1.9935311,0.012934
76,1.589089,0.9074615,0.38177928
77,1.6533945,0.64843357,0.65165114
78,1.9871774,1.1512703,0.13270417
79,2.0176299,1.2128685,0.06008997
80,1.8358248,1.1767042,0.07637919
81,1.6700853,0.76265174,0.518049
82,1.5682733,0.9996074,0.27287215
83,1.9128464,1.1956438,0.06560688
84,1.8163971,1.1732749,0.07749727
85,1.9223847,0.78536457,0.54454553
86,1.5752352,0.823987,0.4873356
87,1.6225545,0.93212426,0.3660256
88,1.508802,1.3720857,0.50501585
89,2.2658286,1.673235,0.6056568
90,2.0834677,1.2205534,0.042395286
91,1.6395905,0.9416158,0.32059002
92,1.5894417,0.8744685,0.44468817
93,1.5206202,0.9364676,0.35196972
94,1.7943455,1.1626195,0.086503066
95,1.7424898,1.0708214,0.17642803
96,1.730071,0.97947425,0.31107622
97,1.4017422,0.6997996,0.62408054
98,2.0613914,1.2125679,0.062046994
99,2.0040627,1.2159189,0.0148881
100,1.8413961,1.0614269,0.24963284
101,1.7217108,1.5732379,0.5491905
102,2.0619678,1.9885511,0.15337147
103,2.0203116,1.1410766,0.1347579
104,1.5139195,0.7358689,0.5530337
105,1.7574899,1.1736867,0.09444135
106,2.0526712,1.1936144,0.09280466
107,1.887151,1.1983967,0.07539846
108,1.8574548,1.1826079,0.07271986
109,1.4641957,1.391492,0.47929075
110,1.4496863,1.0756094,0.93549955
111,1.669773,1.6104813,0.24359587
112,1.6405715,0.6889025,0.69564646
113,2.124625,1.233336,0.0505331
114,2.1994104,1.2472419,0.04394582
115,1.5353309,0.97106344,0.28951254
116,2.1843035,1.2437633,0.046050526
117,2.208856,1.248019,0.044191457
118,1.4764854,1.3204819,0.5699894
119,1.9368768,1.1593968,0.11771568
120,1.6273366,0.82751876,0.5172658
121,1.5010806,0.96997815,0.27769756
122,1.5521414,0.91724324,0.382064
123,1.4749519,1.0028913,0.25235596
124,1.7923381,1.1779044,0.08508659
125,1.5264775,0.90425944,0.3925835
126,2.0644183,1.1830964,0.09154711
127,1.6219366,0.9305382,0.38914326
128,2.0079894,1.2136502,0.057947446
129,1.6820124,0.8720619,0.44058004
130,1.811258,0.7917718,0.52523595
131,1.8410391,1.1856911,0.083324894
132,1.9132459,0.85021913,0.5047548
133,1.3703539,1.1151832,0.8236608
134,1.9616605,0.82545084,0.2994481
135,1.9005369,0.8770268,0.46102372
136,1.4790204,1.2270575,0.69100255
137,1.8673956,0.9704237,0.33884653
138,1.712363,1.1058613,0.16764656
139,1.4550204,1.2863059,0.8501961
140,1.569017,1.1618109,0.7571468
141,1.5398259,0.89394,0.3743186
142,1.5168767,0.9353693,0.36655605
143,1.9462259,0.6143732,0.77482015
144,1.436704,1.113276,0.8476933
145,1.5383835,1.0305691,1.0341699
146,1.6643056,1.0677552,0.21330175
147,1.5153894,1.0952817,0.13860606
148,1.6717241,1.1452514,0.11394217
149,2.2030845,1.2146676,0.003612792
150,1.9535224,1.1855773,0.0836509
151,1.4288894,1.1359106,0.7975866
152,2.1453278,1.6574241,0.2976032
153,1.6670259,0.996494,0.26439
154,1.5185902,1.2300897,0.69398326
155,1.5686408,1.471542,0.38526767
156,1.6698707,0.67837954,0.6601338
157,2.0360355,1.237787,0.060809623
