Name,S1,S2,S3
15-12,1457.4798742362864,1575.228154335355,919.4013682037094
17-31,516.1820082493552,695.3784916567229,695.2928554446355
18-1,1529.366319809953,1189.0331662873716,1090.1321701957538
18-31,420.2095603138383,489.77235387922974,420.251946879672
18A-1,1513.036719368107,1002.8185698702194,1155.254067006595
18B-31,453.87790185988456,656.1289987664173,486.88470190986095
18D-31,566.1035663302042,570.2670321932081,343.28226797021216
22-13,594.9076365003403,569.7000666221859,1739.301779028124
26-12,681.9127095434551,844.6846180526713,1075.9207842679607
27-1,1572.9106486910957,808.6280471698991,1265.993750787987
27A-1,1572.9096132052232,808.6280471699216,1265.9964648298148
46-1,834.7404105302,930.0373381130378,1561.2343037099386
46A-1,781.2699482076234,830.5001453902086,1655.8723226782893
47A-1,916.0833500842419,957.9379833030222,2325.5118859640897
47C-1,816.8860222002118,807.1976314883584,1955.6199091631931
48A-1,564.1193037919445,221.5805646230229,1383.725850105426
55-1,426.07512103772183,1780.5446692961293,1719.5815921762469
56-1,773.7955273577327,1861.3207111240135,2338.1690703161485
56A-1,750.5726232105819,1400.5789645538684,1869.5304594958739
56B-1,642.1945966172557,498.2166167729147,1170.378984402365
57-1,1105.3820881327904,1769.3325870216283,2483.744944907862
64-1,452.2849053755953,988.7973354697776,2444.923763492571
68A-1,1112.9018792965385,1283.8332982069765,2034.8471395676738
68B-1,845.2314090296268,1440.7730235764602,1892.6939147181415
77-1,1105.1944459457682,1561.868896237103,2063.235076778704
81-1,340.3546284067819,435.78490740157247,533.4640664970689
81-11,1147.7721423245166,674.6613701613994,312.03598880013686
81A-1,319.6240671499952,384.43648134758735,503.50679268591625
81B-1,382.1955085491453,599.6444594625559,417.7743491902719
82A-11,1379.5510278639242,409.16838671397215,893.8137079683331
82A-11-RD1,1379.575847580976,409.1926012922879,893.7646736729655
82A-11-RD2,1379.5546026580514,409.1714612111682,893.8070586770098
82A-11-RD3,1379.5773924090824,409.19775584494096,893.7579742922061
88-11,1065.8691209592364,1055.957289254678,1308.6724733050257
B1,452.9990724767248,900.8841352467593,1423.2546803729049
B2,129.33535897369057,3.713267890737264e-13,204.14116701136464
B3,292.98772756513506,256.4930724227321,477.37954987229347
B4,338.2101564840034,543.3913091988857,573.3503391559536
B5,800.5627846176576,839.162816285555,1307.6577660591852
B5A,525.7823064519532,837.2953650826919,819.8578177829755
B6,326.4802941687476,492.71742653761123,487.39458580747066
B7,118.63853387839603,296.4629054751984,165.8360237336302
B8,1077.3078703869712,766.3095030488861,2038.0034552325235
BCH-1,562.0541904759252,1129.1690733161245,1472.0265921025061
BCH-2,782.6173087292433,1267.356619748337,1960.1103648618555
BCH-3,1450.4384222562976,1700.3336478286274,910.8200774704032
EE-1,1182.0687051330633,740.8894188093618,1943.246624726511
MG-1(SP-1),1083.2391425974693,1236.3929983514854,2209.640690230526
MG-2(SP-2),578.9417628176072,1167.9144598404014,2518.460379755721
MGI-1,225.1609516017429,341.0640730587791,649.4346765649849
MGI-2,204.01175944192522,550.0641771786871,373.6889944864488
