Name,S1,S2,S3,S4
15-12,1416.377700138399,1302.1557294796257,320.9027379499463,912.6732292073802
17-31,352.8789476451935,592.9712661420895,513.2808202374954,447.72232132593564
18-1,557.7770925284674,1015.6904483970147,802.0832121063333,1432.9809032612643
18-31,198.4030203053832,418.2370920836212,325.8192608668136,387.7744878169223
18A-1,615.9664684738937,854.7701198963789,799.9385898207607,1400.4341780538887
18B-31,218.09503674980573,561.1804480136134,394.6964456117701,422.9196721609739
18D-31,213.59111361605983,484.69263351777255,257.9391687838626,523.4299505759298
22-13,221.36778150336573,493.8926355081014,1540.0275838841214,648.6214812550618
26-12,825.9824061439822,706.1028303441208,643.3093244370706,427.12355093891375
27-1,972.4632155838203,679.5355477780025,557.1785667410479,1438.3551165461115
27A-1,972.4654575674635,679.5355462005251,557.1795537268608,1438.3535677101113
46-1,963.4852441656132,784.6194800244214,967.2847868425349,610.6225413206073
46A-1,979.0843966741252,700.5863635171842,1059.571685531936,528.3999705528764
47A-1,1464.7163185012057,803.3247592430818,1433.383575761351,498.1085658457158
47C-1,1205.7827178092982,677.6752981646284,1209.8956558079876,486.3498910698495
48A-1,804.7816296832209,185.687798819189,839.8981900585404,339.0580999594432
55-1,1070.7760215557696,1499.7582288698395,1142.0532204871129,213.61391159737644
56-1,1337.852124965248,1572.038173688772,1599.3146030261519,464.0804071177232
56A-1,1187.4738215025127,1182.5485872306376,1211.513323030657,439.1463154965175
56B-1,631.4357221996629,422.02111056136084,739.694619117035,517.6387459144769
57-1,1393.606605485531,1497.4330684705633,1661.1288677332038,806.2910783729823
64-1,777.243164911226,840.4709865168181,1909.484673807521,358.8071791023795
68A-1,1166.562478578738,1081.6882218497835,1346.0952153909673,837.2364012517007
68B-1,1276.7663908522889,1209.6055251805985,1182.667453308921,509.6589779824204
77-1,1240.3816535601302,1315.0906892549715,1368.256367671026,806.5697084754476
81-1,296.81020203256634,369.31830044624786,367.2760177978976,276.1990820287115
81-11,71.57043832099882,579.2761361788032,331.2930537713534,1152.3298730148972
81A-1,285.968188745204,325.58573663300285,341.3764475813015,254.63696822399055
81B-1,240.00479442185656,508.8378045951223,314.4923653283845,336.27935285661
82A-11,220.153176155156,347.2653044169525,743.8942863283637,1371.2203556457575
82A-11-RD1,220.15317615561108,347.26530441690846,743.8942863282,1371.2203556455102
82A-11-RD2,220.15317615616172,347.265304416856,743.8942863280038,1371.220355645208
82A-11-RD3,220.15317615461063,347.2653044170047,743.894286328558,1371.2203556460563
88-11,1216.4782860075618,882.8074662955868,732.8029971772402,598.4101340385508
B1,256.4631362753707,782.6964613036664,1178.6922068873846,559.2860836299678
B2,107.0026709065954,3.1805025276476934e-13,123.56539789981073,102.90845717864912
B3,285.010024481485,217.30634658681697,308.5739194375093,215.97005935434947
B4,412.0265838235504,456.5339905762447,362.85649524367733,223.53473519537036
B5,775.6706745806623,705.5933711877626,865.3654051072367,600.7539160867366
B5A,564.5164290744342,704.7187081428248,538.5430110185134,375.1573410818485
B6,345.14125385220905,413.6603349055981,317.95625452296497,229.83446323305753
B7,128.54064368245307,249.48716751314254,119.95937316507667,82.9502787265524
B8,1193.8394406194948,646.9332676342983,1243.9148183296659,796.9333020849226
BCH-1,1290.9572465875867,940.9287724013484,866.089480339612,65.27435656600917
BCH-2,1835.3842740991806,1045.5483316882887,952.1441355641957,177.00755198777074
BCH-3,1452.033083400927,1402.9758800502022,329.2984739860534,877.2847101181462
EE-1,1188.7961085829277,624.6691106863678,1147.2326367234637,905.5068926761775
MG-1(SP-1),1311.9141915304856,1040.8293864925415,1413.8939273399174,762.6353258165368
MG-2(SP-2),1018.383639523499,993.831561315464,1774.972460992927,478.12894058184077
MGI-1,488.4691452632321,284.68799661584575,366.3438759678553,76.15868337857397
MGI-2,310.6696245564346,460.6354601019739,228.94922065370858,127.51062579494419
