Name,S1,S2
15-12,1703.5608730800018,2248.5485236953477
17-31,895.2733118367127,1011.5800435140006
18-1,2102.520369427373,1706.0112868657047
18-31,619.6890701958217,710.5447908769181
18A-1,2232.615558989484,1438.493797255437
18B-31,643.938139601297,952.9534629348657
18D-31,659.8300028183846,819.8228636752395
22-13,2071.6431636206357,832.2663185300145
26-12,1379.494178393978,1223.0239334701084
27-1,2494.503128198046,1153.0293184509353
27A-1,2494.504806754023,1153.0293184509353
46-1,1967.2166872064831,1358.7953651466923
46A-1,2050.954080800192,1216.6883354759284
47A-1,2790.8804139167914,1408.6528054345622
47C-1,2391.617312069186,1188.0862507825768
48A-1,1843.726497424164,325.6992210962286
55-1,1306.0094570190379,2620.19192549106
56-1,2238.3835472809087,2734.901761516985
56A-1,1963.7362837930293,2056.9457634672945
56B-1,1579.8357482926085,730.9544494999261
57-1,2766.914678859805,2591.544941202474
64-1,2439.557103455899,1446.4489008820435
68A-1,2563.8323778189797,1867.749939252208
68B-1,2073.763620505365,2104.934726818863
77-1,2454.682787591131,2275.615631370443
81-1,674.5472015903613,635.0564007150617
81-11,1169.8530145702139,964.6164867158385
81A-1,647.5611817297622,560.0061594537361
81B-1,529.244033831406,870.370283370567
82A-11,2104.7154547089713,577.8176678372574
82A-11-RD1,2104.7154547094806,577.8176678367481
82A-11-RD2,2104.7154547070677,577.8176678391612
82A-11-RD3,2104.7154547097393,577.8176678364894
88-11,1903.2564939033668,1527.2423896155717
B1,1456.8178248842578,1320.320063212131
B2,333.47652598505476,6.056498543915357e-13
B3,654.7797386814191,372.08061117874126
B4,664.5113111308037,790.4404937080386
B5,1727.9471820125518,1219.4361849498453
B5A,965.9095685347951,1217.0259207828249
B6,590.1012156153621,716.4910908984673
B7,149.88354195162475,431.05392113560026
B8,2766.2819630556896,1115.3388656126908
BCH-1,1510.5940646494319,1652.6557912451235
BCH-2,2155.9236737561905,1854.1606195832437
BCH-3,1635.52705985042,2426.065087704907
EE-1,2790.572151058228,1075.6325976107082
MG-1(SP-1),2727.976785396353,1801.2960457831266
MG-2(SP-2),2546.6659971326226,1718.6506052811071
MGI-1,716.5574623663816,499.10223885912507
MGI-2,324.79942890677637,802.9655022002845
