Name,S1,S2
15-12,0.01680114327765754,0.021310729752450016
17-31,0.03302216984739746,1.0237887986598672e-17
18-1,8.144690844646265e-13,0.05116006107630021
18-31,0.021207195553948968,0.024334983350814122
18A-1,0.004436516244443309,0.04092275114750783
18B-31,0.0217761845198878,0.024524146531039404
18D-31,0.019359006905154443,0.028118561868779663
22-13,0.01072488985638325,0.018722990427385827
26-12,0.027998224832113786,3.9353253288968693e-16
27-1,0.01624137190692075,0.018278105747992674
27A-1,0.01624138024035202,0.018278112534043534
46-1,0.027789486041481907,0.009766429915092533
46A-1,0.03317873231060337,3.8472762801433703e-10
47A-1,0.03153639469131007,1.2677022488133401e-11
47C-1,0.03231928858360588,2.727104409175028e-12
48A-1,0.031951597976293246,1.0141877311625106e-13
55-1,0.02470085905670069,0.021634083527872484
56-1,0.029824815953063973,0.012156632829296452
56A-1,0.02533816311235237,0.018482415674090275
56B-1,0.03671076689000168,1.0237887986598672e-17
57-1,0.03306594196788966,0.009438692249904294
64-1,0.01352437720192116,0.02662050179449081
68A-1,0.022362026906155283,0.01723353167232917
68B-1,0.023321338827757297,0.02375814519332053
77-1,0.0137513584014067,0.03753257735806958
81-1,0.025672811628794458,0.013086302151840503
81-11,0.023803280785426272,5.534966394519277e-16
81A-1,0.025025798660259682,0.012737340187771755
81B-1,0.01596904902871904,0.03075125834929267
82A-11,7.414510643832635e-18,0.03603450641299722
82A-11-RD1,7.414510643832635e-18,0.03603450641299722
82A-11-RD2,7.414510643832635e-18,0.03603450641299722
82A-11-RD3,7.414510643832635e-18,0.03603450641299722
88-11,0.011654815955816064,0.02403779297329481
B1,0.027120028171336897,1.0237887986598672e-17
B2,0.03280487282267394,8.318936219663097e-7
B3,0.019937959175975253,0.017157123823772037
B4,0.021272178487184656,0.023116811103144216
B5,2.5322822996970598e-8,0.05167252036109937
B5A,0.02245420255936712,0.02255404729791362
B6,0.012395181111806488,0.031508813647084175
B7,0.0054628120194473925,0.05044861837109761
B8,0.02756758252894609,6.084199861452961e-10
BCH-1,0.01756362778107103,0.01815282686979223
BCH-2,0.02847994069336456,1.0237887986598672e-17
BCH-3,0.01853691839779566,0.01949833389591696
EE-1,0.02745809390854671,5.114174974879647e-9
MG-1(SP-1),0.014974414567082154,0.032518885203464
MG-2(SP-2),0.018435766731037015,0.022426287712315095
MGI-1,0.023726039036195464,0.02019061212337862
MGI-2,0.012501369520714314,0.0437301096096031
