Name,S1,S2,S3,S4,S5
81A-1,0.05431632889514325,3.2507704829536863e-7,0.0011440469453097442,3.079074019917465e-17,0.011248874249087002
81B-1,0.03533736548036891,0.03435044845845303,0.00023460989103210144,0.021457250985895945,0.0032330490732122973
82A-11,1.881503370246737e-17,0.06860216040295598,1.7662823196235856e-17,3.079074019917465e-17,2.5132017937998077e-17
82A-11-RD1,1.881503370246737e-17,0.06860216040295598,1.7662823196235856e-17,3.079074019917465e-17,2.5132017937998077e-17
82A-11-RD2,1.881503370246737e-17,0.06860216040295598,1.7662823196235856e-17,3.079074019917465e-17,2.5132017937998077e-17
82A-11-RD3,1.881503370246737e-17,0.06860216040295598,1.7662823196235856e-17,3.079074019917465e-17,2.5132017937998077e-17
88-11,0.004581706228318346,0.030491993240302176,0.020297309578785647,1.612380280389012e-6,0.02440519571025943
B1,1.881503370246737e-17,2.3599047178606866e-17,0.052637343056291086,3.079074019917465e-17,0.028991185314875333
B2,0.029667490488196474,1.7514814480916507e-5,0.03260987179330279,3.079074019917465e-17,0.0132611094516198
B3,1.2211001746189602e-12,2.3599047178606866e-17,0.05632309742144867,0.05197426300263065,3.398686748480549e-5
B4,0.03000350407468156,5.64270093196047e-14,0.017724438862312477,0.061879594539622475,0.015301827553873682
B5,0.02141000939601393,0.03238026167538942,1.7662823196235856e-17,0.06731828504140329,2.5132017937998077e-17
B5A,0.028715032208006575,0.0002183169659132395,0.0063452729317433326,0.07713060326553738,0.03148273045774874
B6,6.42286778202246e-13,0.02576461874010716,0.035920117439565934,0.060920345591615625,0.0009653497799475498
B7,0.020625457036172575,0.01789053387167718,0.015327034060376294,0.06701857055235196,0.006613730669994649
B8,4.588865213404851e-7,2.3599047178606866e-17,0.06693475995573257,3.079074019917465e-17,2.5132017937998077e-17
BCH-1,0.019922851249548717,0.022593582151996028,1.7662823196235856e-17,3.079074019917465e-17,0.0540728408702421
BCH-2,0.02405075510805008,2.3599047178606866e-17,0.001443956965454119,3.079074019917465e-17,0.07707331635120493
BCH-3,1.881503370246737e-17,0.0265625237139786,1.7662823196235856e-17,0.024561493033681055,0.07848574921450654
EE-1,1.881503370246737e-17,2.3599047178606866e-17,0.06666939799716085,3.079074019917465e-17,2.5132017937998077e-17
MG-1(SP-1),0.025617387406964422,0.03143385931557104,1.0938531414645711e-13,0.08736715189388845,2.5132017937998077e-17
MG-2(SP-2),0.056276094186226554,0.022658634472594023,1.7662823196235856e-17,3.079074019917465e-17,2.5132017937998077e-17
MGI-1,0.04817723861506667,1.0217839107444767e-6,0.01135618633128497,0.03070131180568432,0.011339928885723745
MGI-2,0.026766994891388705,0.03127104692661237,0.0031169757053086367,0.07236894550820668,0.016816506448005163
